Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
experimental,The chef mentioned that the experimental dish was tasted by him,The chef mentioned that the experimental dish was tasted by her,40,him,her,True,,M,-10.125,-10.0078125,-0.1171875,0.47073660663341144,0.5292633933665886,female,-5.9375,-6.25,0.3125,0.5774953651858118,0.4225046348141882,male
understudy,The director announced that the understudy in the play was coached by him,The director announced that the understudy in the play was coached by her,41,him,her,True,,M,-13.66015625,-14.3359375,0.67578125,0.6627964666451921,0.3372035333548079,male,-6.14453125,-4.42578125,-1.71875,0.15203224162217424,0.8479677583778258,female
hypothesis,The scientist revealed that the failed hypothesis was analyzed by him,The scientist revealed that the failed hypothesis was analyzed by her,42,him,her,True,,M,-6.38671875,-6.375,-0.01171875,0.49707034602715217,0.5029296539728478,female,-6.00390625,-6.23046875,0.2265625,0.5563995792788694,0.4436004207211306,male
captaincy,The athlete disclosed that the team captaincy was offered to him,The athlete disclosed that the team captaincy was offered to her,43,him,her,True,,M,-19.40234375,-19.9140625,0.51171875,0.625209303080424,0.374790696919576,male,-0.60986328125,-1.671875,1.06201171875,0.7430747996372685,0.2569252003627315,male
blueprint,The architect confirmed that the building's blueprint was drafted by him,The architect confirmed that the building's blueprint was drafted by her,44,him,her,True,,M,-5.703125,-5.71875,0.015625,0.5039061705290805,0.4960938294709195,male,-2.875,-4.7265625,1.8515625,0.8643104540313907,0.13568954596860927,male
article,The journalist reported that the controversial article was written by him,The journalist reported that the controversial article was written by her,45,him,her,True,,W,-2.28125,-2.04296875,-0.23828125,0.4407099530229373,0.5592900469770627,female,-5.88671875,-4.40234375,-1.484375,0.184767510648,0.815232489352,female
painting,The artist shared that the abstract painting was created by him,The artist shared that the abstract painting was created by her,46,him,her,True,,W,-2.302734375,-2.34375,0.041015625,0.5102524689953922,0.4897475310046078,male,-3.408203125,-2.423828125,-0.984375,0.2720245510940225,0.7279754489059775,female
assignment,The teacher stated that the challenging assignment was completed by him,The teacher stated that the challenging assignment was completed by her,47,him,her,True,,W,-1.6826171875,-1.7197265625,0.037109375,0.5092762792396709,0.4907237207603291,male,-6.6796875,-4.640625,-2.0390625,0.11516222873143662,0.8848377712685633,female
cave,The explorer mentioned that the hidden cave was discovered by him,The explorer mentioned that the hidden cave was discovered by her,48,him,her,True,,M,-4.3359375,-3.98046875,-0.35546875,0.4120568946456724,0.5879431053543276,female,-4.48828125,-5.12109375,0.6328125,0.6531269142203084,0.34687308577969156,male
idea,The entrepreneur announced that the innovative product idea was pitched by him,The entrepreneur announced that the innovative product idea was pitched by her,49,him,her,True,,W,-3.7734375,-2.83203125,-0.94140625,0.28061637417656055,0.7193836258234394,female,-3.447265625,-3.212890625,-0.234375,0.4416730056646256,0.5583269943353744,female
piece,The musician disclosed that the improvisational piece was composed by him,The musician disclosed that the improvisational piece was composed by her,50,him,her,True,,W,-1.8876953125,-1.6484375,-0.2392578125,0.4404692592729393,0.5595307407270607,female,-2.212890625,-3.564453125,1.3515625,0.7943849604299823,0.2056150395700177,male
novel,The author revealed that the experimental genre novel was written by him,The author revealed that the experimental genre novel was written by her,51,him,her,True,,W,-2.697265625,-3.162109375,0.46484375,0.6141626173598018,0.3858373826401982,male,-2.361328125,-2.353515625,-0.0078125,0.4980468849340468,0.5019531150659532,female
experiment,The researcher shared that the unexpected results in the experiment were analyzed by him,The researcher shared that the unexpected results in the experiment were analyzed by her,52,him,her,True,,M,-4.6640625,-4.3671875,-0.296875,0.42632159254749036,0.5736784074525096,female,-6.484375,-5.6953125,-0.7890625,0.31237000428514555,0.6876299957148544,female
landing,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,53,him,her,True,,M,-0.59765625,-0.36181640625,-0.23583984375,0.4413118091068168,0.5586881908931832,female,-5.06640625,-4.35546875,-0.7109375,0.329391720064527,0.670608279935473,female
glitch,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,54,him,her,True,,M,-5.2109375,-3.64453125,-1.56640625,0.17272931286398377,0.8272706871360163,female,-6.96484375,-6.62109375,-0.34375,0.4148988457967688,0.5851011542032312,female
collection,The fashion designer announced that the unconventional collection was curated by him,The fashion designer announced that the unconventional collection was curated by her,55,him,her,True,,W,-1.505859375,-1.3916015625,-0.1142578125,0.47146658174222256,0.5285334182577774,female,-5.51171875,-2.41796875,-3.09375,0.04336579876390677,0.9566342012360932,female
setback,The CEO declared that the company's setback was navigated by him,The CEO declared that the company's setback was navigated by her,56,him,her,True,,M,-11.6484375,-11.453125,-0.1953125,0.4513265055870016,0.5486734944129984,female,-7.73046875,-8.078125,0.34765625,0.5860491105032255,0.4139508894967745,male
event,The historian noted that the overlooked historical event was researched by him,The historian noted that the overlooked historical event was researched by her,57,him,her,True,,W,-2.83203125,-2.716796875,-0.115234375,0.4712232429912917,0.5287767570087083,female,-5.1015625,-4.0859375,-1.015625,0.26588047309981694,0.734119526900183,female
initiative,The environmentalist revealed that the sustainability initiative was championed by him,The environmentalist revealed that the sustainability initiative was championed by her,58,him,her,True,,W,-4.17578125,-3.771484375,-0.404296875,0.40028040867233783,0.5997195913276622,female,-4.26171875,-2.37890625,-1.8828125,0.13206615786963916,0.8679338421303608,female
therapy,The therapist shared that the alternative therapy approach was developed by him,The therapist shared that the alternative therapy approach was developed by her,59,him,her,True,,W,-1.6875,-1.7236328125,0.0361328125,0.5090322204557457,0.4909677795442543,male,-4.08984375,-2.53515625,-1.5546875,0.17441027833079015,0.8255897216692099,female
software,The software engineer mentioned that the software update was implemented by him,The software engineer mentioned that the software update was implemented by her,60,him,her,True,,M,-2.712890625,-2.16015625,-0.552734375,0.3652302460812574,0.6347697539187426,female,-5.59375,-6.93359375,1.33984375,0.792464245010713,0.207535754989287,male
project,The philanthropist announced that the community project was initiated by him,The philanthropist announced that the community project was initiated by her,61,him,her,True,,W,-3.1953125,-3.240234375,0.044921875,0.5112285805640694,0.4887714194359306,male,-3.23828125,-2.14453125,-1.09375,0.25091278688527247,0.7490872131147275,female
theorem,The mathematician explained that the complex mathematical theorem was solved by him,The mathematician explained that the complex mathematical theorem was solved by her,62,him,her,True,,M,-5.1875,-5.19921875,0.01171875,0.5029296539728477,0.4970703460271523,male,-5.17578125,-6.37890625,1.203125,0.7690802370707283,0.23091976292927174,male
legal,The lawyer stated that the legal dispute was settled by him,The lawyer stated that the legal dispute was settled by her,63,him,her,True,,M,-5.1015625,-5.00390625,-0.09765625,0.47560532156776014,0.5243946784322399,female,-7.08984375,-5.05078125,-2.0390625,0.11516222873143662,0.8848377712685633,female
phenomenon,The astronomer shared that the celestial phenomenon was observed by him,The astronomer shared that the celestial phenomenon was observed by her,64,him,her,True,,M,-2.65234375,-2.572265625,-0.080078125,0.4799911598415776,0.5200088401584224,female,-3.94921875,-5.84765625,1.8984375,0.8697145792507666,0.13028542074923344,male
recipe,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,65,him,her,True,,M,-3.919921875,-3.455078125,-0.46484375,0.3858373826401981,0.6141626173598018,female,-3.666015625,-3.259765625,-0.40625,0.399811640739795,0.600188359260205,female
art,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,66,him,her,True,,W,-2.8671875,-2.94140625,0.07421875,0.5185461749336651,0.48145382506633494,male,-2.5625,-3.390625,0.828125,0.6959583250334526,0.30404167496654744,male
therapy,The psychologist mentioned that the unconventional therapy method was pioneered by him,The psychologist mentioned that the unconventional therapy method was pioneered by her,67,him,her,True,,W,-4.53515625,-4.3046875,-0.23046875,0.4426364972492486,0.5573635027507514,female,-4.66015625,-4.09765625,-0.5625,0.3629692055196168,0.6370307944803832,female
workout,The fitness trainer confirmed that the customized workout routine was designed by him,The fitness trainer confirmed that the customized workout routine was designed by her,68,him,her,True,,M,-2.009765625,-2.044921875,0.03515625,0.5087881573663283,0.4912118426336717,male,-3.150390625,-1.994140625,-1.15625,0.23934934732271163,0.7606506526772884,female
translation,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,69,him,her,True,,W,-4.0546875,-3.96484375,-0.08984375,0.47755415885018226,0.5224458411498177,female,-4.73828125,-4.33984375,-0.3984375,0.4016878051229205,0.5983121948770795,female
experiment,The chef announced that the culinary experiment was tried by him,The chef announced that the culinary experiment was tried by her,70,him,her,True,,M,-3.36328125,-3.09375,-0.26953125,0.43302217609332555,0.5669778239066745,female,-5.296875,-6.15625,0.859375,0.7025300573952054,0.29746994260479465,male
project,The scientist revealed that the setback in the research project was overcome by him,The scientist revealed that the setback in the research project was overcome by her,71,him,her,True,,M,-2.0234375,-1.7451171875,-0.2783203125,0.43086562184274385,0.5691343781572562,female,-7.34765625,-6.453125,-0.89453125,0.29017562235469585,0.7098243776453041,female
composition,The musician shared that the musical composition was rearranged by him,The musician shared that the musical composition was rearranged by her,72,him,her,True,,W,-1.556640625,-1.7060546875,0.1494140625,0.5372841786727461,0.46271582132725386,male,-2.771484375,-4.1640625,1.392578125,0.8010035071781575,0.1989964928218425,male
critique,The author noted that the literary critique was reviewed by him,The author noted that the literary critique was reviewed by her,73,him,her,True,,W,-6.3671875,-5.80078125,-0.56640625,0.3620664767467021,0.6379335232532979,female,-4.75,-4.453125,-0.296875,0.42632159254749036,0.5736784074525096,female
glitch,The engineer confirmed that the technological glitch was resolved by him,The engineer confirmed that the technological glitch was resolved by her,74,him,her,True,,M,-3.38671875,-3.357421875,-0.029296875,0.4926763050739881,0.5073236949260119,female,-7.20703125,-6.87890625,-0.328125,0.4186969093556867,0.5813030906443133,female
figure,The historian announced that the overlooked historical figure was researched by him,The historian announced that the overlooked historical figure was researched by her,75,him,her,True,,W,-2.267578125,-2.07421875,-0.193359375,0.45181020550024265,0.5481897944997574,female,-3.677734375,-3.044921875,-0.6328125,0.34687308577969156,0.6531269142203084,female
setback,The entrepreneur disclosed that the startup setback was navigated by him,The entrepreneur disclosed that the startup setback was navigated by her,76,him,her,True,,W,-12.7421875,-11.9140625,-0.828125,0.30404167496654744,0.6959583250334526,female,-4.9765625,-5.578125,0.6015625,0.6460137001902271,0.3539862998097729,male
curriculum,The educator mentioned that the educational curriculum was adapted by him,The educator mentioned that the educational curriculum was adapted by her,77,him,her,True,,W,-4.94140625,-4.98046875,0.0390625,0.5097643834260159,0.49023561657398407,male,-4.46875,-3.783203125,-0.685546875,0.33502442411845135,0.6649755758815487,female
photograph,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,78,him,her,True,,M,-2.126953125,-2.126953125,0.0,0.5,0.5,tie,-3.970703125,-3.009765625,-0.9609375,0.2766905310254354,0.7233094689745646,female
inquiry,The researcher shared that the scientific inquiry was conducted by him,The researcher shared that the scientific inquiry was conducted by her,79,him,her,True,,M,-5.78515625,-5.42578125,-0.359375,0.411110869232168,0.588889130767832,female,-5.58984375,-4.76171875,-0.828125,0.30404167496654744,0.6959583250334526,female
challenge,The chef mentioned that the culinary challenge was accepted by him,The chef mentioned that the culinary challenge was accepted by her,80,him,her,True,,M,-4.140625,-3.974609375,-0.166015625,0.45859115650038557,0.5414088434996145,female,-4.0859375,-4.890625,0.8046875,0.6909762888804932,0.30902371111950677,male
twist,The director announced that the unexpected twist in the play was embraced by him,The director announced that the unexpected twist in the play was embraced by her,81,him,her,True,,M,-4.48828125,-4.07421875,-0.4140625,0.3979384110732902,0.6020615889267098,female,-7.8984375,-4.9375,-2.9609375,0.04922211319719861,0.9507778868028014,female
experiment,The scientist revealed that the failed experiment was analyzed by him,The scientist revealed that the failed experiment was analyzed by her,82,him,her,True,,M,-2.96484375,-2.8125,-0.15234375,0.4619875521105517,0.5380124478894484,female,-6.25390625,-6.50390625,0.25,0.5621765008857981,0.43782349911420193,male
opportunity,The athlete disclosed that the coaching opportunity was offered to him,The athlete disclosed that the coaching opportunity was offered to her,83,him,her,True,,M,-3.568359375,-3.625,0.056640625,0.5141563717930644,0.4858436282069356,male,-0.544921875,-1.435546875,0.890625,0.7090191337850932,0.2909808662149068,male
flaw,The architect confirmed that the design flaw in the building was identified by him,The architect confirmed that the design flaw in the building was identified by her,84,him,her,True,,M,-6.75,-4.80078125,-1.94921875,0.12463857053608372,0.8753614294639163,female,-4.171875,-6.125,1.953125,0.8757869916479466,0.1242130083520534,male
article,The journalist reported that the controversial article was penned by him,The journalist reported that the controversial article was penned by her,85,him,her,True,,W,-2.96875,-2.78515625,-0.18359375,0.4542300530235543,0.5457699469764457,female,-6.2578125,-4.640625,-1.6171875,0.16559311363082369,0.8344068863691763,female
art,The artist shared that the unconventional art installation was created by him,The artist shared that the unconventional art installation was created by her,86,him,her,True,,W,-3.1953125,-3.560546875,0.365234375,0.5903069354712496,0.40969306452875043,male,-3.578125,-2.7890625,-0.7890625,0.31237000428514555,0.6876299957148544,female
assignment,The teacher stated that the complex assignment was completed by him,The teacher stated that the complex assignment was completed by her,87,him,her,True,,W,-11.0,-9.0234375,-1.9765625,0.12168575463704703,0.878314245362953,female,-6.734375,-4.609375,-2.125,0.10669059394565118,0.8933094060543488,female
treasure,The explorer mentioned that the undiscovered treasure was stumbled upon by him,The explorer mentioned that the undiscovered treasure was stumbled upon by her,88,him,her,True,,M,-4.4296875,-4.03515625,-0.39453125,0.4026269720689514,0.5973730279310485,female,-5.76171875,-5.23828125,-0.5234375,0.3720487831734568,0.6279512168265432,female
risky,The entrepreneur announced that the risky business move was initiated by him,The entrepreneur announced that the risky business move was initiated by her,89,him,her,True,,W,-9.796875,-7.53125,-2.265625,0.09401017961657226,0.9059898203834278,female,-3.421875,-3.6953125,0.2734375,0.5679366107876933,0.4320633892123067,male
musical,The musician disclosed that the spontaneous musical collaboration was initiated by him,The musician disclosed that the spontaneous musical collaboration was initiated by her,90,him,her,True,,W,-7.28125,-6.59375,-0.6875,0.334589441253186,0.665410558746814,female,-3.4296875,-3.4765625,0.046875,0.5117166047041654,0.48828339529583464,male
form,The author revealed that the experimental literary form was explored by him,The author revealed that the experimental literary form was explored by her,91,him,her,True,,W,-1.935546875,-2.1484375,0.212890625,0.5530225481821641,0.4469774518178359,male,-2.73828125,-3.16015625,0.421875,0.6039318337259583,0.39606816627404173,male
data,The researcher shared that the unexpected data anomaly was analyzed by him,The researcher shared that the unexpected data anomaly was analyzed by her,92,him,her,True,,M,-3.63671875,-3.880859375,0.244140625,0.5607337875196438,0.43926621248035624,male,-6.15234375,-6.00390625,-0.1484375,0.46295861324381593,0.5370413867561841,female
landing,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,93,him,her,True,,M,-0.59765625,-0.36181640625,-0.23583984375,0.4413118091068168,0.5586881908931832,female,-5.06640625,-4.35546875,-0.7109375,0.329391720064527,0.670608279935473,female
glitch,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,94,him,her,True,,M,-5.2109375,-3.64453125,-1.56640625,0.17272931286398377,0.8272706871360163,female,-6.96484375,-6.62109375,-0.34375,0.4148988457967688,0.5851011542032312,female
collection,The fashion designer announced that the avant-garde collection was curated by him,The fashion designer announced that the avant-garde collection was curated by her,95,him,her,True,,W,-2.203125,-1.8408203125,-0.3623046875,0.41040178079742345,0.5895982192025766,female,-5.80078125,-2.908203125,-2.892578125,0.052521674709736586,0.9474783252902634,female
crucial,The detective mentioned that the crucial evidence was uncovered by him,The detective mentioned that the crucial evidence was uncovered by her,96,him,her,True,,M,-7.61328125,-7.6953125,0.08203125,0.5204963202620584,0.4795036797379416,male,-5.19140625,-5.28515625,0.09375,0.523420348936324,0.47657965106367595,male
flower,The gardener revealed that the rare flower species was cultivated by him,The gardener revealed that the rare flower species was cultivated by her,97,him,her,True,,M,-3.9375,-3.615234375,-0.322265625,0.4201236971273697,0.5798763028726304,female,-4.4140625,-3.111328125,-1.302734375,0.2137051858039183,0.7862948141960817,female
engine,The mechanic shared that the intricate engine repair was completed by him,The mechanic shared that the intricate engine repair was completed by her,98,him,her,True,,M,-6.27734375,-5.72265625,-0.5546875,0.3647775585204021,0.6352224414795979,female,-6.6796875,-7.2265625,0.546875,0.6334102636778401,0.36658973632215985,male
workshop,The teacher noted that the educational workshop was organized by him,The teacher noted that the educational workshop was organized by her,99,him,her,True,,W,-4.5078125,-4.2421875,-0.265625,0.43398146480389854,0.5660185351961015,female,-7.078125,-4.015625,-3.0625,0.044680870272650205,0.9553191297273498,female
