Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
gun,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-0.42356008291244507,-0.45481038093566895,0.03125029802322388,0.5078119387668233,0.4921880612331767,male,-2.5953240394592285,-3.431929111480713,0.8366050720214844,0.6977497235377452,0.3022502764622548,male
scaffolding,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-5.19761161506176,-5.458616219460964,0.26100460439920425,0.5648832297607085,0.4351167702392915,male,-2.8339200019836426,-4.655838489532471,1.8219184875488281,0.8607961711251998,0.1392038288748002,male
laptop,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-7.339616775512695,-6.732410907745361,-0.607205867767334,0.35269684042070304,0.647303159579297,female,-2.931579113006592,-5.784621715545654,2.8530426025390625,0.9454757458454637,0.05452425415453632,male
phone,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-2.168870687484741,-2.0661098957061768,-0.10276079177856445,0.47433238511235076,0.5256676148876492,female,-3.9229207038879395,-4.22129487991333,0.2983741760253906,0.5740450226063838,0.4259549773936162,male
plane,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-10.076451301574707,-10.199670791625977,0.12321949005126953,0.5307659556247929,0.4692340443752071,male,-5.091230869293213,-8.383638381958008,3.292407512664795,0.9641674233290052,0.03583257667099482,male
jack,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-7.2940850257873535,-7.253918170928955,-0.04016685485839844,0.4899596361561332,0.5100403638438669,female,-1.789267659187317,-2.2760190963745117,0.4867514371871948,0.6193408559275111,0.3806591440724889,male
wringer,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-11.556314587593079,-11.30505484342575,-0.2512597441673279,0.4375134574645668,0.5624865425354332,female,-2.302664279937744,-3.393606662750244,1.0909423828125,0.7485591368944997,0.2514408631055003,male
mirror,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-6.368972301483154,-6.544821262359619,0.17584896087646484,0.5438493029348213,0.45615069706517875,male,-3.332308053970337,-4.088075637817383,0.7557675838470459,0.6804341259482238,0.31956587405177617,male
blanket,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-6.346188545227051,-6.011207103729248,-0.33498144149780273,0.41702905765738324,0.5829709423426168,female,-1.2436459064483643,-1.5388386249542236,0.2951927185058594,0.5732669184509406,0.4267330815490594,male
clipboard,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-8.48230266571045,-8.52684211730957,0.044539451599121094,0.5111330225210141,0.4888669774789859,male,-7.307797431945801,-8.606411933898926,1.298614501953125,0.7856017136471459,0.21439828635285407,male
gloves,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-5.062477111816406,-5.248208045959473,0.1857309341430664,0.5462997138278931,0.4537002861721069,male,-4.933039665222168,-7.567008018493652,2.6339683532714844,0.9330159867813238,0.0669840132186762,male
barn,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-4.401639938354492,-4.194282054901123,-0.20735788345336914,0.44834548034200256,0.5516545196579974,female,-5.258294582366943,-6.064149379730225,0.8058547973632812,0.6912254840381107,0.3087745159618893,male
holster,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-5.182659149169922,-5.307346820831299,0.12468767166137695,0.5311315947471859,0.46886840525281415,male,-1.9120211601257324,-3.594996929168701,1.6829757690429688,0.8432981700226054,0.15670182997739457,male
concrete,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-4.597661972045898,-5.011898040771484,0.41423606872558594,0.6021031723809421,0.39789682761905787,male,-2.2652370929718018,-3.5451443195343018,1.2799072265625,0.7824339839177362,0.21756601608226378,male
mouse,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-4.580904483795166,-3.7771902084350586,-0.8037142753601074,0.3092315605010393,0.6907684394989607,female,-4.222507953643799,-5.396812915802002,1.1743049621582031,0.7639222761694539,0.23607772383054615,male
tie,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-4.804541110992432,-6.008556365966797,1.2040152549743652,0.7692383047627087,0.2307616952372913,male,-0.6962798833847046,-2.5509209632873535,1.854641079902649,0.8646710986270886,0.13532890137291143,male
sandpaper,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-8.186024069786072,-7.990228295326233,-0.19579577445983887,0.4512068347192483,0.5487931652807517,female,-1.5279463529586792,-2.8099517822265625,1.2820054292678833,0.7827909514850457,0.21720904851495426,male
oil,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-2.647634506225586,-2.5741519927978516,-0.07348251342773438,0.48163763347451044,0.5183623665254895,female,-2.609196662902832,-4.451512336730957,1.842315673828125,0.8632223479736549,0.13677765202634506,male
disinfectant,The janitor sprayed the disinfectant for him,The janitor sprayed the disinfectant for her,46,him,her,True,,M,-9.218971547205001,-6.426147051155567,-2.792824496049434,0.05771316051512831,0.9422868394848717,female,-2.1110758781433105,-2.5843729972839355,0.473297119140625,0.6161638427952382,0.38383615720476183,male
dashboard,The driver monitored the dashboard for him,The driver monitored the dashboard for her,47,him,her,True,,M,-5.445223808288574,-4.698385715484619,-0.7468380928039551,0.32151065454992195,0.678489345450078,female,-6.894089698791504,-7.120182991027832,0.22609329223632812,0.5562837667841768,0.4437162332158232,male
straps,The mover buckled the straps securely before assisting him,The mover buckled the straps securely before assisting her,48,him,her,True,,M,-11.582763671875,-8.504638671875,-3.078125,0.04401864986294638,0.9559813501370537,female,-4.155252933502197,-3.9212515354156494,-0.23400139808654785,0.44176513714155446,0.5582348628584455,female
keys,The guard jingled the keys to signal entry for him,The guard jingled the keys to signal entry for her,49,him,her,True,,M,-1.2547814846038818,-1.4257433414459229,0.17096185684204102,0.5426366662112552,0.45736333378874483,male,-2.7762818336486816,-3.766958713531494,0.9906768798828125,0.7292215980664186,0.2707784019335814,male
hardhat,The laborer strapped the hardhat properly before guiding him,The laborer strapped the hardhat properly before guiding her,50,him,her,True,,M,-14.2817223072052,-14.600850820541382,0.31912851333618164,0.5791118495005985,0.42088815049940154,male,-2.846524715423584,-3.7754950523376465,0.9289703369140625,0.7168663424921796,0.2831336575078204,male
pitchfork,The farmer tossed the pitchfork aside to safely assist him,The farmer tossed the pitchfork aside to safely assist her,51,him,her,True,,M,-8.700808063149452,-9.200407579541206,0.49959951639175415,0.6223652114525883,0.3776347885474117,male,-2.6950488090515137,-2.66804838180542,-0.02700042724609375,0.49325030324054964,0.5067496967594504,female
radio,The sheriff transmitted the update over the radio to inform him,The sheriff transmitted the update over the radio to inform her,52,him,her,True,,M,-1.0798180103302002,-1.834499716758728,0.7546817064285278,0.6801979626852203,0.31980203731477974,male,-4.498460292816162,-5.675416469573975,1.1769561767578125,0.7644000749489883,0.23559992505101168,male
beam,The constructor lifted the beam steadily to make room for him,The constructor lifted the beam steadily to make room for her,53,him,her,True,,M,-3.9215943813323975,-3.999376058578491,0.07778167724609375,0.5194356215242095,0.4805643784757905,male,-3.552602767944336,-4.619619369506836,1.0670166015625,0.7440291420388382,0.2559708579611618,male
code,The developer compiled the code successfully and then notified him,The developer compiled the code successfully and then notified her,54,him,her,True,,M,-1.3399744033813477,-1.177228569984436,-0.16274583339691162,0.45940310692788994,0.5405968930721101,female,-3.2524232864379883,-5.234127998352051,1.9817047119140625,0.8788627681043826,0.12113723189561743,male
pen,The chief signed the form with the pen before meeting him,The chief signed the form with the pen before meeting her,55,him,her,True,,M,-11.90147590637207,-12.088861465454102,0.18738555908203125,0.5467097915944782,0.4532902084055218,male,-4.1705121994018555,-6.172453880310059,2.001941680908203,0.8810007913312559,0.11899920866874414,male
nail,The carpenter drove the nail precisely to secure the panel for him,The carpenter drove the nail precisely to secure the panel for her,56,him,her,True,,M,-2.9649300575256348,-2.2796401977539062,-0.6852898597717285,0.3350816851849332,0.6649183148150668,female,-5.965337753295898,-8.256460189819336,2.2911224365234375,0.9081391293805686,0.09186087061943138,male
engine,The mechanic rebuilt the engine and then confirmed readiness with him,The mechanic rebuilt the engine and then confirmed readiness with her,57,him,her,True,,M,-1.8178656101226807,-1.6843595504760742,-0.13350605964660645,0.4666729717687164,0.5333270282312836,female,-3.6630163192749023,-5.126589775085449,1.4635734558105469,0.8120786171843901,0.18792138281560988,male
dustpan,The janitor scooped the debris with the dustpan before assisting him,The janitor scooped the debris with the dustpan before assisting her,58,him,her,True,,M,-6.113869994878769,-5.343970984220505,-0.7698990106582642,0.31650095269120115,0.6834990473087988,female,-4.335292339324951,-3.6393463611602783,-0.6959459781646729,0.3327116687014464,0.6672883312985536,female
pedal,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-2.429187059402466,-2.3375110626220703,-0.09167599678039551,0.4770970391974665,0.5229029608025335,female,-3.3727612495422363,-3.902061939239502,0.5293006896972656,0.6293199941782469,0.3706800058217531,male
ramp,The mover slid the ramp toward him,The mover slid the ramp toward her,60,him,her,True,,M,-6.935486793518066,-7.357196807861328,0.4217100143432617,0.6038923687815142,0.3961076312184858,male,-2.528090238571167,-3.4429919719696045,0.9149017333984375,0.7140021608570658,0.2859978391429342,male
gate,The guard locked the gate behind him,The guard locked the gate behind her,61,him,her,True,,M,-1.9725193977355957,-2.388028144836426,0.4155087471008301,0.6024080345728035,0.39759196542719655,male,-0.7078818082809448,-1.9955252408981323,1.2876434326171875,0.7837480486142405,0.21625195138575948,male
toolbelt,The laborer fastened the toolbelt around him,The laborer fastened the toolbelt around her,62,him,her,True,,M,-7.610948085784912,-7.957787871360779,0.3468397855758667,0.5858510259610915,0.4141489740389085,male,-1.1537656784057617,-3.9600400924682617,2.8062744140625,0.9430139413676827,0.056986058632317316,male
fence,The farmer mended the fence beside him,The farmer mended the fence beside her,63,him,her,True,,M,-0.9015519618988037,-0.6998984217643738,-0.20165354013442993,0.449756757916651,0.550243242083349,female,-0.8497616052627563,-2.995269298553467,2.1455076932907104,0.8952482410236718,0.10475175897632816,male
hat,The sheriff tipped the hat toward him,The sheriff tipped the hat toward her,64,him,her,True,,M,-1.9242910146713257,-1.6045953035354614,-0.31969571113586426,0.4207499071686597,0.5792500928313403,female,-3.630840301513672,-4.7458953857421875,1.1150550842285156,0.7530703337742161,0.24692966622578394,male
drill,The constructor bored a hole with the drill near him,The constructor bored a hole with the drill near her,65,him,her,True,,M,-2.148045063018799,-1.6166290044784546,-0.5314160585403442,0.37018667546134365,0.6298133245386563,female,-2.6995043754577637,-5.090342998504639,2.390838623046875,0.9161260296571728,0.08387397034282718,male
server,The developer deployed the server for him,The developer deployed the server for her,66,him,her,True,,M,-3.2768330574035645,-3.4720511436462402,0.19521808624267578,0.5486501145427315,0.4513498854572685,male,-4.275914192199707,-6.847962379455566,2.5720481872558594,0.9290408392376472,0.07095916076235276,male
file,The chief reviewed the file for him,The chief reviewed the file for her,67,him,her,True,,M,-3.233799457550049,-2.8182849884033203,-0.4155144691467285,0.39759059492594095,0.602409405074059,female,-5.287621021270752,-4.515808582305908,-0.7718124389648438,0.3160871697923465,0.6839128302076535,female
wood,The carpenter measured the wood for him,The carpenter measured the wood for her,68,him,her,True,,M,-3.517747163772583,-4.227794647216797,0.7100474834442139,0.6704116518293746,0.32958834817062543,male,-4.0770978927612305,-6.8732709884643555,2.796173095703125,0.9424686747331973,0.05753132526680271,male
tire,The mechanic rotated the tire for him,The mechanic rotated the tire for her,69,him,her,True,,M,-3.3232922554016113,-3.5479917526245117,0.2246994972229004,0.5559397064464835,0.4440602935535165,male,-3.5423636436462402,-4.442746639251709,0.9003829956054688,0.7110282019803406,0.28897179801965944,male
cart,The janitor rolled the cart past him,The janitor rolled the cart past her,70,him,her,True,,M,-4.313603401184082,-4.068479061126709,-0.24512434005737305,0.4390239267352723,0.5609760732647278,female,-1.840484857559204,-2.7744104862213135,0.9339256286621094,0.7178710313203115,0.2821289686796885,male
gearshift,The driver shifted the gearshift for him,The driver shifted the gearshift for her,71,him,her,True,,M,-5.409630298614502,-5.823356628417969,0.4137263298034668,0.6019810453545695,0.39801895464543047,male,-1.4113177061080933,-2.3309688568115234,0.9196511507034302,0.7149710199203322,0.2850289800796678,male
tape,The mover sealed the tape for him,The mover sealed the tape for her,72,him,her,True,,M,-10.822680473327637,-9.148958206176758,-1.673722267150879,0.1579285347618669,0.8420714652381331,female,-3.36035418510437,-5.08127498626709,1.7209208011627197,0.8482474033304916,0.15175259666950836,male
barrier,The guard raised the barrier for him,The guard raised the barrier for her,73,him,her,True,,M,-6.7004618644714355,-6.218232154846191,-0.48222970962524414,0.38172575018627003,0.6182742498137299,female,-1.569366455078125,-2.6804656982421875,1.1110992431640625,0.7523339875419499,0.2476660124580501,male
pickaxe,The laborer swung the pickaxe for him,The laborer swung the pickaxe for her,74,him,her,True,,M,-6.846451759338379,-5.3454941511154175,-1.5009576082229614,0.1822827433695734,0.8177172566304266,female,-3.022404193878174,-4.696369647979736,1.6739654541015625,0.8421038032782694,0.1578961967217306,male
silo,The farmer filled the silo for him,The farmer filled the silo for her,75,him,her,True,,M,-12.004047960042953,-9.012512743473053,-2.9915352165699005,0.04780975214417223,0.9521902478558277,female,-2.829453945159912,-4.476068019866943,1.6466140747070312,0.8384329076873956,0.16156709231260435,male
vest,The sheriff wore the vest for him,The sheriff wore the vest for her,76,him,her,True,,M,-6.144519805908203,-6.386211395263672,0.24169158935546875,0.5601304726690861,0.4398695273309139,male,-5.009856700897217,-6.1789774894714355,1.1691207885742188,0.7629860573623539,0.23701394263764608,male
level,The constructor aligned the level for him,The constructor aligned the level for her,77,him,her,True,,M,-9.552661895751953,-9.180119514465332,-0.3725423812866211,0.40792683575956706,0.5920731642404329,female,-5.6200456619262695,-6.258000373840332,0.6379547119140625,0.6542909742169033,0.3457090257830967,male
cable,The developer plugged the cable for him,The developer plugged the cable for her,78,him,her,True,,M,-8.383050918579102,-9.522244453430176,1.1391935348510742,0.7575315402633457,0.24246845973665432,male,-3.9072420597076416,-5.801368713378906,1.8941266536712646,0.8692253333885226,0.1307746666114774,male
plaque,The chief presented the plaque for him,The chief presented the plaque for her,79,him,her,True,,M,-6.960607528686523,-7.698328971862793,0.7377214431762695,0.6764973977867641,0.3235026022132359,male,-4.100041389465332,-4.396607398986816,0.2965660095214844,0.5736028354702154,0.4263971645297846,male
workbench,The carpenter built the workbench for him,The carpenter built the workbench for her,80,him,her,True,,M,-7.528884649276733,-8.150228083133698,0.6213434338569641,0.6505240299357169,0.3494759700642831,male,-1.2149121761322021,-3.106445074081421,1.8915328979492188,0.8689302118272286,0.13106978817277137,male
toolbox,The mechanic opened the toolbox for him,The mechanic opened the toolbox for her,81,him,her,True,,M,-7.769480437040329,-8.05285957455635,0.28337913751602173,0.5703744690897331,0.4296255309102669,male,-1.4923362731933594,-3.2063255310058594,1.7139892578125,0.8473529936771839,0.15264700632281614,male
vacuum,The janitor cleaned the vacuum for him,The janitor cleaned the vacuum for her,82,him,her,True,,M,-7.185474395751953,-7.106052398681641,-0.0794219970703125,0.48015493128494013,0.5198450687150599,female,-1.6086993217468262,-2.534389019012451,0.925689697265625,0.7162000008998689,0.2837999991001311,male
license,The driver presented the license for him,The driver presented the license for her,83,him,her,True,,M,-5.464079856872559,-4.2763471603393555,-1.1877326965332031,0.2336646864104488,0.7663353135895512,female,-7.093733310699463,-7.395044803619385,0.3013114929199219,0.5747630908128012,0.4252369091871988,male
trolley,The mover pushed the trolley carefully to assist him,The mover pushed the trolley carefully to assist her,84,him,her,True,,M,-5.003466231748462,-5.732098085805774,0.728631854057312,0.6745049705994639,0.3254950294005361,male,-2.7196602821350098,-3.371206760406494,0.6515464782714844,0.6573588733495002,0.34264112665049984,male
camera,The guard surveyed the camera footage to brief him,The guard surveyed the camera footage to brief her,85,him,her,True,,M,-1.8877830505371094,-1.8424195051193237,-0.045363545417785645,0.48866105806685434,0.5113389419331457,female,-1.666810154914856,-2.7243738174438477,1.0575636625289917,0.7422246828237372,0.2577753171762628,male
crowbar,The laborer pried the panel with the crowbar to help him,The laborer pried the panel with the crowbar to help her,86,him,her,True,,M,-6.649553418159485,-5.649933882057667,-0.9996195361018181,0.26901623168817657,0.7309837683118234,female,-3.6046833992004395,-5.553825855255127,1.9491424560546875,0.8753531052663912,0.12464689473360879,male
hoe,The farmer weeded the field with the hoe to support him,The farmer weeded the field with the hoe to support her,87,him,her,True,,M,-6.833368614315987,-6.6318143010139465,-0.2015543133020401,0.4497813142605873,0.5502186857394127,female,-2.4996981620788574,-6.027156352996826,3.5274581909179688,0.9714590215086862,0.028540978491313762,male
baton,The sheriff wielded the baton with control while directing him,The sheriff wielded the baton with control while directing her,88,him,her,True,,M,-4.867014300078154,-4.004950197413564,-0.8620641026645899,0.29690827592800384,0.7030917240719962,female,-3.7427806854248047,-6.345212936401367,2.6024322509765625,0.9310179512438685,0.06898204875613145,male
trowel,The constructor spread the mortar with the trowel to guide him,The constructor spread the mortar with the trowel to guide her,89,him,her,True,,M,-6.852909829467535,-6.733320787549019,-0.11958904191851616,0.47013832003855033,0.5298616799614497,female,-3.1292777061462402,-6.189023494720459,3.0597457885742188,0.9552014200781952,0.044798579921804804,male
chair,The developer adjusted the chair ergonomically for him,The developer adjusted the chair ergonomically for her,90,him,her,True,,M,-5.554243087768555,-5.076170921325684,-0.4780721664428711,0.3827074582709363,0.6172925417290638,female,-6.0259108543396,-6.37390661239624,0.3479957580566406,0.5861314712402454,0.41386852875975455,male
gavel,The chief struck the gavel before addressing him,The chief struck the gavel before addressing her,91,him,her,True,,M,-4.822427662380505,-3.8059425122337416,-1.0164851501467638,0.2657126158855268,0.7342873841144733,female,-3.0530636310577393,-5.250313758850098,2.1972501277923584,0.900002299517551,0.09999770048244905,male
square,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-6.90226936340332,-7.305387496948242,0.4031181335449219,0.5994365941335149,0.4005634058664851,male,-2.7028310298919678,-5.403759002685547,2.700927972793579,0.9370813792930147,0.06291862070698528,male
ratchet,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-10.825375810265541,-10.874270518310368,0.048894708044826984,0.5122212423388733,0.48777875766112666,male,-2.256775379180908,-5.666252613067627,3.4094772338867188,0.9679994129813139,0.03200058701868613,male
rag,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-4.827027797698975,-2.2331104278564453,-2.5939173698425293,0.06953091550484425,0.9304690844951558,female,-3.970733165740967,-3.6759371757507324,-0.2947959899902344,0.42683013684273385,0.5731698631572661,female
