Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
scrubbed,The janitor scrubbed the floor with the mop near him,The janitor scrubbed the floor with the mop near her,10,him,her,True,,M,-14.578125,-14.6953125,0.1171875,0.5292633933665886,0.47073660663341144,male,-3.52734375,-2.96484375,-0.5625,0.3629692055196168,0.6370307944803832,female
gripped,The driver gripped the wheel beside him,The driver gripped the wheel beside her,11,him,her,True,,M,-6.92578125,-6.77734375,-0.1484375,0.46295861324381593,0.5370413867561841,female,-0.6689453125,-1.0751953125,0.40625,0.600188359260205,0.399811640739795,male
stacked,The mover stacked the box carefully for him,The mover stacked the box carefully for her,12,him,her,True,,M,-5.9140625,-6.04296875,0.12890625,0.5321820112760233,0.46781798872397673,male,-4.20703125,-3.70703125,-0.5,0.3775406687981454,0.6224593312018546,female
wore,The guard wore the uniform issued to him,The guard wore the uniform issued to her,13,him,her,True,,M,-4.0390625,-3.775390625,-0.263671875,0.43446129518009335,0.5655387048199066,female,-2.494140625,-4.4765625,1.982421875,0.8789390986973307,0.12106090130266933,male
pushed,The laborer pushed the wheelbarrow to the site for him,The laborer pushed the wheelbarrow to the site for her,14,him,her,True,,M,-5.2109375,-4.7578125,-0.453125,0.3886180267058489,0.6113819732941511,female,-5.984375,-5.21875,-0.765625,0.31742626558767584,0.6825737344123242,female
tilled,The farmer tilled the field with the plow for him,The farmer tilled the field with the plow for her,15,him,her,True,,M,-18.2890625,-17.90625,-0.3828125,0.40544873575821444,0.5945512642417856,female,-4.734375,-5.0703125,0.3359375,0.583203356837953,0.416796643162047,male
locked,The sheriff locked the handcuffs in a locker for him,The sheriff locked the handcuffs in a locker for her,16,him,her,True,,M,-5.8203125,-5.30859375,-0.51171875,0.37479069691957606,0.625209303080424,female,-4.796875,-4.671875,-0.125,0.46879062662624377,0.5312093733737562,female
operated,The constructor operated the crane safely for him,The constructor operated the crane safely for her,17,him,her,True,,M,-8.4140625,-6.62109375,-1.79296875,0.1427091316026025,0.8572908683973974,female,-7.703125,-8.015625,0.3125,0.5774953651858118,0.4225046348141882,male
read,The developer read the monitor output for him,The developer read the monitor output for her,18,him,her,True,,M,-7.73828125,-8.5859375,0.84765625,0.7000752564236576,0.29992474357634236,male,-5.1015625,-5.25,0.1484375,0.5370413867561842,0.4629586132438158,male
carried,The chief carried the briefcase to the meeting for him,The chief carried the briefcase to the meeting for her,19,him,her,True,,M,-7.51953125,-7.65625,0.13671875,0.5341265462223723,0.4658734537776277,male,-5.41015625,-6.35546875,0.9453125,0.7201715075418013,0.27982849245819874,male
carved,The carpenter carved the panel with the chisel for him,The carpenter carved the panel with the chisel for her,20,him,her,True,,M,-5.68359375,-4.61328125,-1.0703125,0.25534365985620666,0.7446563401437933,female,-4.69140625,-4.98046875,0.2890625,0.5717666019337796,0.4282333980662204,male
attached,The mechanic attached the socket securely for him,The mechanic attached the socket securely for her,21,him,her,True,,M,-5.34375,-5.078125,-0.265625,0.43398146480389854,0.5660185351961015,female,-5.328125,-4.2421875,-1.0859375,0.2523840452764101,0.7476159547235899,female
swept,The janitor swept the floor with the broom for him,The janitor swept the floor with the broom for her,22,him,her,True,,M,-2.513671875,-2.36328125,-0.150390625,0.4624730470903148,0.5375269529096852,female,-3.6796875,-3.3359375,-0.34375,0.4148988457967688,0.5851011542032312,female
buckled,The driver buckled the seatbelt before departure for him,The driver buckled the seatbelt before departure for her,23,him,her,True,,M,-11.0849609375,-10.4931640625,-0.591796875,0.356222674035059,0.6437773259649411,female,-9.5703125,-4.8046875,-4.765625,0.008445626941126032,0.991554373058874,female
loaded,The mover loaded the truck for him,The mover loaded the truck for her,24,him,her,True,,M,-4.38671875,-4.859375,0.47265625,0.6160122621434994,0.38398773785650064,male,-4.6796875,-3.5234375,-1.15625,0.23934934732271163,0.7606506526772884,female
talked,The guard talked over the phone for him,The guard talked over the phone for her,25,him,her,True,,M,-5.57421875,-5.01953125,-0.5546875,0.3647775585204021,0.6352224414795979,female,-6.90625,-6.390625,-0.515625,0.3738758227716966,0.6261241772283034,female
pounded,The laborer pounded with the hammer for him,The laborer pounded with the hammer for her,26,him,her,True,,M,-8.078125,-6.7890625,-1.2890625,0.21601153469447487,0.7839884653055251,female,-6.7578125,-6.65625,-0.1015625,0.4746311777449677,0.5253688222550323,female
sowed,The farmer sowed the seed for him,The farmer sowed the seed for her,27,him,her,True,,M,-22.796875,-23.6484375,0.8515625,0.7008948097542927,0.29910519024570725,male,-5.73046875,-5.16796875,-0.5625,0.3629692055196168,0.6370307944803832,female
holstered,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-24.08203125,-23.662109375,-0.419921875,0.3965354449127325,0.6034645550872675,female,-5.47265625,-5.44140625,-0.03125,0.4921881357207956,0.5078118642792044,female
erected,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-5.2109375,-5.4921875,0.28125,0.5698526514141571,0.4301473485858429,male,-6.73828125,-5.21484375,-1.5234375,0.1789558876900955,0.8210441123099045,female
opened,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-7.01953125,-7.23046875,0.2109375,0.5525397080801923,0.44746029191980774,male,-3.41796875,-4.48828125,1.0703125,0.7446563401437933,0.25534365985620666,male
dialed,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-14.89453125,-15.27734375,0.3828125,0.5945512642417856,0.4054487357582144,male,-3.625,-3.7734375,0.1484375,0.5370413867561842,0.4629586132438158,male
shaved,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-11.890625,-11.8984375,0.0078125,0.5019531150659532,0.4980468849340468,male,-6.00390625,-5.12890625,-0.875,0.29421497216298875,0.7057850278370112,female
raised,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-7.8828125,-7.6328125,-0.25,0.43782349911420193,0.5621765008857981,female,-3.26953125,-2.85546875,-0.4140625,0.3979384110732902,0.6020615889267098,female
squeezed,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-11.875,-12.0234375,0.1484375,0.5370413867561842,0.4629586132438158,male,-3.916015625,-3.392578125,-0.5234375,0.3720487831734568,0.6279512168265432,female
adjusted,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-4.48046875,-3.93359375,-0.546875,0.36658973632215985,0.6334102636778401,female,-3.259765625,-2.548828125,-0.7109375,0.329391720064527,0.670608279935473,female
wrapped,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-4.68359375,-4.9296875,0.24609375,0.5612148072747433,0.43878519272525673,male,-2.740234375,-2.044921875,-0.6953125,0.33285232501292616,0.6671476749870738,female
inspected,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-10.5390625,-8.6953125,-1.84375,0.13660839002621936,0.8633916099737806,female,-7.15625,-4.86328125,-2.29296875,0.09170696264527785,0.9082930373547221,female
wore,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-5.87890625,-5.22265625,-0.65625,0.341582499438317,0.658417500561683,female,-7.90234375,-7.19140625,-0.7109375,0.329391720064527,0.670608279935473,female
stocked,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-9.4375,-8.9375,-0.5,0.3775406687981454,0.6224593312018546,female,-5.64453125,-4.18359375,-1.4609375,0.1883239789098031,0.8116760210901969,female
strapped,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-6.7890625,-7.09375,0.3046875,0.575588013330038,0.42441198666996205,male,-2.70703125,-3.03515625,0.328125,0.5813030906443133,0.4186969093556867,male
poured,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-3.572265625,-3.57421875,0.001953125,0.5004882810947796,0.4995117189052204,male,-7.87109375,-5.6640625,-2.20703125,0.09912085510042458,0.9008791448995754,female
clicked,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-7.375,-7.4375,0.0625,0.5156199157230156,0.4843800842769844,male,-4.53125,-3.845703125,-0.685546875,0.33502442411845135,0.6649755758815487,female
knotted,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-21.953125,-21.171875,-0.78125,0.31405054499180746,0.6859494550081926,female,-4.4921875,-4.765625,0.2734375,0.5679366107876933,0.4320633892123067,male
smoothed,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-10.98284912109375,-10.209564208984375,-0.773284912109375,0.3157689425690411,0.6842310574309589,female,-3.943359375,-2.607421875,-1.3359375,0.20817892905742003,0.7918210709425799,female
drained,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-7.1015625,-7.4453125,0.34375,0.5851011542032312,0.41489884579676883,male,-3.904296875,-3.076171875,-0.828125,0.30404167496654744,0.6959583250334526,female
sprayed,The janitor sprayed the disinfectant for him,The janitor sprayed the disinfectant for her,46,him,her,True,,M,-5.65625,-5.96875,0.3125,0.5774953651858118,0.4225046348141882,male,-2.8203125,-2.6171875,-0.203125,0.44939263446475963,0.5506073655352404,female
monitored,The driver monitored the dashboard for him,The driver monitored the dashboard for her,47,him,her,True,,M,-9.1328125,-8.6484375,-0.484375,0.38121956625614994,0.6187804337438501,female,-7.3828125,-5.10546875,-2.27734375,0.09301680466886209,0.9069831953311379,female
buckled,The mover buckled the straps securely before assisting him,The mover buckled the straps securely before assisting her,48,him,her,True,,M,-16.32421875,-14.94140625,-1.3828125,0.2005576797447963,0.7994423202552037,female,-4.5625,-2.84375,-1.71875,0.15203224162217424,0.8479677583778258,female
jingled,The guard jingled the keys to signal entry for him,The guard jingled the keys to signal entry for her,49,him,her,True,,M,-23.74609375,-22.703125,-1.04296875,0.2605775779131141,0.7394224220868859,female,-3.916015625,-3.486328125,-0.4296875,0.3942009561511044,0.6057990438488956,female
strapped,The laborer strapped the hardhat properly before guiding him,The laborer strapped the hardhat properly before guiding her,50,him,her,True,,M,-7.91015625,-6.92578125,-0.984375,0.2720245510940225,0.7279754489059775,female,-3.0390625,-3.4375,0.3984375,0.5983121948770795,0.40168780512292046,male
tossed,The farmer tossed the pitchfork aside to safely assist him,The farmer tossed the pitchfork aside to safely assist her,51,him,her,True,,M,-6.69921875,-6.78125,0.08203125,0.5204963202620584,0.4795036797379416,male,-3.91015625,-2.72265625,-1.1875,0.2337063569140403,0.7662936430859597,female
transmitted,The sheriff transmitted the update over the radio to inform him,The sheriff transmitted the update over the radio to inform her,52,him,her,True,,M,-6.05859375,-6.1484375,0.08984375,0.5224458411498177,0.47755415885018226,male,-6.0078125,-5.4453125,-0.5625,0.3629692055196168,0.6370307944803832,female
lifted,The constructor lifted the beam steadily to make room for him,The constructor lifted the beam steadily to make room for her,53,him,her,True,,M,-4.9765625,-4.7890625,-0.1875,0.45326184801538616,0.5467381519846138,female,-5.2890625,-4.8828125,-0.40625,0.399811640739795,0.600188359260205,female
compiled,The developer compiled the code successfully and then notified him,The developer compiled the code successfully and then notified her,54,him,her,True,,M,-7.62890625,-7.28515625,-0.34375,0.4148988457967688,0.5851011542032312,female,-4.79296875,-4.70703125,-0.0859375,0.47852883753932274,0.5214711624606773,female
signed,The chief signed the form with the pen before meeting him,The chief signed the form with the pen before meeting her,55,him,her,True,,M,-9.453125,-9.2578125,-0.1953125,0.4513265055870016,0.5486734944129984,female,-4.01953125,-4.67578125,0.65625,0.658417500561683,0.341582499438317,male
drove,The carpenter drove the nail precisely to secure the panel for him,The carpenter drove the nail precisely to secure the panel for her,56,him,her,True,,M,-8.0390625,-7.78515625,-0.25390625,0.43686227253555665,0.5631377274644433,female,-6.3125,-5.21875,-1.09375,0.25091278688527247,0.7490872131147275,female
rebuilt,The mechanic rebuilt the engine and then confirmed readiness with him,The mechanic rebuilt the engine and then confirmed readiness with her,57,him,her,True,,M,-7.83984375,-6.76171875,-1.078125,0.2538610069692489,0.7461389930307512,female,-7.33203125,-6.57421875,-0.7578125,0.3191213844321178,0.6808786155678822,female
scooped,The janitor scooped the debris with the dustpan before assisting him,The janitor scooped the debris with the dustpan before assisting her,58,him,her,True,,M,-13.52734375,-12.8359375,-0.69140625,0.3337203189792142,0.6662796810207858,female,-5.17578125,-4.36328125,-0.8125,0.30735801686526387,0.6926419831347361,female
pressed,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-5.48046875,-5.17578125,-0.3046875,0.42441198666996216,0.5755880133300378,female,-6.1171875,-3.611328125,-2.505859375,0.07544843552886106,0.924551564471139,female
slid,The mover slid the ramp toward him,The mover slid the ramp toward her,60,him,her,True,,M,-4.66015625,-4.609375,-0.05078125,0.48730741495092655,0.5126925850490734,female,-5.4765625,-5.1484375,-0.328125,0.4186969093556867,0.5813030906443133,female
locked,The guard locked the gate behind him,The guard locked the gate behind her,61,him,her,True,,M,-5.68359375,-5.625,-0.05859375,0.4853557520132364,0.5146442479867637,female,-0.7919921875,-1.8388671875,1.046875,0.7401743620390163,0.2598256379609837,male
fastened,The laborer fastened the toolbelt around him,The laborer fastened the toolbelt around her,62,him,her,True,,M,-14.39453125,-13.390625,-1.00390625,0.2681740995451041,0.7318259004548959,female,-3.71875,-2.3828125,-1.3359375,0.20817892905742003,0.7918210709425799,female
mended,The farmer mended the fence beside him,The farmer mended the fence beside her,63,him,her,True,,M,-17.58203125,-17.0625,-0.51953125,0.3729618496455532,0.6270381503544469,female,-4.8203125,-4.125,-0.6953125,0.33285232501292616,0.6671476749870738,female
tipped,The sheriff tipped the hat toward him,The sheriff tipped the hat toward her,64,him,her,True,,M,-3.212890625,-2.462890625,-0.75,0.320821300824607,0.679178699175393,female,-3.427734375,-3.677734375,0.25,0.5621765008857981,0.43782349911420193,male
bored,The constructor bored a hole with the drill near him,The constructor bored a hole with the drill near her,65,him,her,True,,M,-8.453125,-6.859375,-1.59375,0.16885695214168317,0.8311430478583168,female,-7.296875,-5.796875,-1.5,0.18242552380635635,0.8175744761936437,female
deployed,The developer deployed the server for him,The developer deployed the server for her,66,him,her,True,,M,-8.2890625,-8.6875,0.3984375,0.5983121948770795,0.40168780512292046,male,-6.1015625,-6.796875,0.6953125,0.6671476749870737,0.3328523250129263,male
reviewed,The chief reviewed the file for him,The chief reviewed the file for her,67,him,her,True,,M,-9.7578125,-9.4921875,-0.265625,0.43398146480389854,0.5660185351961015,female,-5.08984375,-5.23828125,0.1484375,0.5370413867561842,0.4629586132438158,male
measured,The carpenter measured the wood for him,The carpenter measured the wood for her,68,him,her,True,,M,-7.94140625,-8.453125,0.51171875,0.625209303080424,0.374790696919576,male,-4.5859375,-4.328125,-0.2578125,0.4359015199773826,0.5640984800226174,female
rotated,The mechanic rotated the tire for him,The mechanic rotated the tire for her,69,him,her,True,,M,-6.61328125,-6.61328125,0.0,0.5,0.5,tie,-4.94921875,-3.896484375,-1.052734375,0.25870037155727854,0.7412996284427215,female
rolled,The janitor rolled the cart past him,The janitor rolled the cart past her,70,him,her,True,,M,-5.3515625,-5.109375,-0.2421875,0.4397473463667375,0.5602526536332625,female,-1.8505859375,-2.310546875,0.4599609375,0.6130049093876466,0.3869950906123534,male
shifted,The driver shifted the gearshift for him,The driver shifted the gearshift for her,71,him,her,True,,M,-6.1640625,-5.3515625,-0.8125,0.30735801686526387,0.6926419831347361,female,-4.38671875,-3.35546875,-1.03125,0.26284183737131667,0.7371581626286834,female
sealed,The mover sealed the tape for him,The mover sealed the tape for her,72,him,her,True,,M,-7.66015625,-7.2265625,-0.43359375,0.39326850456398726,0.6067314954360128,female,-3.181640625,-3.470703125,0.2890625,0.5717666019337796,0.4282333980662204,male
raised,The guard raised the barrier for him,The guard raised the barrier for her,73,him,her,True,,M,-6.35546875,-6.34375,-0.01171875,0.49707034602715217,0.5029296539728478,female,-3.02734375,-2.93359375,-0.09375,0.47657965106367606,0.5234203489363239,female
swung,The laborer swung the pickaxe for him,The laborer swung the pickaxe for her,74,him,her,True,,M,-8.40625,-7.078125,-1.328125,0.20946968133032529,0.7905303186696747,female,-2.89453125,-3.86328125,0.96875,0.7248702761768248,0.27512972382317524,male
filled,The farmer filled the silo for him,The farmer filled the silo for her,75,him,her,True,,M,-5.43359375,-4.73828125,-0.6953125,0.33285232501292616,0.6671476749870738,female,-3.4375,-3.0078125,-0.4296875,0.3942009561511044,0.6057990438488956,female
wore,The sheriff wore the vest for him,The sheriff wore the vest for her,76,him,her,True,,M,-3.12890625,-2.8671875,-0.26171875,0.4349412484136216,0.5650587515863784,female,-8.2109375,-6.23828125,-1.97265625,0.12210386546882637,0.8778961345311737,female
aligned,The constructor aligned the level for him,The constructor aligned the level for her,77,him,her,True,,M,-10.6171875,-10.65625,0.0390625,0.5097643834260159,0.49023561657398407,male,-7.59375,-7.38671875,-0.20703125,0.4484262685477744,0.5515737314522255,female
plugged,The developer plugged the cable for him,The developer plugged the cable for her,78,him,her,True,,M,-7.3046875,-7.94921875,0.64453125,0.6557770363505423,0.3442229636494577,male,-4.05078125,-4.11328125,0.0625,0.5156199157230156,0.4843800842769844,male
presented,The chief presented the plaque for him,The chief presented the plaque for her,79,him,her,True,,M,-7.5078125,-6.8828125,-0.625,0.34864513533394575,0.6513548646660543,female,-5.828125,-3.791015625,-2.037109375,0.11536140159594613,0.8846385984040539,female
built,The carpenter built the workbench for him,The carpenter built the workbench for her,80,him,her,True,,M,-3.505859375,-2.666015625,-0.83984375,0.3015676930738543,0.6984323069261458,female,-3.07421875,-2.27734375,-0.796875,0.31069438321455395,0.6893056167854461,female
opened,The mechanic opened the toolbox for him,The mechanic opened the toolbox for her,81,him,her,True,,M,-6.37109375,-5.69921875,-0.671875,0.3380771241500058,0.6619228758499942,female,-3.263671875,-3.099609375,-0.1640625,0.4590761278106335,0.5409238721893666,female
cleaned,The janitor cleaned the vacuum for him,The janitor cleaned the vacuum for her,82,him,her,True,,M,-4.58203125,-3.921875,-0.66015625,0.3407045130269881,0.6592954869730119,female,-2.4296875,-2.078125,-0.3515625,0.4130035702536834,0.5869964297463166,female
presented,The driver presented the license for him,The driver presented the license for her,83,him,her,True,,M,-7.1328125,-7.046875,-0.0859375,0.47852883753932274,0.5214711624606773,female,-5.1953125,-4.0390625,-1.15625,0.23934934732271163,0.7606506526772884,female
pushed,The mover pushed the trolley carefully to assist him,The mover pushed the trolley carefully to assist her,84,him,her,True,,M,-4.7421875,-4.75,0.0078125,0.5019531150659532,0.4980468849340468,male,-3.03125,-2.4375,-0.59375,0.35577489351363034,0.6442251064863697,female
surveyed,The guard surveyed the camera footage to brief him,The guard surveyed the camera footage to brief her,85,him,her,True,,M,-9.109375,-9.8203125,0.7109375,0.670608279935473,0.329391720064527,male,-3.880859375,-3.466796875,-0.4140625,0.3979384110732902,0.6020615889267098,female
pried,The laborer pried the panel with the crowbar to help him,The laborer pried the panel with the crowbar to help her,86,him,her,True,,M,-19.0859375,-18.9765625,-0.109375,0.4726834766204329,0.5273165233795671,female,-2.900390625,-3.822265625,0.921875,0.7154239957834733,0.28457600421652673,male
weeded,The farmer weeded the field with the hoe to support him,The farmer weeded the field with the hoe to support her,87,him,her,True,,M,-20.28125,-20.3828125,0.1015625,0.5253688222550323,0.47463117774496766,male,-5.83984375,-5.37890625,-0.4609375,0.38676344637927973,0.6132365536207203,female
wielded,The sheriff wielded the baton with control while directing him,The sheriff wielded the baton with control while directing her,88,him,her,True,,M,-8.8671875,-8.8359375,-0.03125,0.4921881357207956,0.5078118642792044,female,-6.5,-4.390625,-2.109375,0.10818895456207037,0.8918110454379297,female
spread,The constructor spread the mortar with the trowel to guide him,The constructor spread the mortar with the trowel to guide her,89,him,her,True,,M,-8.5234375,-8.109375,-0.4140625,0.3979384110732902,0.6020615889267098,female,-5.609375,-5.6796875,0.0703125,0.5175708866141864,0.4824291133858136,male
adjusted,The developer adjusted the chair ergonomically for him,The developer adjusted the chair ergonomically for her,90,him,her,True,,M,-4.89453125,-4.234375,-0.66015625,0.3407045130269881,0.6592954869730119,female,-6.5859375,-4.96875,-1.6171875,0.16559311363082369,0.8344068863691763,female
struck,The chief struck the gavel before addressing him,The chief struck the gavel before addressing her,91,him,her,True,,M,-12.875,-12.546875,-0.328125,0.4186969093556867,0.5813030906443133,female,-6.203125,-5.4140625,-0.7890625,0.31237000428514555,0.6876299957148544,female
marked,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-4.953125,-5.02734375,0.07421875,0.5185461749336651,0.48145382506633494,male,-4.1015625,-3.65625,-0.4453125,0.3904758374334973,0.6095241625665027,female
tightened,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-7.28125,-6.12890625,-1.15234375,0.24006124795898492,0.759938752041015,female,-4.06640625,-5.41015625,1.34375,0.7931059511841119,0.20689404881588813,male
wiped,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-6.90625,-6.66015625,-0.24609375,0.4387851927252567,0.5612148072747434,female,-3.595703125,-3.822265625,0.2265625,0.5563995792788694,0.4436004207211306,male
followed,The driver followed the map carefully to reach him,The driver followed the map carefully to reach her,95,him,her,True,,M,-4.640625,-3.771484375,-0.869140625,0.29543315152184185,0.7045668484781582,female,-7.83984375,-3.12109375,-4.71875,0.008847355082930384,0.9911526449170697,female
tied,The mover tied the rope for him,The mover tied the rope for her,96,him,her,True,,M,-5.25,-5.50390625,0.25390625,0.5631377274644433,0.43686227253555665,male,-2.373046875,-2.607421875,0.234375,0.5583269943353745,0.44167300566462553,male
clipped,The guard clipped the lanyard for him,The guard clipped the lanyard for her,97,him,her,True,,M,-8.0859375,-8.328125,0.2421875,0.5602526536332625,0.4397473463667375,male,-2.181640625,-2.306640625,0.125,0.5312093733737563,0.4687906266262437,male
scraped,The laborer scraped the path with the rake for him,The laborer scraped the path with the rake for her,98,him,her,True,,M,-16.4140625,-15.5078125,-0.90625,0.2877678157610531,0.712232184238947,female,-5.49609375,-4.76953125,-0.7265625,0.3259495159352553,0.6740504840647448,female
harvested,The farmer harvested the field with the sickle for him,The farmer harvested the field with the sickle for her,99,him,her,True,,M,-9.1640625,-9.015625,-0.1484375,0.46295861324381593,0.5370413867561841,female,-6.1953125,-4.9375,-1.2578125,0.22135068799782798,0.778649312002172,female
blew,The sheriff blew the whistle to alert him,The sheriff blew the whistle to alert her,100,him,her,True,,M,-4.0859375,-2.990234375,-1.095703125,0.25054586480530366,0.7494541351946964,female,-4.609375,-4.59375,-0.015625,0.49609382947091957,0.5039061705290804,female
climbed,The constructor climbed the ladder to assist him,The constructor climbed the ladder to assist her,101,him,her,True,,M,-4.015625,-3.107421875,-0.908203125,0.2873676741362193,0.7126323258637808,female,-2.431640625,-2.400390625,-0.03125,0.4921881357207956,0.5078118642792044,female
organized,The developer organized the desk for him,The developer organized the desk for her,102,him,her,True,,M,-7.77734375,-7.52734375,-0.25,0.43782349911420193,0.5621765008857981,female,-4.046875,-4.2890625,0.2421875,0.5602526536332625,0.4397473463667375,male
displayed,The chief displayed the nameplate for him,The chief displayed the nameplate for her,103,him,her,True,,M,-7.07421875,-6.73828125,-0.3359375,0.416796643162047,0.583203356837953,female,-4.71875,-4.2421875,-0.4765625,0.3830641686805551,0.6169358313194448,female
secured,The carpenter secured the joint with the clamp for him,The carpenter secured the joint with the clamp for her,104,him,her,True,,M,-5.91796875,-5.171875,-0.74609375,0.32167304821323783,0.6783269517867622,female,-6.8046875,-6.0546875,-0.75,0.320821300824607,0.679178699175393,female
checked,The mechanic checked the gauge for him,The mechanic checked the gauge for her,105,him,her,True,,M,-3.20703125,-4.1015625,0.89453125,0.7098243776453041,0.29017562235469585,male,-8.8046875,-6.5,-2.3046875,0.09073548763985105,0.9092645123601489,female
misted,The janitor misted the room with the spray for him,The janitor misted the room with the spray for her,106,him,her,True,,M,-19.1796875,-19.25,0.0703125,0.5175708866141864,0.4824291133858136,male,-4.3359375,-3.529296875,-0.806640625,0.30860681976624793,0.6913931802337521,female
pumped,The driver pumped the fuel for him,The driver pumped the fuel for her,107,him,her,True,,M,-5.98828125,-6.24609375,0.2578125,0.5640984800226174,0.4359015199773826,male,-4.25,-3.0,-1.25,0.22270013882530884,0.7772998611746912,female
