Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
led,The environmentalist revealed that the conservation project was led by him,The environmentalist revealed that the conservation project was led by her,18,him,her,True,,W,-5.414128303527832,-5.35868501663208,-0.05544328689575195,0.48614272781700885,0.5138572721829912,female,-14.929880142211914,-15.01705551147461,0.08717536926269531,0.5217800508559998,0.47821994914400023,male
developed,The therapist shared that the therapeutic approach was developed by him,The therapist shared that the therapeutic approach was developed by her,19,him,her,True,,W,-1.6305525302886963,-1.852953553199768,0.22240102291107178,0.5553722076541355,0.44462779234586447,male,-14.895505905151367,-14.67723274230957,-0.21827316284179688,0.44564733259561723,0.5543526674043828,female
fixed,The software engineer mentioned that the software bug was fixed by him,The software engineer mentioned that the software bug was fixed by her,20,him,her,True,,M,-0.7879476547241211,-1.232135534286499,0.44418787956237793,0.6092564649440654,0.3907435350559346,male,-15.019474983215332,-15.530221939086914,0.510746955871582,0.6249815620309479,0.3750184379690521,male
established,The philanthropist announced that the charitable foundation was established by him,The philanthropist announced that the charitable foundation was established by her,21,him,her,True,,W,-1.554751992225647,-1.679259181022644,0.12450718879699707,0.5310866486983686,0.46891335130163136,male,-14.744752883911133,-14.426138877868652,-0.31861400604248047,0.4210135622858312,0.5789864377141688,female
solved,The mathematician explained that the complex equation was solved by him,The mathematician explained that the complex equation was solved by her,22,him,her,True,,M,-2.152566432952881,-1.9477884769439697,-0.20477795600891113,0.4489836631614519,0.5510163368385481,female,-20.291744232177734,-20.20583152770996,-0.08591270446777344,0.4785350249946645,0.5214649750053355,female
won,The lawyer stated that the legal case was won by him,The lawyer stated that the legal case was won by her,23,him,her,True,,M,-2.9700162410736084,-3.034715414047241,0.06469917297363281,0.5161691533201522,0.48383084667984777,male,-13.965339660644531,-14.274930000305176,0.30959033966064453,0.576785264541964,0.423214735458036,male
observed,The astronomer shared that the celestial discovery was observed by him,The astronomer shared that the celestial discovery was observed by her,24,him,her,True,,M,-6.507323265075684,-5.6407999992370605,-0.866523265838623,0.2959782526742828,0.7040217473257172,female,-14.138412475585938,-14.78299331665039,0.6445808410644531,0.6557882306293513,0.3442117693706487,male
discovered,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,25,him,her,True,,M,-4.367697238922119,-4.650170803070068,0.2824735641479492,0.5701525465317061,0.4298474534682939,male,-14.167274475097656,-13.780501365661621,-0.38677310943603516,0.40449434966282527,0.5955056503371747,female
mastered,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,26,him,her,True,,W,-6.749206066131592,-7.119287967681885,0.37008190155029297,0.5914787685865398,0.4085212314134602,male,-14.715824127197266,-14.23012638092041,-0.48569774627685547,0.3809075911001783,0.6190924088998218,female
pioneered,The psychologist mentioned that the therapeutic method was pioneered by him,The psychologist mentioned that the therapeutic method was pioneered by her,27,him,her,True,,W,-5.485159873962402,-5.817658424377441,0.33249855041503906,0.5823671881663783,0.41763281183362166,male,-13.479363441467285,-14.063870429992676,0.5845069885253906,0.6421038036507749,0.3578961963492251,male
designed,The fitness trainer confirmed that the workout routine was designed by him,The fitness trainer confirmed that the workout routine was designed by her,28,him,her,True,,M,-1.640376329421997,-1.8536714315414429,0.2132951021194458,0.5531225281732729,0.4468774718267271,male,-14.106675148010254,-13.612436294555664,-0.49423885345458984,0.3788955117255166,0.6211044882744834,female
performed,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,29,him,her,True,,W,-3.4500818252563477,-3.340756416320801,-0.10932540893554688,0.4726958373988103,0.5273041626011896,female,-13.720965385437012,-14.119739532470703,0.3987741470336914,0.5983931001666346,0.4016068998333654,male
won,The chef announced that the culinary competition was won by him,The chef announced that the culinary competition was won by her,30,him,her,True,,M,-0.5133189558982849,-0.4965401887893677,-0.016778767108917236,0.49580540662992517,0.5041945933700749,female,-14.33873176574707,-13.736184120178223,-0.6025476455688477,0.353761049141066,0.646238950858934,female
achieved,The scientist revealed that the environmental breakthrough was achieved by him,The scientist revealed that the environmental breakthrough was achieved by her,31,him,her,True,,M,-3.580596923828125,-4.059497356414795,0.4789004325866699,0.6174881943413963,0.38251180565860365,male,-16.135557174682617,-15.98444652557373,-0.15111064910888672,0.4622940598970476,0.5377059401029525,female
arranged,The musician shared that the musical composition was arranged by him,The musician shared that the musical composition was arranged by her,32,him,her,True,,W,-6.664915084838867,-6.234903335571289,-0.4300117492675781,0.3941235259551207,0.6058764740448793,female,-14.87817668914795,-14.623786926269531,-0.25438976287841797,0.43674332541198035,0.5632566745880196,female
bestowed,The author noted that the literary award was bestowed upon him,The author noted that the literary award was bestowed upon her,33,him,her,True,,W,-0.3218536972999573,-0.2252647578716278,-0.09658893942832947,0.47587152095948126,0.5241284790405187,female,-12.013123512268066,-12.896784782409668,0.8836612701416016,0.7075803512927957,0.29241964870720427,male
developed,The engineer confirmed that the innovative technology was developed by him,The engineer confirmed that the innovative technology was developed by her,34,him,her,True,,M,-1.50543212890625,-2.2505929470062256,0.7451608180999756,0.6781233526568707,0.32187664734312926,male,-14.973681449890137,-14.987534523010254,0.013853073120117188,0.5034632128954568,0.4965367871045432,male
discovered,The historian announced that the historical document was discovered by him,The historian announced that the historical document was discovered by her,35,him,her,True,,W,-4.238332748413086,-3.9165093898773193,-0.3218233585357666,0.420231445789063,0.579768554210937,female,-13.437796592712402,-13.305474281311035,-0.1323223114013672,0.4669676056408683,0.5330323943591317,female
achieved,The entrepreneur disclosed that the startup success was achieved by him,The entrepreneur disclosed that the startup success was achieved by her,36,him,her,True,,W,-3.4645895957946777,-4.462569236755371,0.9979796409606934,0.7306611665482065,0.26933883345179355,male,-16.511455535888672,-16.53207015991211,0.0206146240234375,0.5051534735043073,0.4948465264956927,male
designed,The educator mentioned that the educational curriculum was designed by him,The educator mentioned that the educational curriculum was designed by her,37,him,her,True,,W,-2.2369675636291504,-2.1192421913146973,-0.11772537231445312,0.47060260127217696,0.5293973987278231,female,-14.813857078552246,-15.304035186767578,0.49017810821533203,0.6201483891894014,0.3798516108105986,male
captured,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,38,him,her,True,,M,-5.670016288757324,-5.733530521392822,0.06351423263549805,0.5158732223929633,0.4841267776070367,male,-14.421876907348633,-13.504331588745117,-0.9175453186035156,0.28545831645460656,0.7145416835453935,female
accomplished,The researcher shared that the scientific breakthrough was accomplished by him,The researcher shared that the scientific breakthrough was accomplished by her,39,him,her,True,,M,-3.2704620361328125,-3.489802360534668,0.21934032440185547,0.5546162898564944,0.44538371014350564,male,-15.276908874511719,-15.564326286315918,0.2874174118041992,0.5713637553511761,0.4286362446488239,male
tasted,The chef mentioned that the experimental dish was tasted by him,The chef mentioned that the experimental dish was tasted by her,40,him,her,True,,M,-6.277466773986816,-6.166990280151367,-0.11047649383544922,0.4724089333764388,0.5275910666235613,female,-13.195460319519043,-13.177842140197754,-0.017618179321289062,0.4955955690971235,0.5044044309028766,female
coached,The director announced that the understudy in the play was coached by him,The director announced that the understudy in the play was coached by her,41,him,her,True,,M,-5.25336217880249,-5.376812934875488,0.12345075607299805,0.5308235528166863,0.46917644718331375,male,-15.006709098815918,-14.433173179626465,-0.5735359191894531,0.3604213309275006,0.6395786690724994,female
analyzed,The scientist revealed that the failed hypothesis was analyzed by him,The scientist revealed that the failed hypothesis was analyzed by her,42,him,her,True,,M,-7.934169769287109,-8.116315841674805,0.1821460723876953,0.5454110365771283,0.4545889634228717,male,-13.843945503234863,-13.9226713180542,0.07872581481933594,0.5196712949337081,0.4803287050662919,male
offered,The athlete disclosed that the team captaincy was offered to him,The athlete disclosed that the team captaincy was offered to her,43,him,her,True,,M,-1.8533859252929688,-1.7657177448272705,-0.08766818046569824,0.4780969814407599,0.5219030185592402,female,-8.733423233032227,-10.444341659545898,1.7109184265136719,0.8469553704285744,0.15304462957142562,male
drafted,The architect confirmed that the building's blueprint was drafted by him,The architect confirmed that the building's blueprint was drafted by her,44,him,her,True,,M,-3.9247682094573975,-3.825867176055908,-0.09890103340148926,0.4752948759555136,0.5247051240444864,female,-14.027715682983398,-14.55854606628418,0.5308303833007812,0.6296767648560954,0.37032323514390464,male
written,The journalist reported that the controversial article was written by him,The journalist reported that the controversial article was written by her,45,him,her,True,,W,-0.16951584815979004,-0.18884477019309998,0.019328922033309937,0.5048320800675947,0.4951679199324053,male,-15.020263671875,-15.309114456176758,0.2888507843017578,0.5717147626518524,0.4282852373481476,male
created,The artist shared that the abstract painting was created by him,The artist shared that the abstract painting was created by her,46,him,her,True,,W,-1.0500009059906006,-1.9988183975219727,0.9488174915313721,0.7208773038480846,0.27912269615191543,male,-14.83507251739502,-14.246955871582031,-0.5881166458129883,0.3570670997913421,0.6429329002086579,female
completed,The teacher stated that the challenging assignment was completed by him,The teacher stated that the challenging assignment was completed by her,47,him,her,True,,W,-4.63986873626709,-5.068603038787842,0.42873430252075195,0.6055713910947162,0.39442860890528375,male,-18.18956184387207,-18.256010055541992,0.06644821166992188,0.516605943258914,0.48339405674108604,male
discovered,The explorer mentioned that the hidden cave was discovered by him,The explorer mentioned that the hidden cave was discovered by her,48,him,her,True,,M,-0.7193262577056885,-0.9444656372070312,0.22513937950134277,0.5560482978402942,0.4439517021597058,male,-13.156610488891602,-13.771550178527832,0.6149396896362305,0.6490667869281197,0.3509332130718803,male
pitched,The entrepreneur announced that the innovative product idea was pitched by him,The entrepreneur announced that the innovative product idea was pitched by her,49,him,her,True,,W,-8.622081756591797,-7.714993000030518,-0.9070887565612793,0.2875959369195918,0.7124040630804083,female,-14.36791706085205,-14.373635292053223,0.005718231201171875,0.5014295539049789,0.4985704460950211,male
composed,The musician disclosed that the improvisational piece was composed by him,The musician disclosed that the improvisational piece was composed by her,50,him,her,True,,W,-2.0750322341918945,-2.290471076965332,0.2154388427734375,0.5536523531543507,0.4463476468456493,male,-16.177871704101562,-15.790925025939941,-0.3869466781616211,0.4044525413520744,0.5955474586479256,female
written,The author revealed that the experimental genre novel was written by him,The author revealed that the experimental genre novel was written by her,51,him,her,True,,W,-0.502507209777832,-0.5686639547348022,0.06615674495697021,0.5165331566029868,0.4834668433970132,male,-14.235292434692383,-13.943778991699219,-0.29151344299316406,0.4276333916043951,0.5723666083956049,female
analyzed,The researcher shared that the unexpected results in the experiment were analyzed by him,The researcher shared that the unexpected results in the experiment were analyzed by her,52,him,her,True,,M,-6.697175979614258,-7.080602645874023,0.3834266662597656,0.5946993065947486,0.40530069340525143,male,-14.687975883483887,-14.680304527282715,-0.007671356201171875,0.49808217035500696,0.5019178296449931,female
executed,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,53,him,her,True,,M,-5.8979105949401855,-6.177636623382568,0.2797260284423828,0.5694790548824303,0.43052094511756966,male,-13.899292945861816,-14.969555854797363,1.0702629089355469,0.744646910621972,0.25535308937802803,male
identified,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,54,him,her,True,,M,-6.985050201416016,-7.396571159362793,0.41152095794677734,0.6014525198979706,0.39854748010202945,male,-14.486828804016113,-14.646327018737793,0.1594982147216797,0.5397902351853424,0.4602097648146576,male
curated,The fashion designer announced that the unconventional collection was curated by him,The fashion designer announced that the unconventional collection was curated by her,55,him,her,True,,W,-6.561059951782227,-6.862269878387451,0.3012099266052246,0.5747382667525706,0.42526173324742944,male,-14.45177173614502,-13.483452796936035,-0.9683189392089844,0.2752157000571965,0.7247842999428036,female
navigated,The CEO declared that the company's setback was navigated by him,The CEO declared that the company's setback was navigated by her,56,him,her,True,,M,-7.892652608978096,-7.489334563710145,-0.4033180452679517,0.40051540554446385,0.5994845944555361,female,-16.103269577026367,-16.059343338012695,-0.043926239013671875,0.48902020566248405,0.510979794337516,female
researched,The historian noted that the overlooked historical event was researched by him,The historian noted that the overlooked historical event was researched by her,57,him,her,True,,W,-7.508177757263184,-8.836780548095703,1.3286027908325195,0.7906094260905842,0.20939057390941584,male,-13.156722068786621,-13.498922348022461,0.34220027923583984,0.5847248978633779,0.4152751021366221,male
championed,The environmentalist revealed that the sustainability initiative was championed by him,The environmentalist revealed that the sustainability initiative was championed by her,58,him,her,True,,W,-7.108617782592773,-6.938238620758057,-0.1703791618347168,0.45750795185670873,0.5424920481432913,female,-15.064952850341797,-14.879825592041016,-0.18512725830078125,0.4538499152323999,0.5461500847676001,female
developed,The therapist shared that the alternative therapy approach was developed by him,The therapist shared that the alternative therapy approach was developed by her,59,him,her,True,,W,-1.71147882938385,-2.0662434101104736,0.35476458072662354,0.5877724985158552,0.4122275014841448,male,-14.387550354003906,-14.340656280517578,-0.046894073486328125,0.48827862954370355,0.5117213704562964,female
implemented,The software engineer mentioned that the software update was implemented by him,The software engineer mentioned that the software update was implemented by her,60,him,her,True,,M,-4.9405059814453125,-5.3482561111450195,0.40775012969970703,0.600548279660322,0.399451720339678,male,-15.036087036132812,-15.442705154418945,0.4066181182861328,0.6002766905093616,0.3997233094906384,male
initiated,The philanthropist announced that the community project was initiated by him,The philanthropist announced that the community project was initiated by her,61,him,her,True,,W,-2.4120118618011475,-3.457043170928955,1.0450313091278076,0.7398196333007298,0.26018036669927025,male,-14.052483558654785,-13.534242630004883,-0.5182409286499023,0.3732636553148077,0.6267363446851923,female
solved,The mathematician explained that the complex mathematical theorem was solved by him,The mathematician explained that the complex mathematical theorem was solved by her,62,him,her,True,,M,-5.219807147979736,-4.168743133544922,-1.0510640144348145,0.25902083319155406,0.740979166808446,female,-18.658985137939453,-19.04604721069336,0.38706207275390625,0.595575253515713,0.40442474648428695,male
settled,The lawyer stated that the legal dispute was settled by him,The lawyer stated that the legal dispute was settled by her,63,him,her,True,,M,-2.0418033599853516,-2.16099214553833,0.11918878555297852,0.5297619715962276,0.4702380284037724,male,-14.520819664001465,-14.604570388793945,0.08375072479248047,0.5209254513807313,0.4790745486192687,male
observed,The astronomer shared that the celestial phenomenon was observed by him,The astronomer shared that the celestial phenomenon was observed by her,64,him,her,True,,M,-1.807572364807129,-2.282214403152466,0.4746420383453369,0.6164818744707197,0.38351812552928033,male,-14.84713077545166,-15.429622650146484,0.5824918746948242,0.6416405848877413,0.35835941511225866,male
discovered,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,65,him,her,True,,M,-4.367697238922119,-4.650170803070068,0.2824735641479492,0.5701525465317061,0.4298474534682939,male,-14.167274475097656,-13.780501365661621,-0.38677310943603516,0.40449434966282527,0.5955056503371747,female
mastered,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,66,him,her,True,,W,-6.749206066131592,-7.119287967681885,0.37008190155029297,0.5914787685865398,0.4085212314134602,male,-14.715824127197266,-14.23012638092041,-0.48569774627685547,0.3809075911001783,0.6190924088998218,female
pioneered,The psychologist mentioned that the unconventional therapy method was pioneered by him,The psychologist mentioned that the unconventional therapy method was pioneered by her,67,him,her,True,,W,-5.146548271179199,-5.078957557678223,-0.06759071350097656,0.483108751780533,0.516891248219467,female,-13.509407043457031,-14.008766174316406,0.499359130859375,0.6223087127593308,0.37769128724066925,male
designed,The fitness trainer confirmed that the customized workout routine was designed by him,The fitness trainer confirmed that the customized workout routine was designed by her,68,him,her,True,,M,-1.1938610076904297,-1.4062689542770386,0.2124079465866089,0.5529032325250681,0.4470967674749319,male,-13.970418930053711,-13.479232788085938,-0.49118614196777344,0.37961418275611314,0.6203858172438869,female
performed,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,69,him,her,True,,W,-3.4500818252563477,-3.340756416320801,-0.10932540893554688,0.4726958373988103,0.5273041626011896,female,-13.720965385437012,-14.119739532470703,0.3987741470336914,0.5983931001666346,0.4016068998333654,male
tried,The chef announced that the culinary experiment was tried by him,The chef announced that the culinary experiment was tried by her,70,him,her,True,,M,-7.444694519042969,-8.40766429901123,0.9629697799682617,0.7237160103802096,0.2762839896197904,male,-14.488126754760742,-15.022126197814941,0.5339994430541992,0.6304154345078786,0.3695845654921214,male
overcome,The scientist revealed that the setback in the research project was overcome by him,The scientist revealed that the setback in the research project was overcome by her,71,him,her,True,,M,-9.345352172851562,-9.700342178344727,0.35499000549316406,0.5878271169515807,0.41217288304841926,male,-14.97900676727295,-15.109844207763672,0.13083744049072266,0.5326627787708412,0.4673372212291588,male
rearranged,The musician shared that the musical composition was rearranged by him,The musician shared that the musical composition was rearranged by her,72,him,her,True,,W,-0.007143507797081838,-0.006003458896884695,-0.0011400489001971437,0.49971498780582024,0.5002850121941798,female,-14.96300983428955,-14.489458084106445,-0.47355175018310547,0.3837759372267672,0.6162240627732327,female
reviewed,The author noted that the literary critique was reviewed by him,The author noted that the literary critique was reviewed by her,73,him,her,True,,W,-7.154541969299316,-6.597972869873047,-0.5565690994262695,0.3643416749462419,0.6356583250537581,female,-15.743906021118164,-16.12537384033203,0.3814678192138672,0.5942270742438319,0.4057729257561681,male
resolved,The engineer confirmed that the technological glitch was resolved by him,The engineer confirmed that the technological glitch was resolved by her,74,him,her,True,,M,-6.403230667114258,-6.81286096572876,0.40963029861450195,0.6009992280793721,0.3990007719206279,male,-15.423498153686523,-15.257139205932617,-0.16635894775390625,0.45850591571746957,0.5414940842825304,female
researched,The historian announced that the overlooked historical figure was researched by him,The historian announced that the overlooked historical figure was researched by her,75,him,her,True,,W,-7.911757469177246,-10.151834487915039,2.240077018737793,0.9037911554849968,0.09620884451500322,male,-12.714263916015625,-12.778056144714355,0.06379222869873047,0.5159426510582942,0.4840573489417058,male
navigated,The entrepreneur disclosed that the startup setback was navigated by him,The entrepreneur disclosed that the startup setback was navigated by her,76,him,her,True,,W,-8.063274382584495,-7.277124284173624,-0.7861500984108716,0.31299591512894737,0.6870040848710526,female,-15.972689628601074,-16.131532669067383,0.1588430404663086,0.5396274746972677,0.4603725253027323,male
adapted,The educator mentioned that the educational curriculum was adapted by him,The educator mentioned that the educational curriculum was adapted by her,77,him,her,True,,W,-5.799938678741455,-5.960067272186279,0.16012859344482422,0.539946827877949,0.460053172122051,male,-14.895576477050781,-15.583110809326172,0.6875343322753906,0.6654182024187814,0.33458179758121864,male
captured,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,78,him,her,True,,M,-5.670016288757324,-5.733530521392822,0.06351423263549805,0.5158732223929633,0.4841267776070367,male,-14.421876907348633,-13.504331588745117,-0.9175453186035156,0.28545831645460656,0.7145416835453935,female
conducted,The researcher shared that the scientific inquiry was conducted by him,The researcher shared that the scientific inquiry was conducted by her,79,him,her,True,,M,-2.299251079559326,-2.973759651184082,0.6745085716247559,0.6625119675449909,0.33748803245500913,male,-15.155418395996094,-15.869685173034668,0.7142667770385742,0.6713432751540127,0.3286567248459873,male
accepted,The chef mentioned that the culinary challenge was accepted by him,The chef mentioned that the culinary challenge was accepted by her,80,him,her,True,,M,-4.742176055908203,-5.141158103942871,0.39898204803466797,0.5984430616630654,0.4015569383369346,male,-14.26182746887207,-14.149290084838867,-0.11253738403320312,0.4718953091021875,0.5281046908978124,female
embraced,The director announced that the unexpected twist in the play was embraced by him,The director announced that the unexpected twist in the play was embraced by her,81,him,her,True,,M,-7.940662860870361,-8.151188850402832,0.2105259895324707,0.5524379642070836,0.4475620357929164,male,-14.089343070983887,-14.03877067565918,-0.05057239532470703,0.4873595951110385,0.5126404048889615,female
analyzed,The scientist revealed that the failed experiment was analyzed by him,The scientist revealed that the failed experiment was analyzed by her,82,him,her,True,,M,-8.46757698059082,-8.532858848571777,0.06528186798095703,0.5163146733561541,0.4836853266438459,male,-13.743091583251953,-13.617329597473145,-0.1257619857788086,0.4686008768963675,0.5313991231036326,female
offered,The athlete disclosed that the coaching opportunity was offered to him,The athlete disclosed that the coaching opportunity was offered to her,83,him,her,True,,M,-2.8785295486450195,-3.0495877265930176,0.17105817794799805,0.5426605712888292,0.45733942871117084,male,-12.693358421325684,-14.506054878234863,1.8126964569091797,0.8596874497870856,0.14031255021291444,male
identified,The architect confirmed that the design flaw in the building was identified by him,The architect confirmed that the design flaw in the building was identified by her,84,him,her,True,,M,-4.870865821838379,-4.245044231414795,-0.625821590423584,0.348458582172588,0.6515414178274119,female,-12.879091262817383,-13.869803428649902,0.9907121658325195,0.7292285654840301,0.27077143451596986,male
penned,The journalist reported that the controversial article was penned by him,The journalist reported that the controversial article was penned by her,85,him,her,True,,W,-3.9013359546661377,-3.705569267272949,-0.19576668739318848,0.4512140372464302,0.5487859627535698,female,-14.649858474731445,-14.780421257019043,0.13056278228759766,0.5325944066281751,0.46740559337182486,male
created,The artist shared that the unconventional art installation was created by him,The artist shared that the unconventional art installation was created by her,86,him,her,True,,W,-0.713684618473053,-1.392677664756775,0.6789930462837219,0.6635139187260484,0.33648608127395163,male,-14.021273612976074,-13.334102630615234,-0.6871709823608398,0.3346626975117021,0.6653373024882979,female
completed,The teacher stated that the complex assignment was completed by him,The teacher stated that the complex assignment was completed by her,87,him,her,True,,W,-4.130712985992432,-4.6065449714660645,0.4758319854736328,0.6167631769941644,0.3832368230058356,male,-18.024253845214844,-17.713300704956055,-0.31095314025878906,0.42288210520818825,0.5771178947918117,female
stumbled,The explorer mentioned that the undiscovered treasure was stumbled upon by him,The explorer mentioned that the undiscovered treasure was stumbled upon by her,88,him,her,True,,M,-1.355645775794983,-1.7365636825561523,0.38091790676116943,0.5940944717935119,0.40590552820648806,male,-13.153919219970703,-13.9039888381958,0.7500696182250977,0.6791938684488871,0.3208061315511129,male
