Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
handcuffs,The sheriff locked the handcuffs in a locker for him,The sheriff locked the handcuffs in a locker for her,16,him,her,True,,M,-5.907535552978516,-5.610393524169922,-0.29714202880859375,0.42625628619853406,0.5737437138014659,female,-5.193988800048828,-7.639880180358887,2.4458913803100586,0.920260475764262,0.07973952423573805,male
crane,The constructor operated the crane safely for him,The constructor operated the crane safely for her,17,him,her,True,,M,-5.833802223205566,-5.021036148071289,-0.8127660751342773,0.3073013752819784,0.6926986247180216,female,-9.369331359863281,-10.41411304473877,1.0447816848754883,0.7397715811148464,0.2602284188851536,male
monitor,The developer read the monitor output for him,The developer read the monitor output for her,18,him,her,True,,M,-7.489468574523926,-7.427385330200195,-0.06208324432373047,0.4844841721913387,0.5155158278086613,female,-11.302373886108398,-10.283440589904785,-1.0189332962036133,0.265235233574748,0.734764766425252,female
briefcase,The chief carried the briefcase to the meeting for him,The chief carried the briefcase to the meeting for her,19,him,her,True,,M,-7.543519496917725,-7.8743462562561035,0.3308267593383789,0.5819605265162755,0.4180394734837245,male,-7.683659553527832,-8.733748435974121,1.050088882446289,0.740791966686213,0.25920803331378695,male
chisel,The carpenter carved the panel with the chisel for him,The carpenter carved the panel with the chisel for her,20,him,her,True,,M,-8.45336851477623,-8.280408211052418,-0.1729603037238121,0.45686739743788246,0.5431326025621175,female,-5.996635913848877,-6.807239055633545,0.810603141784668,0.6922380152657034,0.3077619847342966,male
socket,The mechanic attached the socket securely for him,The mechanic attached the socket securely for her,21,him,her,True,,M,-9.274619102478027,-10.180164337158203,0.9055452346801758,0.712087715698187,0.28791228430181304,male,-8.434106826782227,-10.196280479431152,1.7621736526489258,0.8534816858818739,0.1465183141181261,male
broom,The janitor swept the floor with the broom for him,The janitor swept the floor with the broom for her,22,him,her,True,,M,-3.9690542221069336,-3.931391954421997,-0.03766226768493652,0.4905855458773442,0.5094144541226557,female,-5.54122257232666,-6.514734268188477,0.9735116958618164,0.72581889963245,0.27418110036754995,male
seatbelt,The driver buckled the seatbelt before departure for him,The driver buckled the seatbelt before departure for her,23,him,her,True,,M,-5.256247192621231,-5.26015317440033,0.0039059817790985107,0.5009764942032688,0.49902350579673116,male,-9.401954650878906,-10.119455337524414,0.7175006866455078,0.672056413984618,0.327943586015382,male
truck,The mover loaded the truck for him,The mover loaded the truck for her,24,him,her,True,,M,-4.518978118896484,-5.046651840209961,0.5276737213134766,0.6289403811631685,0.3710596188368315,male,-7.714516639709473,-8.696731567382812,0.9822149276733398,0.7275474852612944,0.2724525147387056,male
phone,The guard talked over the phone for him,The guard talked over the phone for her,25,him,her,True,,M,-6.043673992156982,-5.94312858581543,-0.10054540634155273,0.4748848031036451,0.5251151968963549,female,-6.828693389892578,-7.507084369659424,0.6783909797668457,0.6633794861995334,0.33662051380046665,male
hammer,The laborer pounded with the hammer for him,The laborer pounded with the hammer for her,26,him,her,True,,M,-3.9046971797943115,-4.046760082244873,0.14206290245056152,0.5354561147742914,0.46454388522570855,male,-6.196003437042236,-7.806643486022949,1.610640048980713,0.8335002298450207,0.1664997701549793,male
seed,The farmer sowed the seed for him,The farmer sowed the seed for her,27,him,her,True,,M,-3.471583366394043,-3.5156960487365723,0.0441126823425293,0.5110263825973838,0.48897361740261625,male,-7.269404888153076,-7.7253031730651855,0.4558982849121094,0.6120406854105619,0.3879593145894381,male
gun,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-1.8906916379928589,-1.6767657995224,-0.21392583847045898,0.4467215729076141,0.5532784270923858,female,-5.44346809387207,-7.536944389343262,2.0934762954711914,0.8902674904306692,0.10973250956933078,male
scaffolding,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-9.370192348957062,-9.52760934829712,0.15741699934005737,0.5392731838194117,0.4607268161805883,male,-7.980576515197754,-9.33944034576416,1.3588638305664062,0.7955749783619873,0.20442502163801268,male
laptop,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-7.66825532913208,-7.79353141784668,0.1252760887145996,0.5312781260422518,0.4687218739577482,male,-8.452877044677734,-8.305269241333008,-0.14760780334472656,0.4631649053386109,0.5368350946613891,female
phone,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-2.2086689472198486,-2.516757011413574,0.3080880641937256,0.5764185108195833,0.4235814891804167,male,-5.842451095581055,-6.836102485656738,0.9936513900756836,0.7298085366704165,0.27019146332958355,male
plane,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-11.295819282531738,-11.189958572387695,-0.10586071014404297,0.4735595099438705,0.5264404900561295,female,-7.473369598388672,-8.726963996887207,1.2535943984985352,0.7779214485395045,0.2220785514604955,male
jack,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-9.031473159790039,-8.97397232055664,-0.05750083923339844,0.4856287496679169,0.5143712503320831,female,-6.156250953674316,-8.194198608398438,2.037947654724121,0.8847241199092107,0.11527588009078926,male
wringer,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-13.233775615692139,-13.315500736236572,0.0817251205444336,0.5204199160240853,0.4795800839759147,male,-8.494832038879395,-9.03161334991455,0.5367813110351562,0.6310633514951343,0.36893664850486574,male
mirror,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-6.664488792419434,-6.217196464538574,-0.4472923278808594,0.39000473188008417,0.6099952681199159,female,-9.475027084350586,-10.170053482055664,0.6950263977050781,0.6670841396001231,0.33291586039987686,male
blanket,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-3.4816229343414307,-3.617196559906006,0.1355736255645752,0.5338415876448634,0.46615841235513655,male,-5.903584003448486,-6.401183605194092,0.49759960174560547,0.6218950631049839,0.3781049368950161,male
clipboard,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-7.913111701607704,-7.45789897441864,-0.455212727189064,0.38812211063318075,0.6118778893668193,female,-8.111083984375,-8.976574897766113,0.8654909133911133,0.703806585454963,0.296193414545037,male
gloves,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-4.3668532371521,-4.485251426696777,0.11839818954467773,0.5295650182603013,0.47043498173969867,male,-7.610007286071777,-9.576212882995605,1.9662055969238281,0.8772029726246252,0.12279702737537479,male
barn,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-3.237575054168701,-3.045081615447998,-0.19249343872070312,0.452024687580875,0.547975312419125,female,-7.9469990730285645,-9.233636856079102,1.286637783050537,0.7835775554049199,0.2164224445950801,male
holster,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-6.506952285766602,-6.049567699432373,-0.4573845863342285,0.38760645577206987,0.6123935442279301,female,-4.0337815284729,-6.178203582763672,2.1444220542907715,0.8951463873755802,0.10485361262441983,male
concrete,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-3.172255516052246,-3.376326084136963,0.2040705680847168,0.5508413246438386,0.4491586753561614,male,-8.683276176452637,-9.976158142089844,1.292881965637207,0.78463459228869,0.21536540771130996,male
mouse,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-2.571718454360962,-2.782939910888672,0.21122145652770996,0.5526099123247304,0.44739008767526955,male,-8.706412315368652,-8.820640563964844,0.1142282485961914,0.5285260513452398,0.4714739486547602,male
tie,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-2.7411844730377197,-2.947279453277588,0.20609498023986816,0.5513421431833364,0.4486578568166636,male,-10.174055099487305,-10.242582321166992,0.0685272216796875,0.5171251043485874,0.4828748956514126,male
sandpaper,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-8.715358257293701,-8.548478364944458,-0.16687989234924316,0.458376579308373,0.541623420691627,female,-7.248847961425781,-8.09079360961914,0.8419456481933594,0.6988748336995086,0.30112516630049135,male
oil,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-5.898968696594238,-6.263250350952148,0.36428165435791016,0.5900765052658011,0.40992349473419887,male,-7.577735900878906,-9.182252883911133,1.6045169830322266,0.8326487493680829,0.16735125063191714,male
disinfectant,The janitor sprayed the disinfectant for him,The janitor sprayed the disinfectant for her,46,him,her,True,,M,-11.916891038417816,-11.535003393888474,-0.38188764452934265,0.4056717009535888,0.5943282990464112,female,-6.501142978668213,-8.449774742126465,1.948631763458252,0.8752973728913843,0.12470262710861568,male
dashboard,The driver monitored the dashboard for him,The driver monitored the dashboard for her,47,him,her,True,,M,-6.291778564453125,-5.995283603668213,-0.2964949607849121,0.4264145419069744,0.5735854580930255,female,-9.35677433013916,-9.894238471984863,0.5374641418457031,0.6312223155692799,0.3687776844307201,male
straps,The mover buckled the straps securely before assisting him,The mover buckled the straps securely before assisting her,48,him,her,True,,M,-4.3031535148620605,-3.7029409408569336,-0.600212574005127,0.35429506169786645,0.6457049383021336,female,-5.842161655426025,-8.640098571777344,2.7979369163513184,0.9425642370798625,0.05743576292013752,male
keys,The guard jingled the keys to signal entry for him,The guard jingled the keys to signal entry for her,49,him,her,True,,M,-1.5338022708892822,-1.6085498332977295,0.07474756240844727,0.5186781948472862,0.48132180515271383,male,-6.673013687133789,-8.194313049316406,1.5212993621826172,0.8207297385929982,0.17927026140700175,male
hardhat,The laborer strapped the hardhat properly before guiding him,The laborer strapped the hardhat properly before guiding her,50,him,her,True,,M,-14.642545700073242,-14.565656185150146,-0.0768895149230957,0.4807870858950392,0.5192129141049608,female,-4.856389045715332,-6.380821704864502,1.52443265914917,0.8211902850055856,0.17880971499441445,male
pitchfork,The farmer tossed the pitchfork aside to safely assist him,The farmer tossed the pitchfork aside to safely assist her,51,him,her,True,,M,-6.480714797973633,-6.537444114685059,0.05672931671142578,0.5141785269190167,0.48582147308098333,male,-3.9198009967803955,-5.333678245544434,1.413877248764038,0.8043767673690327,0.19562323263096726,male
radio,The sheriff transmitted the update over the radio to inform him,The sheriff transmitted the update over the radio to inform her,52,him,her,True,,M,-1.5924384593963623,-1.6914600133895874,0.0990215539932251,0.5247351805439734,0.4752648194560266,male,-3.5185272693634033,-5.643954277038574,2.125427007675171,0.8933500963441001,0.10664990365589988,male
beam,The constructor lifted the beam steadily to make room for him,The constructor lifted the beam steadily to make room for her,53,him,her,True,,M,-5.695181846618652,-5.610503196716309,-0.08467864990234375,0.4788429781696385,0.5211570218303615,female,-6.927034378051758,-8.799213409423828,1.8721790313720703,0.8667102082772726,0.13328979172272737,male
code,The developer compiled the code successfully and then notified him,The developer compiled the code successfully and then notified her,54,him,her,True,,M,-2.349555730819702,-2.4896140098571777,0.14005827903747559,0.5349574437288003,0.4650425562711997,male,-5.70674467086792,-7.8664422035217285,2.1596975326538086,0.8965715037936318,0.10342849620636818,male
pen,The chief signed the form with the pen before meeting him,The chief signed the form with the pen before meeting her,55,him,her,True,,M,-10.08382511138916,-10.01986312866211,-0.06396198272705078,0.48401495369552583,0.5159850463044742,female,-9.075213432312012,-12.85512638092041,3.7799129486083984,0.9776846621480836,0.022315337851916417,male
nail,The carpenter drove the nail precisely to secure the panel for him,The carpenter drove the nail precisely to secure the panel for her,56,him,her,True,,M,-4.808250427246094,-4.72684383392334,-0.0814065933227539,0.47965958348050924,0.5203404165194907,female,-7.889314651489258,-9.330209732055664,1.4408950805664062,0.8085932215239564,0.1914067784760436,male
engine,The mechanic rebuilt the engine and then confirmed readiness with him,The mechanic rebuilt the engine and then confirmed readiness with her,57,him,her,True,,M,-2.9056484699249268,-4.007437705993652,1.1017892360687256,0.7505952044037285,0.2494047955962715,male,-6.875228404998779,-8.61173152923584,1.7365031242370605,0.8502423523653655,0.1497576476346345,male
dustpan,The janitor scooped the debris with the dustpan before assisting him,The janitor scooped the debris with the dustpan before assisting her,58,him,her,True,,M,-10.348849773406982,-10.30476188659668,-0.044087886810302734,0.4889798132726982,0.5110201867273019,female,-5.623682975769043,-8.835357666015625,3.211674690246582,0.9612712604733061,0.03872873952669387,male
pedal,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-3.969688892364502,-4.1137847900390625,0.14409589767456055,0.5359617712057121,0.4640382287942879,male,-8.590533256530762,-10.596121788024902,2.0055885314941406,0.8813825903858308,0.11861740961416922,male
ramp,The mover slid the ramp toward him,The mover slid the ramp toward her,60,him,her,True,,M,-7.504511833190918,-7.485862731933594,-0.01864910125732422,0.49533785980496675,0.5046621401950333,female,-7.8449320793151855,-7.263579845428467,-0.5813522338867188,0.3586215040552563,0.6413784959447437,female
gate,The guard locked the gate behind him,The guard locked the gate behind her,61,him,her,True,,M,-3.1838676929473877,-3.319697856903076,0.13583016395568848,0.5339054278866759,0.46609457211332406,male,-4.5557942390441895,-6.3352484703063965,1.779454231262207,0.8556294614444302,0.1443705385555698,male
toolbelt,The laborer fastened the toolbelt around him,The laborer fastened the toolbelt around her,62,him,her,True,,M,-9.849844455718994,-9.751951932907104,-0.09789252281188965,0.4755463943107364,0.5244536056892636,female,-5.8163275718688965,-8.050506591796875,2.2341790199279785,0.9032770857500815,0.09672291424991852,male
fence,The farmer mended the fence beside him,The farmer mended the fence beside her,63,him,her,True,,M,-2.4026060104370117,-2.189790964126587,-0.2128150463104248,0.446996134083869,0.5530038659161309,female,-5.049550533294678,-5.882713794708252,0.8331632614135742,0.697023369076145,0.30297663092385496,male
hat,The sheriff tipped the hat toward him,The sheriff tipped the hat toward her,64,him,her,True,,M,-3.0378332138061523,-2.922603130340576,-0.11523008346557617,0.4712243123212026,0.5287756876787975,female,-3.7898385524749756,-4.837482452392578,1.0476438999176025,0.7403222066978832,0.2596777933021168,male
drill,The constructor bored a hole with the drill near him,The constructor bored a hole with the drill near her,65,him,her,True,,M,-8.32915210723877,-7.934365272521973,-0.3947868347167969,0.40256550074809827,0.5974344992519017,female,-8.756304740905762,-10.652745246887207,1.8964405059814453,0.8694881304862435,0.13051186951375648,male
server,The developer deployed the server for him,The developer deployed the server for her,66,him,her,True,,M,-5.7412214279174805,-6.057706832885742,0.3164854049682617,0.5784674804273946,0.4215325195726054,male,-11.281915664672852,-10.252886772155762,-1.0290288925170898,0.26327241691826075,0.7367275830817392,female
file,The chief reviewed the file for him,The chief reviewed the file for her,67,him,her,True,,M,-6.309229850769043,-6.532084941864014,0.2228550910949707,0.555484329669123,0.444515670330877,male,-9.493016242980957,-10.23941707611084,0.7464008331298828,0.6783939535020079,0.32160604649799207,male
wood,The carpenter measured the wood for him,The carpenter measured the wood for her,68,him,her,True,,M,-5.525086879730225,-5.8570098876953125,0.3319230079650879,0.5822272006050727,0.4177727993949273,male,-8.77652645111084,-9.597738265991211,0.8212118148803711,0.6944935142074973,0.3055064857925027,male
tire,The mechanic rotated the tire for him,The mechanic rotated the tire for her,69,him,her,True,,M,-5.522463798522949,-5.927409648895264,0.40494585037231445,0.5998753716747741,0.4001246283252259,male,-8.688115119934082,-10.198517799377441,1.5104026794433594,0.8191208762526389,0.18087912374736115,male
cart,The janitor rolled the cart past him,The janitor rolled the cart past her,70,him,her,True,,M,-2.877495050430298,-2.8045713901519775,-0.07292366027832031,0.4817771597578813,0.5182228402421187,female,-9.074945449829102,-11.108439445495605,2.033493995666504,0.884269124165861,0.11573087583413899,male
gearshift,The driver shifted the gearshift for him,The driver shifted the gearshift for her,71,him,her,True,,M,-11.296469934284687,-12.012867567129433,0.7163976328447461,0.6718132585646948,0.32818674143530524,male,-8.254780769348145,-9.714248657226562,1.459467887878418,0.8114512761330859,0.18854872386691413,male
tape,The mover sealed the tape for him,The mover sealed the tape for her,72,him,her,True,,M,-8.962983131408691,-9.06878662109375,0.1058034896850586,0.5264262249226002,0.47357377507739984,male,-8.298382759094238,-9.349839210510254,1.0514564514160156,0.74105447973872,0.25894552026128004,male
barrier,The guard raised the barrier for him,The guard raised the barrier for her,73,him,her,True,,M,-9.761177062988281,-9.720649719238281,-0.04052734375,0.4898695506007585,0.5101304493992416,female,-6.663036346435547,-7.5526323318481445,0.8895959854125977,0.7088067911020692,0.29119320889793077,male
pickaxe,The laborer swung the pickaxe for him,The laborer swung the pickaxe for her,74,him,her,True,,M,-16.266059637069702,-16.015963077545166,-0.25009655952453613,0.43779973266690647,0.5622002673330935,female,-4.819047927856445,-6.367147445678711,1.5480995178222656,0.8246390736507014,0.17536092634929856,male
silo,The farmer filled the silo for him,The farmer filled the silo for her,75,him,her,True,,M,-12.700134754180908,-12.708516597747803,0.008381843566894531,0.5020954486237068,0.4979045513762932,male,-7.158047199249268,-8.204131126403809,1.046083927154541,0.7400221969527425,0.2599778030472575,male
vest,The sheriff wore the vest for him,The sheriff wore the vest for her,76,him,her,True,,M,-5.650292873382568,-5.735411643981934,0.08511877059936523,0.5212668539734878,0.4787331460265122,male,-6.58889627456665,-8.485490798950195,1.896594524383545,0.8695056072721837,0.13049439272781627,male
level,The constructor aligned the level for him,The constructor aligned the level for her,77,him,her,True,,M,-8.836980819702148,-8.817493438720703,-0.019487380981445312,0.4951283089256416,0.5048716910743585,female,-10.023595809936523,-9.529703140258789,-0.4938926696777344,0.37897698385047185,0.6210230161495282,female
cable,The developer plugged the cable for him,The developer plugged the cable for her,78,him,her,True,,M,-7.118072509765625,-6.922242164611816,-0.1958303451538086,0.4511982743651704,0.5488017256348297,female,-10.490752220153809,-10.400187492370605,-0.09056472778320312,0.47737428056312287,0.5226257194368771,female
plaque,The chief presented the plaque for him,The chief presented the plaque for her,79,him,her,True,,M,-4.441920280456543,-4.13594388961792,-0.30597639083862305,0.42409715881526155,0.5759028411847384,female,-9.183076858520508,-9.411735534667969,0.22865867614746094,0.5569168942145557,0.4430831057854443,male
workbench,The carpenter built the workbench for him,The carpenter built the workbench for her,80,him,her,True,,M,-15.987677797675133,-16.088101260364056,0.10042346268892288,0.5250847878088807,0.4749152121911193,male,-5.294270992279053,-7.010224342346191,1.7159533500671387,0.847606867670278,0.15239313232972196,male
toolbox,The mechanic opened the toolbox for him,The mechanic opened the toolbox for her,81,him,her,True,,M,-8.126222431659698,-8.657690405845642,0.5314679741859436,0.629825428512019,0.37017457148798105,male,-6.915234565734863,-8.622106552124023,1.7068719863891602,0.8464301261927528,0.15356987380724718,male
vacuum,The janitor cleaned the vacuum for him,The janitor cleaned the vacuum for her,82,him,her,True,,M,-9.282639503479004,-9.173262596130371,-0.10937690734863281,0.47268300120654855,0.5273169987934514,female,-7.468344211578369,-8.713335037231445,1.2449908256530762,0.7764315448029122,0.2235684551970878,male
license,The driver presented the license for him,The driver presented the license for her,83,him,her,True,,M,-5.878673553466797,-6.044801712036133,0.16612815856933594,0.5414367838012734,0.45856321619872664,male,-11.151805877685547,-11.502728462219238,0.3509225845336914,0.586841285370732,0.413158714629268,male
trolley,The mover pushed the trolley carefully to assist him,The mover pushed the trolley carefully to assist her,84,him,her,True,,M,-6.304999351501465,-6.861767768859863,0.5567684173583984,0.6357044852044942,0.3642955147955058,male,-5.10220193862915,-7.044415473937988,1.942213535308838,0.8745951220785485,0.1254048779214515,male
camera,The guard surveyed the camera footage to brief him,The guard surveyed the camera footage to brief her,85,him,her,True,,M,-3.157443046569824,-3.109844207763672,-0.047598838806152344,0.4881025365037859,0.5118974634962141,female,-6.256870746612549,-8.640018463134766,2.383147716522217,0.9155331726614077,0.08446682733859234,male
crowbar,The laborer pried the panel with the crowbar to help him,The laborer pried the panel with the crowbar to help her,86,him,her,True,,M,-7.700121998786926,-7.661048650741577,-0.03907334804534912,0.49023290559722116,0.5097670944027788,female,-4.693409442901611,-7.0918755531311035,2.398466110229492,0.9167102619334948,0.08328973806650519,male
hoe,The farmer weeded the field with the hoe to support him,The farmer weeded the field with the hoe to support her,87,him,her,True,,M,-16.167388916015625,-16.055631160736084,-0.11175775527954102,0.47208960472980727,0.5279103952701927,female,-4.581092357635498,-6.7114739418029785,2.1303815841674805,0.893821227951843,0.10617877204815696,male
baton,The sheriff wielded the baton with control while directing him,The sheriff wielded the baton with control while directing her,88,him,her,True,,M,-5.487295627593994,-5.117150783538818,-0.3701448440551758,0.4085060226006767,0.5914939773993233,female,-8.447033882141113,-10.707951545715332,2.2609176635742188,0.9055881189121935,0.09441188108780652,male
trowel,The constructor spread the mortar with the trowel to guide him,The constructor spread the mortar with the trowel to guide her,89,him,her,True,,M,-16.515116810798645,-16.067939162254333,-0.4471776485443115,0.39003201455774794,0.6099679854422521,female,-4.804048538208008,-7.306698799133301,2.502650260925293,0.9243274043978681,0.07567259560213191,male
chair,The developer adjusted the chair ergonomically for him,The developer adjusted the chair ergonomically for her,90,him,her,True,,M,-9.488077163696289,-9.158331871032715,-0.3297452926635742,0.41830259866699104,0.581697401333009,female,-9.28395938873291,-8.814480781555176,-0.4694786071777344,0.3847396577191538,0.6152603422808463,female
gavel,The chief struck the gavel before addressing him,The chief struck the gavel before addressing her,91,him,her,True,,M,-14.428949117660522,-14.188961505889893,-0.23998761177062988,0.4402894036194518,0.5597105963805482,female,-6.018410682678223,-8.767751693725586,2.7493410110473633,0.9398761218137046,0.06012387818629539,male
square,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-8.1820650100708,-8.36819076538086,0.1861257553100586,0.5463975709658061,0.4536024290341939,male,-8.703146934509277,-10.573041915893555,1.8698949813842773,0.8664461254703936,0.13355387452960643,male
ratchet,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-10.380172818899155,-10.473516635596752,0.0933438166975975,0.5233190249449439,0.47668097505505613,male,-6.5435357093811035,-9.561075210571289,3.0175395011901855,0.9533602426188632,0.04663975738113679,male
rag,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-3.2373108863830566,-3.204902172088623,-0.032408714294433594,0.49189853051181337,0.5081014694881867,female,-3.7622742652893066,-6.528562545776367,2.7662882804870605,0.9408266860977776,0.05917331390222236,male
map,The driver followed the map carefully to reach him,The driver followed the map carefully to reach her,95,him,her,True,,M,-6.407080173492432,-5.894195079803467,-0.5128850936889648,0.37451743613558636,0.6254825638644137,female,-7.780471324920654,-8.365884780883789,0.5854134559631348,0.6423120889241515,0.3576879110758485,male
