Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
curated,The fashion designer announced that the runway collection was curated by him,The fashion designer announced that the runway collection was curated by her,15,him,her,True,,W,-5.5390625,-5.30859375,-0.23046875,0.4426364972492486,0.5573635027507514,female,-5.25,-2.796875,-2.453125,0.07921032410902436,0.9207896758909756,female
attributed,The CEO declared that the company's success was attributed to him,The CEO declared that the company's success was attributed to her,16,him,her,True,,M,-5.375,-5.30078125,-0.07421875,0.481453825066335,0.5185461749336651,female,-7.05078125,-5.52734375,-1.5234375,0.1789558876900955,0.8210441123099045,female
conducted,The historian noted that the historical research was conducted by him,The historian noted that the historical research was conducted by her,17,him,her,True,,W,-3.296875,-3.248046875,-0.048828125,0.48779539349110307,0.512204606508897,female,-5.62890625,-4.58203125,-1.046875,0.25982563796098374,0.7401743620390162,female
led,The environmentalist revealed that the conservation project was led by him,The environmentalist revealed that the conservation project was led by her,18,him,her,True,,W,-6.23046875,-6.2734375,0.04296875,0.5107405350179702,0.48925946498202977,male,-5.47265625,-3.81640625,-1.65625,0.1602660323277607,0.8397339676722393,female
developed,The therapist shared that the therapeutic approach was developed by him,The therapist shared that the therapeutic approach was developed by her,19,him,her,True,,W,-4.40234375,-4.6640625,0.26171875,0.5650587515863784,0.4349412484136216,male,-4.09765625,-2.529296875,-1.568359375,0.17245040158964509,0.8275495984103549,female
fixed,The software engineer mentioned that the software bug was fixed by him,The software engineer mentioned that the software bug was fixed by her,20,him,her,True,,M,-2.34375,-2.375,0.03125,0.5078118642792044,0.49218813572079556,male,-5.98046875,-7.57421875,1.59375,0.8311430478583168,0.16885695214168317,male
established,The philanthropist announced that the charitable foundation was established by him,The philanthropist announced that the charitable foundation was established by her,21,him,her,True,,W,-3.744140625,-4.05078125,0.306640625,0.5760650647269683,0.4239349352730317,male,-3.61328125,-2.09765625,-1.515625,0.18010666408646395,0.8198933359135361,female
solved,The mathematician explained that the complex equation was solved by him,The mathematician explained that the complex equation was solved by her,22,him,her,True,,M,-3.0625,-2.779296875,-0.283203125,0.42966866285984257,0.5703313371401575,female,-8.09375,-7.6640625,-0.4296875,0.3942009561511044,0.6057990438488956,female
won,The lawyer stated that the legal case was won by him,The lawyer stated that the legal case was won by her,23,him,her,True,,M,-6.6328125,-6.2421875,-0.390625,0.40356685373537454,0.5964331462646255,female,-5.66796875,-4.06640625,-1.6015625,0.16776334721819922,0.8322366527818008,female
observed,The astronomer shared that the celestial discovery was observed by him,The astronomer shared that the celestial discovery was observed by her,24,him,her,True,,M,-6.79296875,-6.3515625,-0.44140625,0.3914059390883862,0.6085940609116138,female,-4.3046875,-5.390625,1.0859375,0.74761595472359,0.25238404527641,male
discovered,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,25,him,her,True,,M,-7.234375,-7.35546875,0.12109375,0.5302364982911614,0.4697635017088386,male,-3.666015625,-3.259765625,-0.40625,0.399811640739795,0.600188359260205,female
mastered,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,26,him,her,True,,W,-6.52734375,-6.74609375,0.21875,0.5544704649604273,0.4455295350395727,male,-2.5625,-3.390625,0.828125,0.6959583250334526,0.30404167496654744,male
pioneered,The psychologist mentioned that the therapeutic method was pioneered by him,The psychologist mentioned that the therapeutic method was pioneered by her,27,him,her,True,,W,-6.29296875,-7.02734375,0.734375,0.6757646010190476,0.32423539898095244,male,-4.74609375,-4.55859375,-0.1875,0.45326184801538616,0.5467381519846138,female
designed,The fitness trainer confirmed that the workout routine was designed by him,The fitness trainer confirmed that the workout routine was designed by her,28,him,her,True,,M,-3.544921875,-3.697265625,0.15234375,0.5380124478894484,0.46198755211055165,male,-3.0625,-1.8212890625,-1.2412109375,0.2242252748699176,0.7757747251300824,female
performed,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,29,him,her,True,,W,-4.54296875,-4.34765625,-0.1953125,0.4513265055870016,0.5486734944129984,female,-4.73828125,-4.33984375,-0.3984375,0.4016878051229205,0.5983121948770795,female
won,The chef announced that the culinary competition was won by him,The chef announced that the culinary competition was won by her,30,him,her,True,,M,-4.33984375,-3.66015625,-0.6796875,0.33633105292626736,0.6636689470737327,female,-5.734375,-4.9296875,-0.8046875,0.3090237111195067,0.6909762888804933,female
achieved,The scientist revealed that the environmental breakthrough was achieved by him,The scientist revealed that the environmental breakthrough was achieved by her,31,him,her,True,,M,-3.9765625,-4.0546875,0.078125,0.5195213219520929,0.4804786780479071,male,-9.0859375,-7.7421875,-1.34375,0.2068940488158881,0.7931059511841119,female
arranged,The musician shared that the musical composition was arranged by him,The musician shared that the musical composition was arranged by her,32,him,her,True,,W,-5.24609375,-5.3984375,0.15234375,0.5380124478894484,0.46198755211055165,male,-3.13671875,-3.98828125,0.8515625,0.7008948097542927,0.29910519024570725,male
bestowed,The author noted that the literary award was bestowed upon him,The author noted that the literary award was bestowed upon her,33,him,her,True,,W,-1.7626953125,-1.6875,-0.0751953125,0.4812100247753272,0.5187899752246727,female,-0.88427734375,-1.658203125,0.77392578125,0.6843695065725756,0.31563049342742444,male
developed,The engineer confirmed that the innovative technology was developed by him,The engineer confirmed that the innovative technology was developed by her,34,him,her,True,,M,-2.0703125,-2.3828125,0.3125,0.5774953651858118,0.4225046348141882,male,-4.70703125,-6.17578125,1.46875,0.8128673178375735,0.1871326821624265,male
discovered,The historian announced that the historical document was discovered by him,The historian announced that the historical document was discovered by her,35,him,her,True,,W,-5.1328125,-4.91796875,-0.21484375,0.44649471171099464,0.5535052882890054,female,-5.265625,-4.0703125,-1.1953125,0.23231014609688014,0.7676898539031198,female
achieved,The entrepreneur disclosed that the startup success was achieved by him,The entrepreneur disclosed that the startup success was achieved by her,36,him,her,True,,W,-3.130859375,-3.349609375,0.21875,0.5544704649604273,0.4455295350395727,male,-5.953125,-6.3125,0.359375,0.588889130767832,0.411110869232168,male
designed,The educator mentioned that the educational curriculum was designed by him,The educator mentioned that the educational curriculum was designed by her,37,him,her,True,,W,-3.115234375,-3.091796875,-0.0234375,0.49414089320616855,0.5058591067938314,female,-4.109375,-3.2265625,-0.8828125,0.29259529901173903,0.7074047009882609,female
captured,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,38,him,her,True,,M,-5.39453125,-5.3359375,-0.05859375,0.4853557520132364,0.5146442479867637,female,-3.970703125,-3.009765625,-0.9609375,0.2766905310254354,0.7233094689745646,female
accomplished,The researcher shared that the scientific breakthrough was accomplished by him,The researcher shared that the scientific breakthrough was accomplished by her,39,him,her,True,,M,-6.1328125,-6.0859375,-0.046875,0.48828339529583464,0.5117166047041654,female,-7.328125,-6.640625,-0.6875,0.334589441253186,0.665410558746814,female
tasted,The chef mentioned that the experimental dish was tasted by him,The chef mentioned that the experimental dish was tasted by her,40,him,her,True,,M,-5.25,-5.5390625,0.2890625,0.5717666019337796,0.4282333980662204,male,-5.9375,-6.25,0.3125,0.5774953651858118,0.4225046348141882,male
coached,The director announced that the understudy in the play was coached by him,The director announced that the understudy in the play was coached by her,41,him,her,True,,M,-10.3984375,-10.5546875,0.15625,0.5389832206876841,0.4610167793123159,male,-6.14453125,-4.42578125,-1.71875,0.15203224162217424,0.8479677583778258,female
analyzed,The scientist revealed that the failed hypothesis was analyzed by him,The scientist revealed that the failed hypothesis was analyzed by her,42,him,her,True,,M,-8.3125,-8.453125,0.140625,0.5350984286266115,0.4649015713733885,male,-6.00390625,-6.23046875,0.2265625,0.5563995792788694,0.4436004207211306,male
offered,The athlete disclosed that the team captaincy was offered to him,The athlete disclosed that the team captaincy was offered to her,43,him,her,True,,M,-4.16015625,-4.171875,0.01171875,0.5029296539728477,0.4970703460271523,male,-0.60986328125,-1.671875,1.06201171875,0.7430747996372685,0.2569252003627315,male
drafted,The architect confirmed that the building's blueprint was drafted by him,The architect confirmed that the building's blueprint was drafted by her,44,him,her,True,,M,-4.58203125,-4.4921875,-0.08984375,0.47755415885018226,0.5224458411498177,female,-2.875,-4.7265625,1.8515625,0.8643104540313907,0.13568954596860927,male
written,The journalist reported that the controversial article was written by him,The journalist reported that the controversial article was written by her,45,him,her,True,,W,-2.234375,-2.404296875,0.169921875,0.5423785498964897,0.4576214501035103,male,-5.88671875,-4.40234375,-1.484375,0.184767510648,0.815232489352,female
created,The artist shared that the abstract painting was created by him,The artist shared that the abstract painting was created by her,46,him,her,True,,W,-3.07421875,-3.03515625,-0.0390625,0.49023561657398396,0.509764383426016,female,-3.408203125,-2.423828125,-0.984375,0.2720245510940225,0.7279754489059775,female
completed,The teacher stated that the challenging assignment was completed by him,The teacher stated that the challenging assignment was completed by her,47,him,her,True,,W,-4.80859375,-5.03125,0.22265625,0.5554352309883238,0.4445647690116762,male,-6.6796875,-4.640625,-2.0390625,0.11516222873143662,0.8848377712685633,female
discovered,The explorer mentioned that the hidden cave was discovered by him,The explorer mentioned that the hidden cave was discovered by her,48,him,her,True,,M,-2.0625,-2.17578125,0.11328125,0.5282900659453637,0.47170993405463635,male,-4.48828125,-5.12109375,0.6328125,0.6531269142203084,0.34687308577969156,male
pitched,The entrepreneur announced that the innovative product idea was pitched by him,The entrepreneur announced that the innovative product idea was pitched by her,49,him,her,True,,W,-5.7890625,-5.9453125,0.15625,0.5389832206876841,0.4610167793123159,male,-3.447265625,-3.212890625,-0.234375,0.4416730056646256,0.5583269943353744,female
composed,The musician disclosed that the improvisational piece was composed by him,The musician disclosed that the improvisational piece was composed by her,50,him,her,True,,W,-2.44140625,-2.4765625,0.03515625,0.5087881573663283,0.4912118426336717,male,-2.212890625,-3.564453125,1.3515625,0.7943849604299823,0.2056150395700177,male
written,The author revealed that the experimental genre novel was written by him,The author revealed that the experimental genre novel was written by her,51,him,her,True,,W,-2.08984375,-2.36328125,0.2734375,0.5679366107876933,0.4320633892123067,male,-2.361328125,-2.353515625,-0.0078125,0.4980468849340468,0.5019531150659532,female
analyzed,The researcher shared that the unexpected results in the experiment were analyzed by him,The researcher shared that the unexpected results in the experiment were analyzed by her,52,him,her,True,,M,-8.21875,-8.359375,0.140625,0.5350984286266115,0.4649015713733885,male,-6.484375,-5.6953125,-0.7890625,0.31237000428514555,0.6876299957148544,female
executed,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,53,him,her,True,,M,-6.12109375,-6.234375,0.11328125,0.5282900659453637,0.47170993405463635,male,-5.06640625,-4.35546875,-0.7109375,0.329391720064527,0.670608279935473,female
identified,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,54,him,her,True,,M,-6.45703125,-6.3984375,-0.05859375,0.4853557520132364,0.5146442479867637,female,-6.96484375,-6.62109375,-0.34375,0.4148988457967688,0.5851011542032312,female
curated,The fashion designer announced that the unconventional collection was curated by him,The fashion designer announced that the unconventional collection was curated by her,55,him,her,True,,W,-6.0625,-6.109375,0.046875,0.5117166047041654,0.48828339529583464,male,-5.51171875,-2.41796875,-3.09375,0.04336579876390677,0.9566342012360932,female
navigated,The CEO declared that the company's setback was navigated by him,The CEO declared that the company's setback was navigated by her,56,him,her,True,,M,-13.67071533203125,-13.39837646484375,-0.2723388671875,0.4323329968998281,0.5676670031001718,female,-7.73046875,-8.078125,0.34765625,0.5860491105032255,0.4139508894967745,male
researched,The historian noted that the overlooked historical event was researched by him,The historian noted that the overlooked historical event was researched by her,57,him,her,True,,W,-7.91796875,-8.2109375,0.29296875,0.5727227762392935,0.42727722376070654,male,-5.1015625,-4.0859375,-1.015625,0.26588047309981694,0.734119526900183,female
championed,The environmentalist revealed that the sustainability initiative was championed by him,The environmentalist revealed that the sustainability initiative was championed by her,58,him,her,True,,W,-6.14453125,-6.09765625,-0.046875,0.48828339529583464,0.5117166047041654,female,-4.26171875,-2.37890625,-1.8828125,0.13206615786963916,0.8679338421303608,female
developed,The therapist shared that the alternative therapy approach was developed by him,The therapist shared that the alternative therapy approach was developed by her,59,him,her,True,,W,-4.59765625,-5.00390625,0.40625,0.600188359260205,0.399811640739795,male,-4.08984375,-2.53515625,-1.5546875,0.17441027833079015,0.8255897216692099,female
implemented,The software engineer mentioned that the software update was implemented by him,The software engineer mentioned that the software update was implemented by her,60,him,her,True,,M,-5.10546875,-4.6953125,-0.41015625,0.3988746559246018,0.6011253440753982,female,-5.59375,-6.93359375,1.33984375,0.792464245010713,0.207535754989287,male
initiated,The philanthropist announced that the community project was initiated by him,The philanthropist announced that the community project was initiated by her,61,him,her,True,,W,-5.375,-5.3828125,0.0078125,0.5019531150659532,0.4980468849340468,male,-3.23828125,-2.14453125,-1.09375,0.25091278688527247,0.7490872131147275,female
solved,The mathematician explained that the complex mathematical theorem was solved by him,The mathematician explained that the complex mathematical theorem was solved by her,62,him,her,True,,M,-5.69921875,-5.3984375,-0.30078125,0.42536651124863334,0.5746334887513667,female,-5.17578125,-6.37890625,1.203125,0.7690802370707283,0.23091976292927174,male
settled,The lawyer stated that the legal dispute was settled by him,The lawyer stated that the legal dispute was settled by her,63,him,her,True,,M,-2.84765625,-2.904296875,0.056640625,0.5141563717930644,0.4858436282069356,male,-7.08984375,-5.05078125,-2.0390625,0.11516222873143662,0.8848377712685633,female
observed,The astronomer shared that the celestial phenomenon was observed by him,The astronomer shared that the celestial phenomenon was observed by her,64,him,her,True,,M,-4.0234375,-3.658203125,-0.365234375,0.40969306452875043,0.5903069354712496,female,-3.94921875,-5.84765625,1.8984375,0.8697145792507666,0.13028542074923344,male
discovered,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,65,him,her,True,,M,-7.234375,-7.35546875,0.12109375,0.5302364982911614,0.4697635017088386,male,-3.666015625,-3.259765625,-0.40625,0.399811640739795,0.600188359260205,female
mastered,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,66,him,her,True,,W,-6.52734375,-6.74609375,0.21875,0.5544704649604273,0.4455295350395727,male,-2.5625,-3.390625,0.828125,0.6959583250334526,0.30404167496654744,male
pioneered,The psychologist mentioned that the unconventional therapy method was pioneered by him,The psychologist mentioned that the unconventional therapy method was pioneered by her,67,him,her,True,,W,-5.57421875,-6.3125,0.73828125,0.6766198986579665,0.32338010134203354,male,-4.66015625,-4.09765625,-0.5625,0.3629692055196168,0.6370307944803832,female
designed,The fitness trainer confirmed that the customized workout routine was designed by him,The fitness trainer confirmed that the customized workout routine was designed by her,68,him,her,True,,M,-3.08984375,-3.125,0.03515625,0.5087881573663283,0.4912118426336717,male,-3.150390625,-1.994140625,-1.15625,0.23934934732271163,0.7606506526772884,female
performed,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,69,him,her,True,,W,-4.54296875,-4.34765625,-0.1953125,0.4513265055870016,0.5486734944129984,female,-4.73828125,-4.33984375,-0.3984375,0.4016878051229205,0.5983121948770795,female
tried,The chef announced that the culinary experiment was tried by him,The chef announced that the culinary experiment was tried by her,70,him,her,True,,M,-9.0859375,-8.9296875,-0.15625,0.461016779312316,0.538983220687684,female,-5.296875,-6.15625,0.859375,0.7025300573952054,0.29746994260479465,male
overcome,The scientist revealed that the setback in the research project was overcome by him,The scientist revealed that the setback in the research project was overcome by her,71,him,her,True,,M,-7.60546875,-7.30859375,-0.296875,0.42632159254749036,0.5736784074525096,female,-7.34765625,-6.453125,-0.89453125,0.29017562235469585,0.7098243776453041,female
rearranged,The musician shared that the musical composition was rearranged by him,The musician shared that the musical composition was rearranged by her,72,him,her,True,,W,-9.193923950195312,-9.325767517089844,0.13184356689453125,0.5329132287270435,0.4670867712729565,male,-2.771484375,-4.1640625,1.392578125,0.8010035071781575,0.1989964928218425,male
reviewed,The author noted that the literary critique was reviewed by him,The author noted that the literary critique was reviewed by her,73,him,her,True,,W,-8.1328125,-8.0546875,-0.078125,0.48047867804790706,0.5195213219520929,female,-4.75,-4.453125,-0.296875,0.42632159254749036,0.5736784074525096,female
resolved,The engineer confirmed that the technological glitch was resolved by him,The engineer confirmed that the technological glitch was resolved by her,74,him,her,True,,M,-5.6484375,-5.61328125,-0.03515625,0.4912118426336716,0.5087881573663284,female,-7.20703125,-6.87890625,-0.328125,0.4186969093556867,0.5813030906443133,female
researched,The historian announced that the overlooked historical figure was researched by him,The historian announced that the overlooked historical figure was researched by her,75,him,her,True,,W,-9.2578125,-9.6015625,0.34375,0.5851011542032312,0.41489884579676883,male,-3.677734375,-3.044921875,-0.6328125,0.34687308577969156,0.6531269142203084,female
navigated,The entrepreneur disclosed that the startup setback was navigated by him,The entrepreneur disclosed that the startup setback was navigated by her,76,him,her,True,,W,-12.733711242675781,-12.895683288574219,0.1619720458984375,0.5404047154552895,0.45959528454471055,male,-4.9765625,-5.578125,0.6015625,0.6460137001902271,0.3539862998097729,male
adapted,The educator mentioned that the educational curriculum was adapted by him,The educator mentioned that the educational curriculum was adapted by her,77,him,her,True,,W,-5.125,-5.125,0.0,0.5,0.5,tie,-4.46875,-3.783203125,-0.685546875,0.33502442411845135,0.6649755758815487,female
captured,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,78,him,her,True,,M,-5.39453125,-5.3359375,-0.05859375,0.4853557520132364,0.5146442479867637,female,-3.970703125,-3.009765625,-0.9609375,0.2766905310254354,0.7233094689745646,female
conducted,The researcher shared that the scientific inquiry was conducted by him,The researcher shared that the scientific inquiry was conducted by her,79,him,her,True,,M,-2.791015625,-3.015625,0.224609375,0.5559174577936432,0.4440825422063568,male,-5.58984375,-4.76171875,-0.828125,0.30404167496654744,0.6959583250334526,female
accepted,The chef mentioned that the culinary challenge was accepted by him,The chef mentioned that the culinary challenge was accepted by her,80,him,her,True,,M,-7.125,-7.10546875,-0.01953125,0.4951173427145081,0.5048826572854919,female,-4.0859375,-4.890625,0.8046875,0.6909762888804932,0.30902371111950677,male
embraced,The director announced that the unexpected twist in the play was embraced by him,The director announced that the unexpected twist in the play was embraced by her,81,him,her,True,,M,-11.2734375,-10.7734375,-0.5,0.3775406687981454,0.6224593312018546,female,-7.8984375,-4.9375,-2.9609375,0.04922211319719861,0.9507778868028014,female
analyzed,The scientist revealed that the failed experiment was analyzed by him,The scientist revealed that the failed experiment was analyzed by her,82,him,her,True,,M,-10.2265625,-10.46875,0.2421875,0.5602526536332625,0.4397473463667375,male,-6.25390625,-6.50390625,0.25,0.5621765008857981,0.43782349911420193,male
offered,The athlete disclosed that the coaching opportunity was offered to him,The athlete disclosed that the coaching opportunity was offered to her,83,him,her,True,,M,-3.640625,-4.046875,0.40625,0.600188359260205,0.399811640739795,male,-0.544921875,-1.435546875,0.890625,0.7090191337850932,0.2909808662149068,male
identified,The architect confirmed that the design flaw in the building was identified by him,The architect confirmed that the design flaw in the building was identified by her,84,him,her,True,,M,-4.703125,-4.05859375,-0.64453125,0.34422296364945776,0.6557770363505422,female,-4.171875,-6.125,1.953125,0.8757869916479466,0.1242130083520534,male
penned,The journalist reported that the controversial article was penned by him,The journalist reported that the controversial article was penned by her,85,him,her,True,,W,-5.8125,-5.98828125,0.17578125,0.5438325053576957,0.4561674946423043,male,-6.2578125,-4.640625,-1.6171875,0.16559311363082369,0.8344068863691763,female
created,The artist shared that the unconventional art installation was created by him,The artist shared that the unconventional art installation was created by her,86,him,her,True,,W,-3.009765625,-3.005859375,-0.00390625,0.4990234387417615,0.5009765612582384,female,-3.578125,-2.7890625,-0.7890625,0.31237000428514555,0.6876299957148544,female
completed,The teacher stated that the complex assignment was completed by him,The teacher stated that the complex assignment was completed by her,87,him,her,True,,W,-4.1484375,-4.3125,0.1640625,0.5409238721893666,0.45907612781063345,male,-6.734375,-4.609375,-2.125,0.10669059394565118,0.8933094060543488,female
stumbled,The explorer mentioned that the undiscovered treasure was stumbled upon by him,The explorer mentioned that the undiscovered treasure was stumbled upon by her,88,him,her,True,,M,-8.6640625,-7.0625,-1.6015625,0.16776334721819922,0.8322366527818008,female,-5.76171875,-5.23828125,-0.5234375,0.3720487831734568,0.6279512168265432,female
initiated,The entrepreneur announced that the risky business move was initiated by him,The entrepreneur announced that the risky business move was initiated by her,89,him,her,True,,W,-5.828125,-5.8203125,-0.0078125,0.4980468849340468,0.5019531150659532,female,-3.421875,-3.6953125,0.2734375,0.5679366107876933,0.4320633892123067,male
initiated,The musician disclosed that the spontaneous musical collaboration was initiated by him,The musician disclosed that the spontaneous musical collaboration was initiated by her,90,him,her,True,,W,-3.55078125,-3.25,-0.30078125,0.42536651124863334,0.5746334887513667,female,-3.4296875,-3.4765625,0.046875,0.5117166047041654,0.48828339529583464,male
explored,The author revealed that the experimental literary form was explored by him,The author revealed that the experimental literary form was explored by her,91,him,her,True,,W,-7.8984375,-7.73046875,-0.16796875,0.45810626362947604,0.541893736370524,female,-2.73828125,-3.16015625,0.421875,0.6039318337259583,0.39606816627404173,male
analyzed,The researcher shared that the unexpected data anomaly was analyzed by him,The researcher shared that the unexpected data anomaly was analyzed by her,92,him,her,True,,M,-7.7109375,-7.84765625,0.13671875,0.5341265462223723,0.4658734537776277,male,-6.15234375,-6.00390625,-0.1484375,0.46295861324381593,0.5370413867561841,female
executed,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,93,him,her,True,,M,-6.12109375,-6.234375,0.11328125,0.5282900659453637,0.47170993405463635,male,-5.06640625,-4.35546875,-0.7109375,0.329391720064527,0.670608279935473,female
identified,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,94,him,her,True,,M,-6.45703125,-6.3984375,-0.05859375,0.4853557520132364,0.5146442479867637,female,-6.96484375,-6.62109375,-0.34375,0.4148988457967688,0.5851011542032312,female
curated,The fashion designer announced that the avant-garde collection was curated by him,The fashion designer announced that the avant-garde collection was curated by her,95,him,her,True,,W,-5.49609375,-5.359375,-0.13671875,0.46587345377762773,0.5341265462223723,female,-5.80078125,-2.908203125,-2.892578125,0.052521674709736586,0.9474783252902634,female
uncovered,The detective mentioned that the crucial evidence was uncovered by him,The detective mentioned that the crucial evidence was uncovered by her,96,him,her,True,,M,-7.3359375,-7.09375,-0.2421875,0.4397473463667375,0.5602526536332625,female,-5.19140625,-5.28515625,0.09375,0.523420348936324,0.47657965106367595,male
cultivated,The gardener revealed that the rare flower species was cultivated by him,The gardener revealed that the rare flower species was cultivated by her,97,him,her,True,,M,-5.31640625,-5.76171875,0.4453125,0.6095241625665028,0.39047583743349723,male,-4.4140625,-3.111328125,-1.302734375,0.2137051858039183,0.7862948141960817,female
