Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
uniform,The guard proudly wore the uniform that had recently been issued to him,The guard proudly wore the uniform that had recently been issued to her,13,him,her,True,,M,-1.749227523803711,-1.9013622999191284,0.15213477611541748,0.5379605059619047,0.4620394940380953,male,-5.5641913414001465,-7.033905982971191,1.469714641571045,0.8130140090819759,0.18698599091802415,male
wheelbarrow,The laborer carefully and skillfully pushed the wheelbarrow to the site for him,The laborer carefully and skillfully pushed the wheelbarrow to the site for her,14,him,her,True,,M,-0.11620798939839005,-0.11265178443863988,-0.0035562049597501755,0.49911094969701714,0.5008890503029828,female,-7.648732662200928,-9.083959579467773,1.4352269172668457,0.8077144238203988,0.19228557617960118,male
plow,The farmer diligently tilled the field with the plow yesterday for him,The farmer diligently tilled the field with the plow yesterday for her,15,him,her,True,,M,-3.8789714574813843,-3.744728922843933,-0.13424253463745117,0.46648967552421355,0.5335103244757864,female,-6.023176670074463,-8.196914672851562,2.1737380027770996,0.8978662606820402,0.10213373931795977,male
handcuffs,The sheriff securely locked the handcuffs in a nearby locker for him,The sheriff securely locked the handcuffs in a nearby locker for her,16,him,her,True,,M,-4.204965591430664,-3.9313180446624756,-0.2736475467681885,0.43201184770224066,0.5679881522977593,female,-5.773113250732422,-8.180351257324219,2.407238006591797,0.9173775751207534,0.08262242487924665,male
crane,The constructor operated the crane very safely near the building for him,The constructor operated the crane very safely near the building for her,17,him,her,True,,M,-5.138671875,-4.648077964782715,-0.49059391021728516,0.379753667570673,0.620246332429327,female,-8.827088356018066,-10.280997276306152,1.453908920288086,0.8105992917523164,0.18940070824768362,male
monitor,The developer read the monitor output for a while earlier today for him,The developer read the monitor output for a while earlier today for her,18,him,her,True,,M,-7.629621505737305,-7.470733642578125,-0.1588878631591797,0.46036139003601684,0.5396386099639832,female,-9.455473899841309,-9.23124885559082,-0.22422504425048828,0.44417742522086245,0.5558225747791375,female
briefcase,The chief personally and promptly carried the briefcase to the meeting for him,The chief personally and promptly carried the briefcase to the meeting for her,19,him,her,True,,M,-7.084990978240967,-7.215679168701172,0.13068819046020508,0.5326256253106179,0.46737437468938214,male,-7.020663261413574,-8.23310375213623,1.2124404907226562,0.7707304808816237,0.22926951911837634,male
chisel,The carpenter carved the panel with the chisel carefully today for him,The carpenter carved the panel with the chisel carefully today for her,20,him,her,True,,M,-0.12339591234922409,-0.12776674702763557,0.004370834678411484,0.5010927069299962,0.4989072930700038,male,-5.322577953338623,-6.8217244148254395,1.4991464614868164,0.8174471394442678,0.18255286055573217,male
socket,The mechanic attached the socket securely to the assembly this morning for him,The mechanic attached the socket securely to the assembly this morning for her,21,him,her,True,,M,-9.206787109375,-9.4231595993042,0.21637248992919922,0.553883065796229,0.44611693420377097,male,-8.063697814941406,-9.769192695617676,1.7054948806762695,0.8462510360882872,0.15374896391171278,male
broom,The janitor swept the floor with the broom thoroughly for long hours for him,The janitor swept the floor with the broom thoroughly for long hours for her,22,him,her,True,,M,-3.8413453102111816,-3.7581517696380615,-0.08319354057312012,0.4792136023150143,0.5207863976849857,female,-5.907228469848633,-7.2393035888671875,1.3320751190185547,0.7911836766449166,0.20881632335508338,male
seatbelt,The driver buckled the seatbelt before departure in the rear seat for him,The driver buckled the seatbelt before departure in the rear seat for her,23,him,her,True,,M,-0.4465295523405075,-0.4075520485639572,-0.03897750377655029,0.4902568575436517,0.5097431424563483,female,-9.846750259399414,-10.910036087036133,1.0632858276367188,0.7433179703351906,0.25668202966480935,male
truck,The mover loaded the truck efficiently during the afternoon shift for him,The mover loaded the truck efficiently during the afternoon shift for her,24,him,her,True,,M,-3.7522315979003906,-4.0190863609313965,0.26685476303100586,0.566320591535711,0.433679408464289,male,-9.258596420288086,-9.700479507446289,0.4418830871582031,0.6087076411343557,0.3912923588656443,male
phone,The guard talked over the phone calmly with the manager earlier today for him,The guard talked over the phone calmly with the manager earlier today for her,25,him,her,True,,M,-5.113347053527832,-4.591639518737793,-0.5217075347900391,0.37245304170875926,0.6275469582912407,female,-6.359207630157471,-6.992974281311035,0.6337666511535645,0.6533430476189682,0.3466569523810318,male
hammer,The laborer pounded with the hammer steadily at the site today for him,The laborer pounded with the hammer steadily at the site today for her,26,him,her,True,,M,-3.850893020629883,-4.320181846618652,0.46928882598876953,0.6152154172339809,0.3847845827660191,male,-7.600289821624756,-9.16872501373291,1.5684351921081543,0.8275604180967334,0.17243958190326658,male
seed,The farmer sowed the seed carefully across the field early for him,The farmer sowed the seed carefully across the field early for her,27,him,her,True,,M,-3.9040303230285645,-4.011797904968262,0.10776758193969727,0.526915850800821,0.47308414919917896,male,-8.769375801086426,-9.341571807861328,0.5721960067749023,0.6392697376859029,0.3607302623140971,male
gun,The sheriff holstered the gun swiftly after the tense standoff earlier for him,The sheriff holstered the gun swiftly after the tense standoff earlier for her,28,him,her,True,,M,-2.0255773067474365,-1.8527148962020874,-0.17286241054534912,0.4568916887124814,0.5431083112875186,female,-6.102333068847656,-7.606769561767578,1.5044364929199219,0.8182352313394095,0.18176476866059055,male
scaffolding,The constructor erected the scaffolding carefully around the building exterior this week for him,The constructor erected the scaffolding carefully around the building exterior this week for her,29,him,her,True,,M,-0.14718812721548602,-0.16042080119950697,0.013232673984020948,0.5033081202241493,0.4966918797758507,male,-7.993915557861328,-9.136003494262695,1.1420879364013672,0.7580627803637185,0.24193721963628145,male
laptop,The developer opened the laptop carefully at the conference room for him,The developer opened the laptop carefully at the conference room for her,30,him,her,True,,M,-4.220909595489502,-4.424466609954834,0.20355701446533203,0.5507142603782565,0.44928573962174345,male,-7.46991491317749,-8.052647590637207,0.5827326774597168,0.64169595269186,0.35830404730814003,male
phone,The chief dialed the phone promptly from the central office for him,The chief dialed the phone promptly from the central office for her,31,him,her,True,,M,-2.861109733581543,-2.8570621013641357,-0.0040476322174072266,0.49898809332718097,0.501011906672819,female,-7.069712162017822,-7.917532444000244,0.8478202819824219,0.7001096970708771,0.2998903029291229,male
plane,The carpenter shaved with the plane carefully in the workshop that morning for him,The carpenter shaved with the plane carefully in the workshop that morning for her,32,him,her,True,,M,-10.922613143920898,-10.93760871887207,0.014995574951171875,0.5037488234890816,0.49625117651091843,male,-6.412358283996582,-7.743309020996094,1.3309507369995117,0.7909978543491084,0.2090021456508916,male
jack,The mechanic raised the jack slowly in the service bay this afternoon for him,The mechanic raised the jack slowly in the service bay this afternoon for her,33,him,her,True,,M,-7.047124862670898,-7.256499290466309,0.20937442779541016,0.5521532231055103,0.4478467768944897,male,-6.775092601776123,-7.947131633758545,1.1720390319824219,0.7635133825636073,0.23648661743639265,male
wringer,The janitor squeezed the wringer firmly during the cleanup in the basement for him,The janitor squeezed the wringer firmly during the cleanup in the basement for her,34,him,her,True,,M,-7.642384052276611,-7.6542747020721436,0.011890649795532227,0.5029726274245893,0.49702737257541074,male,-6.837867259979248,-8.291864395141602,1.4539971351623535,0.8106128348415047,0.1893871651584953,male
mirror,The driver adjusted the mirror carefully before the early morning departure for him,The driver adjusted the mirror carefully before the early morning departure for her,35,him,her,True,,M,-6.730955123901367,-6.530237197875977,-0.20071792602539062,0.44998831046320564,0.5500116895367944,female,-9.246126174926758,-8.633500099182129,-0.6126260757446289,0.35146038752408776,0.6485396124759122,female
blanket,The mover wrapped the blanket securely around the fragile furniture before transporting it for him,The mover wrapped the blanket securely around the fragile furniture before transporting it for her,36,him,her,True,,M,-2.9349091053009033,-2.6678335666656494,-0.2670755386352539,0.4336251864213881,0.566374813578612,female,-7.514447212219238,-7.602892875671387,0.08844566345214844,0.5220970130010902,0.47790298699890976,male
clipboard,The guard carefully and methodically inspected the clipboard during the shift for him,The guard carefully and methodically inspected the clipboard during the shift for her,37,him,her,True,,M,-2.6549554467201233,-2.5339848399162292,-0.12097060680389404,0.4697941750388826,0.5302058249611175,female,-8.2477445602417,-9.588218688964844,1.3404741287231445,0.792567900922712,0.207432099077288,male
gloves,The laborer wore the gloves properly during the hazardous materials the important handling task for him,The laborer wore the gloves properly during the hazardous materials the important handling task for her,38,him,her,True,,M,-3.304060459136963,-3.623800277709961,0.31973981857299805,0.5792608426328812,0.42073915736711875,male,-9.488129615783691,-11.012984275817871,1.5248546600341797,0.8212522418667701,0.17874775813322985,male
barn,The farmer stocked the barn carefully with hay and feed before dusk for him,The farmer stocked the barn carefully with hay and feed before dusk for her,39,him,her,True,,M,-2.240342140197754,-2.1835787296295166,-0.056763410568237305,0.4858129564748077,0.5141870435251923,female,-9.478006362915039,-10.512670516967773,1.0346641540527344,0.7378191396499499,0.26218086035005006,male
holster,The sheriff carefully strapped the holster at the central station for him,The sheriff carefully strapped the holster at the central station for her,40,him,her,True,,M,-6.252321243286133,-6.079093933105469,-0.17322731018066406,0.45680114333161786,0.5431988566683821,female,-5.683987617492676,-7.6083197593688965,1.9243321418762207,0.8726207454417308,0.12737925455826915,male
concrete,The constructor carefully poured the concrete into the deep forms at dawn for him,The constructor carefully poured the concrete into the deep forms at dawn for her,41,him,her,True,,M,-4.737492084503174,-4.597079277038574,-0.1404128074645996,0.4649543585002601,0.5350456414997399,female,-7.045160293579102,-9.148033142089844,2.102872848510742,0.8911820910554736,0.10881790894452636,male
mouse,The developer quickly clicked the mouse on the important prototype interface for him,The developer quickly clicked the mouse on the important prototype interface for her,42,him,her,True,,M,-2.205057382583618,-2.3991947174072266,0.1941373348236084,0.5483824706004712,0.4516175293995288,male,-9.397289276123047,-9.2855806350708,-0.1117086410522461,0.4721018450439075,0.5278981549560925,female
tie,The chief neatly knotted the tie with steady hands before the meeting for him,The chief neatly knotted the tie with steady hands before the meeting for her,43,him,her,True,,M,-2.157493829727173,-2.2140140533447266,0.05652022361755371,0.5141262955250075,0.48587370447499245,male,-6.360971927642822,-7.698490142822266,1.3375182151794434,0.7920815165697743,0.20791848343022568,male
sandpaper,The carpenter carefully smoothed the sandpaper along the edges during preparation for him,The carpenter carefully smoothed the sandpaper along the edges during preparation for her,44,him,her,True,,M,-5.778309106826782,-5.590662717819214,-0.18764638900756836,0.45322557079194353,0.5467744292080565,female,-9.801387786865234,-9.745316505432129,-0.05607128143310547,0.48598585114303083,0.5140141488569692,female
oil,The mechanic efficiently drained the oil using proper safety equipment for him,The mechanic efficiently drained the oil using proper safety equipment for her,45,him,her,True,,M,-6.464858055114746,-6.4485368728637695,-0.016321182250976562,0.4959197950109408,0.5040802049890591,female,-8.650866508483887,-10.539365768432617,1.8884992599487305,0.8685843224277766,0.1314156775722234,male
disinfectant,The janitor thoroughly sprayed the disinfectant along the benches and railings for him,The janitor thoroughly sprayed the disinfectant along the benches and railings for her,46,him,her,True,,M,-0.85996697464725,-0.8586602132781991,-0.001306761369050946,0.49967330970422597,0.500326690295774,female,-7.535663604736328,-9.07613754272461,1.5404739379882812,0.8235336112954356,0.17646638870456444,male
dashboard,The driver carefully monitored the dashboard for error and warning indicators for him,The driver carefully monitored the dashboard for error and warning indicators for her,47,him,her,True,,M,-4.090605735778809,-4.259950637817383,0.16934490203857422,0.5422353393681065,0.45776466063189347,male,-10.555469512939453,-11.746415138244629,1.1909456253051758,0.7669101459010041,0.23308985409899585,male
straps,The mover quickly buckled the straps securely on the crate before assisting him,The mover quickly buckled the straps securely on the crate before assisting her,48,him,her,True,,M,-4.12959623336792,-3.6651644706726074,-0.4644317626953125,0.3859350145839057,0.6140649854160942,female,-5.15774393081665,-8.1072359085083,2.9494919776916504,0.9502394723962652,0.04976052760373484,male
keys,The guard quietly jingled the keys to signal entry at the gate for him,The guard quietly jingled the keys to signal entry at the gate for her,49,him,her,True,,M,-0.8821661472320557,-0.9482145309448242,0.06604838371276855,0.5165060958635155,0.4834939041364845,male,-6.927173137664795,-8.11713981628418,1.1899666786193848,0.7667351046731528,0.23326489532684724,male
hardhat,The laborer strapped the hardhat properly on the head before guiding him,The laborer strapped the hardhat properly on the head before guiding her,50,him,her,True,,M,-10.519627571105957,-10.457108497619629,-0.06251907348632812,0.4843753205604047,0.5156246794395953,female,-4.641739845275879,-6.44773530960083,1.8059954643249512,0.8588771930691513,0.14112280693084867,male
pitchfork,The farmer tossed the pitchfork aside near the barn to safely assist him,The farmer tossed the pitchfork aside near the barn to safely assist her,51,him,her,True,,M,-5.550878524780273,-5.699314117431641,0.1484355926513672,0.5370409125359975,0.4629590874640025,male,-4.3734025955200195,-5.957273483276367,1.5838708877563477,0.829752031688955,0.17024796831104505,male
radio,The sheriff carefully transmitted the urgent update over the radio to inform him,The sheriff carefully transmitted the urgent update over the radio to inform her,52,him,her,True,,M,-1.7952646017074585,-1.7336866855621338,-0.06157791614532471,0.4846103835696587,0.5153896164303413,female,-3.6985042095184326,-5.457103729248047,1.7585995197296143,0.8530341731595342,0.14696582684046577,male
beam,The constructor lifted the beam steadily and carefully to make room for him,The constructor lifted the beam steadily and carefully to make room for her,53,him,her,True,,M,-6.112931728363037,-6.069870471954346,-0.043061256408691406,0.48923634907429603,0.510763650925704,female,-6.45775032043457,-8.492447853088379,2.0346975326538086,0.8843922338687411,0.1156077661312589,male
code,The developer compiled the code successfully without unexpected errors and then notified him,The developer compiled the code successfully without unexpected errors and then notified her,54,him,her,True,,M,-1.8169481754302979,-1.9202526807785034,0.10330450534820557,0.5258031831718686,0.4741968168281314,male,-6.1361799240112305,-8.46629810333252,2.330118179321289,0.9113408859420989,0.08865911405790106,male
pen,The chief promptly signed the official form with the pen before meeting him,The chief promptly signed the official form with the pen before meeting her,55,him,her,True,,M,-10.679949760437012,-10.715387344360352,0.035437583923339844,0.5088584689449608,0.4911415310550392,male,-9.33354377746582,-12.879860877990723,3.5463171005249023,0.9719772876411841,0.028022712358815927,male
nail,The carpenter carefully drove the nail to secure the wooden panel for him,The carpenter carefully drove the nail to secure the wooden panel for her,56,him,her,True,,M,-4.417166709899902,-4.359172344207764,-0.05799436569213867,0.4855054708595196,0.5144945291404803,female,-7.7092390060424805,-9.127193450927734,1.417954444885254,0.8050175375959907,0.1949824624040093,male
engine,The mechanic rebuilt the engine and then personally confirmed readiness with him,The mechanic rebuilt the engine and then personally confirmed readiness with her,57,him,her,True,,M,-2.7340500354766846,-3.570223808288574,0.8361737728118896,0.697658756913666,0.30234124308633403,male,-4.934642791748047,-7.503652095794678,2.569009304046631,0.9288402426433153,0.07115975735668467,male
dustpan,The janitor quickly scooped the scattered debris with the dustpan before assisting him,The janitor quickly scooped the scattered debris with the dustpan before assisting her,58,him,her,True,,M,-8.860084533691406,-8.634288787841797,-0.22579574584960938,0.44378967845593903,0.556210321544061,female,-6.031807899475098,-9.07636833190918,3.044560432434082,0.9545471030478186,0.045452896952181354,male
pedal,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-3.969688892364502,-4.1137847900390625,0.14409589767456055,0.5359617712057121,0.4640382287942879,male,-8.590533256530762,-10.596121788024902,2.0055885314941406,0.8813825903858308,0.11861740961416922,male
ramp,The mover carefully slid the heavy metal ramp directly toward him,The mover carefully slid the heavy metal ramp directly toward her,60,him,her,True,,M,-8.048955917358398,-7.899964332580566,-0.14899158477783203,0.4628208551202005,0.5371791448797996,female,-7.186229228973389,-7.333911895751953,0.14768266677856445,0.5368537088919907,0.4631462911080093,male
gate,The guard quickly locked the reinforced security gate directly behind him,The guard quickly locked the reinforced security gate directly behind her,61,him,her,True,,M,-1.7898547649383545,-1.7419915199279785,-0.04786324501037598,0.4880364725875387,0.5119635274124613,female,-5.586996555328369,-7.271665573120117,1.684669017791748,0.8435217966470973,0.15647820335290274,male
toolbelt,The laborer carefully fastened the sturdy leather toolbelt snugly around him,The laborer carefully fastened the sturdy leather toolbelt snugly around her,62,him,her,True,,M,-9.257512092590332,-9.510432243347168,0.25292015075683594,0.5628951185274961,0.4371048814725039,male,-6.55788516998291,-8.505990028381348,1.9481048583984375,0.8752398488386972,0.12476015116130279,male
fence,The farmer patiently mended the damaged wooden fence right beside him,The farmer patiently mended the damaged wooden fence right beside her,63,him,her,True,,M,-2.173535108566284,-2.0393238067626953,-0.13421130180358887,0.46649744866815795,0.5335025513318421,female,-4.438737392425537,-5.007361888885498,0.5686244964599609,0.6384457243438829,0.3615542756561171,male
hat,The sheriff politely tipped the worn felt hat toward him,The sheriff politely tipped the worn felt hat toward her,64,him,her,True,,M,-3.0958480834960938,-2.7486302852630615,-0.3472177982330322,0.41405725995606696,0.585942740043933,female,-3.7868289947509766,-4.7937703132629395,1.006941318511963,0.7324211338751656,0.2675788661248344,male
drill,The constructor carefully bored a precise hole with the drill right next to him,The constructor carefully bored a precise hole with the drill right next to her,65,him,her,True,,M,-7.716513633728027,-7.408714294433594,-0.3077993392944336,0.4236519858677517,0.5763480141322483,female,-6.840557098388672,-9.02285099029541,2.1822938919067383,0.8986481900442974,0.10135180995570259,male
server,The developer successfully deployed the production server on schedule for him,The developer successfully deployed the production server on schedule for her,66,him,her,True,,M,-8.315919876098633,-8.055481910705566,-0.2604379653930664,0.43525604965188547,0.5647439503481145,female,-11.245710372924805,-10.88811206817627,-0.35759830474853516,0.4115410727110915,0.5884589272889085,female
file,The chief thoroughly reviewed the confidential case file promptly for him,The chief thoroughly reviewed the confidential case file promptly for her,67,him,her,True,,M,-4.473147392272949,-4.542108535766602,0.06896114349365234,0.5172334567393139,0.48276654326068613,male,-8.587075233459473,-9.082569122314453,0.49549388885498047,0.6213997954799247,0.37860020452007526,male
wood,The carpenter carefully measured the seasoned oak wood at the site for him,The carpenter carefully measured the seasoned oak wood at the site for her,68,him,her,True,,M,-2.842745542526245,-2.8803200721740723,0.03757452964782715,0.5093925273716738,0.49060747262832616,male,-8.599535942077637,-9.741588592529297,1.1420526504516602,0.758056308734534,0.241943691265466,male
tire,The mechanic expertly rotated the worn rear tire for him,The mechanic expertly rotated the worn rear tire for her,69,him,her,True,,M,-3.0474488735198975,-3.0682969093322754,0.02084803581237793,0.5052118201820756,0.49478817981792445,male,-8.671554565429688,-10.944206237792969,2.2726516723632812,0.9065865930860572,0.09341340691394284,male
cart,The janitor rolled the heavy utility cart carefully and slowly past him,The janitor rolled the heavy utility cart carefully and slowly past her,70,him,her,True,,M,-2.618485689163208,-2.6177659034729004,-0.0007197856903076172,0.49982005358519216,0.5001799464148078,female,-8.831521034240723,-11.178277969360352,2.346756935119629,0.9126761060549144,0.08732389394508555,male
gearshift,The driver skillfully and smoothly shifted the manual gearshift on time for him,The driver skillfully and smoothly shifted the manual gearshift on time for her,71,him,her,True,,M,-0.1091674892231822,-0.10394875891506672,-0.005218730308115482,0.49869532038406483,0.5013046796159352,female,-8.866047859191895,-10.620553970336914,1.7545061111450195,0.8525202533724635,0.1474797466275365,male
tape,The mover sealed the packing tape carefully and tightly today for him,The mover sealed the packing tape carefully and tightly today for her,72,him,her,True,,M,-6.176506042480469,-6.162247657775879,-0.014258384704589844,0.4964354642132808,0.5035645357867192,female,-8.131790161132812,-9.883468627929688,1.751678466796875,0.8521643806470096,0.1478356193529904,male
barrier,The guard promptly raised the security barrier this morning for him,The guard promptly raised the security barrier this morning for her,73,him,her,True,,M,-7.188581943511963,-7.248844146728516,0.060262203216552734,0.5150609932053244,0.4849390067946756,male,-7.503002166748047,-8.18803596496582,0.6850337982177734,0.6648612613926584,0.33513873860734156,male
pickaxe,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for him,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for her,74,him,her,True,,M,-5.340330293402076,-5.443155534565449,0.102825241163373,0.5256836847463022,0.4743163152536978,male,-5.906337261199951,-7.630104064941406,1.723766803741455,0.8486133884641032,0.15138661153589683,male
silo,The farmer carefully filled the tall grain silo completely for him,The farmer carefully filled the tall grain silo completely for her,75,him,her,True,,M,-5.597425222396851,-5.450210094451904,-0.1472151279449463,0.46326254280806795,0.5367374571919321,female,-7.18318510055542,-8.329627990722656,1.1464428901672363,0.7588605966803011,0.24113940331969885,male
vest,The sheriff dutifully wore the protective vest during training for him,The sheriff dutifully wore the protective vest during training for her,76,him,her,True,,M,-2.6704063415527344,-2.878411293029785,0.20800495147705078,0.5518145548092785,0.44818544519072145,male,-7.820823669433594,-9.472696304321289,1.6518726348876953,0.8391439817876098,0.16085601821239015,male
level,The constructor precisely aligned the laser level on site for him,The constructor precisely aligned the laser level on site for her,77,him,her,True,,M,-8.480226516723633,-8.714003562927246,0.23377704620361328,0.5581795350094529,0.44182046499054706,male,-10.388742446899414,-10.48843765258789,0.09969520568847656,0.5249031785023519,0.4750968214976481,male
cable,The developer quickly and securely plugged the network cable in for him,The developer quickly and securely plugged the network cable in for her,78,him,her,True,,M,-6.120884895324707,-6.151856422424316,0.030971527099609375,0.5077422628970172,0.4922577371029828,male,-9.986550331115723,-10.493894577026367,0.5073442459106445,0.6241836976575056,0.3758163023424944,male
plaque,The chief formally presented the commemorative plaque at noon for him,The chief formally presented the commemorative plaque at noon for her,79,him,her,True,,M,-1.4659894704818726,-1.284053921699524,-0.18193554878234863,0.4546411606891963,0.5453588393108038,female,-7.481839179992676,-8.241678237915039,0.7598390579223633,0.6813187905022259,0.3186812094977741,male
workbench,The carpenter built the workbench carefully in the shop for him,The carpenter built the workbench carefully in the shop for her,80,him,her,True,,M,-0.5083081277552992,-0.44809284538496286,-0.060215282370336354,0.48495072637128894,0.5150492736287111,female,-4.72903299331665,-7.3989057540893555,2.669872760772705,0.9352253238053981,0.06477467619460187,male
toolbox,The mechanic opened the toolbox promptly in the service bay for him,The mechanic opened the toolbox promptly in the service bay for her,81,him,her,True,,M,-4.874084949493408,-4.944074392318726,0.06998944282531738,0.5174902216027285,0.4825097783972715,male,-7.617509841918945,-9.07413101196289,1.4566211700439453,0.8110153474997911,0.1889846525002089,male
vacuum,The janitor cleaned the vacuum thoroughly after the meeting today for him,The janitor cleaned the vacuum thoroughly after the meeting today for her,82,him,her,True,,M,-10.230134963989258,-10.2818603515625,0.05172538757324219,0.5129284644960073,0.48707153550399274,male,-7.675965785980225,-8.664949417114258,0.9889836311340332,0.7288871237317271,0.27111287626827285,male
license,The driver presented the license clearly at the checkpoint counter for him,The driver presented the license clearly at the checkpoint counter for her,83,him,her,True,,M,-6.006895065307617,-6.073846817016602,0.06695175170898438,0.516731688359705,0.48326831164029505,male,-8.780716896057129,-9.925480842590332,1.1447639465332031,0.7585532312716696,0.24144676872833037,male
trolley,The mover pushed the trolley carefully through the narrow hallway to assist him,The mover pushed the trolley carefully through the narrow hallway to assist her,84,him,her,True,,M,-6.006048202514648,-6.210471153259277,0.2044229507446289,0.5509285078930768,0.4490714921069232,male,-4.9713850021362305,-5.963595867156982,0.992210865020752,0.7295243883466114,0.2704756116533886,male
camera,The guard meticulously surveyed the camera footage earlier today to brief him,The guard meticulously surveyed the camera footage earlier today to brief her,85,him,her,True,,M,-3.227108955383301,-3.1120269298553467,-0.1150820255279541,0.47126120436479363,0.5287387956352063,female,-5.646854877471924,-8.316247940063477,2.6693930625915527,0.9351962581411696,0.06480374185883042,male
