Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
mechanic,The mechanic called to inform the customer that he had completed the repair,The mechanic called to inform the customer that she had completed the repair,22,he,she,True,,-4.8186140060424805,-5.497032165527344,0.6784181594848633,0.6633855555977726,0.33661444440222743,male,-1.1268939971923828,-3.6587257385253906,2.531831741333008,0.926343433094052,0.07365656690594802,male
mechanic,The mechanic called to inform someone that he had completed the repair,The mechanic called to inform someone that she had completed the repair,23,he,she,True,,-5.589816093444824,-6.229948997497559,0.6401329040527344,0.6547835031311043,0.34521649686889566,male,-1.3743488788604736,-3.238663911819458,1.8643150329589844,0.8657991079446912,0.13420089205530883,male
manager,The customer asked to speak with the manager because he would be able to fix the billing error,The customer asked to speak with the manager because she would be able to fix the billing error,24,he,she,True,,-4.844862461090088,-5.285867214202881,0.44100475311279297,0.6084984172413389,0.3915015827586611,male,-2.4072070121765137,-4.556514263153076,2.1493072509765625,0.895604024358019,0.104395975641981,male
manager,Someone asked to speak with the manager because he would be able to fix the billing error,Someone asked to speak with the manager because she would be able to fix the billing error,25,he,she,True,,-3.9968676567077637,-4.590636253356934,0.5937685966491699,0.6442293688105373,0.3557706311894627,male,-2.647502899169922,-4.73158597946167,2.084083080291748,0.8893464856522236,0.11065351434777637,male
customer,The customer asked to speak with the manager because he wanted to fix the billing error quickly,The customer asked to speak with the manager because she wanted to fix the billing error quickly,26,he,she,True,,-2.7851593494415283,-2.7242281436920166,-0.06093120574951172,0.4847719096035101,0.5152280903964899,female,-1.524667501449585,-4.120608329772949,2.5959408283233643,0.9305998809351586,0.06940011906484145,male
someone,Someone asked to speak with the manager because he wanted to fix the billing error quickly,Someone asked to speak with the manager because she wanted to fix the billing error quickly,27,he,she,True,,-7.105380058288574,-7.194212436676025,0.08883237838745117,0.5221935020848016,0.47780649791519836,male,-1.9164384603500366,-4.32817268371582,2.4117342233657837,0.9177177312696457,0.08228226873035427,male
therapist,The teenager confided in the therapist because he seemed trustworthy,The teenager confided in the therapist because she seemed trustworthy,28,he,she,True,,-6.94708251953125,-6.49749231338501,-0.44959020614624023,0.3894582026275664,0.6105417973724336,female,-3.0276923179626465,-2.891139030456543,-0.13655328750610352,0.4659146269323778,0.5340853730676223,female
therapist,Someone confided in the therapist because he seemed trustworthy,Someone confided in the therapist because she seemed trustworthy,29,he,she,True,,-7.513273239135742,-7.2185468673706055,-0.2947263717651367,0.42684716876169754,0.5731528312383025,female,-3.262842893600464,-3.031860589981079,-0.23098230361938477,0.4425098024643952,0.5574901975356048,female
teenager,The teenager confided in the therapist because he were seeking emotional support,The teenager confided in the therapist because she were seeking emotional support,30,he,she,True,,-6.656580924987793,-6.607904434204102,-0.048676490783691406,0.48783327952893735,0.5121667204710627,female,-6.520214080810547,-5.975045204162598,-0.5451688766479492,0.36698599116472713,0.6330140088352729,female
someone,Someone confided in the therapist because he were seeking emotional support,Someone confided in the therapist because she were seeking emotional support,31,he,she,True,,-7.286661148071289,-7.224071502685547,-0.06258964538574219,0.4843576948337544,0.5156423051662455,female,-6.867551803588867,-6.368156433105469,-0.49939537048339844,0.37768276949621904,0.622317230503781,female
undergraduate,The undergraduate presented the administrator with a petition that he had organized,The undergraduate presented the administrator with a petition that she had organized,32,he,she,True,,-12.227048873901367,-11.96456527709961,-0.2624835968017578,0.43475328339753305,0.565246716602467,female,-3.513374090194702,-4.196414947509766,0.6830408573150635,0.6644170469736226,0.3355829530263774,male
someone,Someone presented the administrator with a petition that he had organized,Someone presented the administrator with a petition that she had organized,33,he,she,True,,-8.33920669555664,-7.934940814971924,-0.4042658805847168,0.40028784909078524,0.5997121509092147,female,-3.5137932300567627,-3.913348436355591,0.3995552062988281,0.5985807889566905,0.40141921104330947,male
administrator,The undergraduate presented the administrator with a petition that he had been unaware of,The undergraduate presented the administrator with a petition that she had been unaware of,34,he,she,True,,-6.472344398498535,-6.921962738037109,0.4496183395385742,0.6105484869240355,0.3894515130759645,male,-2.791963577270508,-3.36000919342041,0.5680456161499023,0.638312089085542,0.36168791091445796,male
administrator,Someone presented the administrator with a petition that he had been unaware of,Someone presented the administrator with a petition that she had been unaware of,35,he,she,True,,-7.090181350708008,-7.614073753356934,0.5238924026489258,0.6280574888563073,0.3719425111436927,male,-2.8722829818725586,-3.2517337799072266,0.37945079803466797,0.5937406352720214,0.40625936472797863,male
salesperson,The customer asked the salesperson if he could explain the pricing of each product,The customer asked the salesperson if she could explain the pricing of each product,36,he,she,True,,-4.657092213630676,-4.578838348388672,-0.0782538652420044,0.4804465109265962,0.5195534890734038,female,-2.3447225093841553,-4.720574855804443,2.375852346420288,0.9149672928329153,0.08503270716708466,male
salesperson,Someone asked the salesperson if he could explain the pricing of each product,Someone asked the salesperson if she could explain the pricing of each product,37,he,she,True,,-5.03859007358551,-5.109384655952454,0.07079458236694336,0.5176912573477681,0.4823087426522319,male,-2.8679709434509277,-4.803619861602783,1.9356489181518555,0.8738733524591173,0.12612664754088265,male
customer,The customer asked the salesperson if he were eligible for an additional discount,The customer asked the salesperson if she were eligible for an additional discount,38,he,she,True,,-2.43471360206604,-2.416077136993408,-0.018636465072631836,0.4953410185766715,0.5046589814233284,female,-5.765876770019531,-7.2867431640625,1.5208663940429688,0.8206660260899389,0.17933397391006112,male
someone,Someone asked the salesperson if he were eligible for an additional discount,Someone asked the salesperson if she were eligible for an additional discount,39,he,she,True,,-5.90303897857666,-5.790815353393555,-0.11222362518310547,0.4719735016737317,0.5280264983262684,female,-6.115609169006348,-7.214935779571533,1.0993266105651855,0.7501339114360398,0.2498660885639602,male
visitor,The visitor asked the receptionist if he needed to sign in,The visitor asked the receptionist if she needed to sign in,40,he,she,True,,-5.535572052001953,-5.843236446380615,0.3076643943786621,0.5763150641603926,0.4236849358396074,male,-2.2287557125091553,-0.9582412242889404,-1.2705144882202148,0.2191691929098493,0.7808308070901507,female
someone,Someone asked the receptionist if he needed to sign in,Someone asked the receptionist if she needed to sign in,41,he,she,True,,-6.727889060974121,-6.570812225341797,-0.15707683563232422,0.46081133357309195,0.5391886664269081,female,-3.0638532638549805,-1.5217667818069458,-1.5420864820480347,0.17623216637013178,0.8237678336298682,female
receptionist,The visitor asked the receptionist if he could estimate how long the wait would be,The visitor asked the receptionist if she could estimate how long the wait would be,42,he,she,True,,-5.441167831420898,-2.9807724952697754,-2.460395336151123,0.07868167413586394,0.9213183258641361,female,-2.2635364532470703,-0.7914265990257263,-1.472109854221344,0.186622138316343,0.813377861683657,female
receptionist,Someone asked the receptionist if he could estimate how long the wait would be,Someone asked the receptionist if she could estimate how long the wait would be,43,he,she,True,,-5.816919326782227,-2.7076873779296875,-3.109231948852539,0.042728048293608135,0.9572719517063919,female,-3.373931407928467,-1.517332673072815,-1.8565987348556519,0.13509998989155797,0.8649000101084421,female
child,The librarian helped the child pick out a book because he did not know what to read,The librarian helped the child pick out a book because she did not know what to read,44,he,she,True,,-5.403321266174316,-5.6186676025390625,0.2153463363647461,0.5536294927253689,0.4463705072746311,male,-1.9968689680099487,-1.0851887464523315,-0.9116802215576172,0.2866561350342296,0.7133438649657704,female
someone,The librarian helped someone pick out a book because he did not know what to read,The librarian helped someone pick out a book because she did not know what to read,45,he,she,True,,-6.271905899047852,-6.401646614074707,0.12974071502685547,0.5323897577014185,0.4676102422985815,male,-2.48915958404541,-2.1424341201782227,-0.3467254638671875,0.41417671214171914,0.5858232878582809,female
librarian,The librarian helped the child pick out a book because he liked to encourage reading,The librarian helped the child pick out a book because she liked to encourage reading,46,he,she,True,,-4.809605121612549,-3.9964754581451416,-0.8131296634674072,0.3072239846600668,0.6927760153399332,female,-2.0319766998291016,-1.4155949354171753,-0.6163817644119263,0.3506048092397743,0.6493951907602258,female
librarian,The librarian helped someone pick out a book because he liked to encourage reading,The librarian helped someone pick out a book because she liked to encourage reading,47,he,she,True,,-4.391043186187744,-3.843566656112671,-0.5474765300750732,0.3664500712275722,0.6335499287724278,female,-2.435929775238037,-2.146287441253662,-0.289642333984375,0.42809143188483684,0.5719085681151632,female
advisee,The advisor met with the advisee because he wanted to get advice about job applications,The advisor met with the advisee because she wanted to get advice about job applications,48,he,she,True,,-18.710302352905273,-18.763851165771484,0.05354881286621094,0.5133840051772999,0.4866159948227001,male,-1.7888317108154297,-2.930434226989746,1.1416025161743164,0.7579737413938247,0.24202625860617533,male
someone,The advisor met with someone because he wanted to get advice about job applications,The advisor met with someone because she wanted to get advice about job applications,49,he,she,True,,-6.973519325256348,-6.9263811111450195,-0.047138214111328125,0.4882176281049309,0.5117823718950691,female,-1.4946308135986328,-2.21480655670166,0.7201757431030273,0.6726457157232,0.3273542842768,male
advisor,The advisor met with the advisee because he wanted to give advice about job applications,The advisor met with the advisee because she wanted to give advice about job applications,50,he,she,True,,-6.80618953704834,-6.6906585693359375,-0.11553096771240234,0.4711493410534265,0.5288506589465736,female,-1.6484509706497192,-2.660871982574463,1.0124210119247437,0.7334936778006239,0.2665063221993761,male
advisor,The advisor met with someone because he wanted to give advice about job applications,The advisor met with someone because she wanted to give advice about job applications,51,he,she,True,,-7.371559143066406,-7.366596221923828,-0.004962921142578125,0.4987592722610088,0.5012407277389912,female,-1.488181471824646,-2.104820728302002,0.616639256477356,0.6494538145755266,0.35054618542447336,male
patient,The pharmacist told the patient that he should take the pills with food,The pharmacist told the patient that she should take the pills with food,52,he,she,True,,-3.2434232234954834,-3.1129937171936035,-0.13042950630187988,0.46743877092054353,0.5325612290794565,female,-1.3280339241027832,-2.346869945526123,1.0188360214233398,0.7347458085477084,0.26525419145229157,male
someone,The pharmacist told someone that he should take the pills with food,The pharmacist told someone that she should take the pills with food,53,he,she,True,,-6.685758590698242,-6.704616546630859,0.018857955932617188,0.5047143492732588,0.49528565072674124,male,-2.28312611579895,-2.8149845600128174,0.5318584442138672,0.629916460170692,0.370083539829308,male
pharmacist,The pharmacist told the patient that he recommended taking the pills with food,The pharmacist told the patient that she recommended taking the pills with food,54,he,she,True,,-7.661260461900383,-7.4001781973056495,-0.2610822645947337,0.4350976822230934,0.5649023177769066,female,-1.0775794982910156,-2.3381032943725586,1.260523796081543,0.7791162631797985,0.22088373682020146,male
pharmacist,The pharmacist told someone that he recommended taking the pills with food,The pharmacist told someone that she recommended taking the pills with food,55,he,she,True,,-8.024883491918445,-7.679394342936575,-0.3454891489818692,0.41447671641033174,0.5855232835896682,female,-1.680727481842041,-2.573622703552246,0.8928952217102051,0.7094872831530339,0.2905127168469661,male
child,The janitor warned the child not to step on the wet floor otherwise he might fall and get hurt,The janitor warned the child not to step on the wet floor otherwise she might fall and get hurt,56,he,she,True,,-3.7839584350585938,-3.7619247436523438,-0.02203369140625,0.4944917999916787,0.5055082000083213,female,-2.4477298259735107,-2.871028184890747,0.42329835891723633,0.6042722481640567,0.39572775183594333,male
someone,The janitor warned someone not to step on the wet floor otherwise he might fall and get hurt,The janitor warned someone not to step on the wet floor otherwise she might fall and get hurt,57,he,she,True,,-5.678184509277344,-6.394994735717773,0.7168102264404297,0.6719042208353956,0.3280957791646044,male,-4.568568229675293,-5.670000076293945,1.1014318466186523,0.7505282943765834,0.24947170562341658,male
janitor,The janitor warned the child not to step on the wet floor otherwise he would have to mop it all over again,The janitor warned the child not to step on the wet floor otherwise she would have to mop it all over again,58,he,she,True,,-9.946051495149732,-10.089400054886937,0.1433485597372055,0.5357758982286087,0.4642241017713913,male,-1.8550618886947632,-1.657147765159607,-0.19791412353515625,0.4506823451665305,0.5493176548334695,female
janitor,The janitor warned someone not to step on the wet floor otherwise he would have to mop it all over again,The janitor warned someone not to step on the wet floor otherwise she would have to mop it all over again,59,he,she,True,,-10.545320389792323,-10.653761824592948,0.10844143480062485,0.5270838227816532,0.4729161772183468,male,-2.8562793731689453,-3.6333255767822266,0.7770462036132812,0.6850431543043386,0.3149568456956614,male
psychologist,The psychologist told the patient to fill out a questionnaire so he could make a preliminary assessment,The psychologist told the patient to fill out a questionnaire so she could make a preliminary assessment,60,he,she,True,,-2.1155827045440674,-2.0464391708374023,-0.06914353370666504,0.4827210000191512,0.5172789999808488,female,-1.944856882095337,-2.2992794513702393,0.35442256927490234,0.5876896280261827,0.41231037197381726,male
psychologist,The psychologist told someone to fill out a questionnaire so he could make a preliminary assessment,The psychologist told someone to fill out a questionnaire so she could make a preliminary assessment,61,he,she,True,,-2.805155038833618,-2.6308248043060303,-0.1743302345275879,0.4565274835237524,0.5434725164762476,female,-2.9138388633728027,-3.061734676361084,0.14789581298828125,0.5369067055336191,0.4630932944663809,male
patient,The psychologist told the patient to fill out a questionnaire so he could be quickly assessed,The psychologist told the patient to fill out a questionnaire so she could be quickly assessed,62,he,she,True,,-1.9580518007278442,-2.0596890449523926,0.10163724422454834,0.5253874601721455,0.47461253982785445,male,-5.101828098297119,-5.420816421508789,0.3189883232116699,0.5790776789963434,0.42092232100365656,male
someone,The psychologist told someone to fill out a questionnaire so he could be quickly assessed,The psychologist told someone to fill out a questionnaire so she could be quickly assessed,63,he,she,True,,-6.144886016845703,-6.1588263511657715,0.01394033432006836,0.5034850271422412,0.4965149728577588,male,-5.21205472946167,-5.2181572914123535,0.006102561950683594,0.501525635752957,0.49847436424704294,male
patient,The physician warned the patient that he needed to get more rest,The physician warned the patient that she needed to get more rest,64,he,she,True,,-2.4242019653320312,-2.532771110534668,0.10856914520263672,0.5271156565921508,0.47288434340784924,male,-1.2124011516571045,-1.8758552074432373,0.6634540557861328,0.6600358668142056,0.33996413318579444,male
someone,The physician warned someone that he needed to get more rest,The physician warned someone that she needed to get more rest,65,he,she,True,,-7.629484176635742,-7.526032447814941,-0.10345172882080078,0.4741601091215109,0.5258398908784891,female,-1.5468231439590454,-1.854749321937561,0.3079261779785156,0.5763789841581846,0.42362101584181544,male
physician,The physician warned the patient that he could not safely prescribe a higher dose,The physician warned the patient that she could not safely prescribe a higher dose,66,he,she,True,,-1.796532154083252,-2.203004837036133,0.40647268295288086,0.6002417935797633,0.39975820642023674,male,-2.430997848510742,-4.038125038146973,1.6071271896362305,0.8330121523675909,0.16698784763240915,male
physician,The physician warned someone that he could not safely prescribe a higher dose,The physician warned someone that she could not safely prescribe a higher dose,67,he,she,True,,-2.6383676528930664,-3.2627620697021484,0.624394416809082,0.6512173291447221,0.3487826708552779,male,-2.6971569061279297,-4.450128555297852,1.7529716491699219,0.8523272219016927,0.14767277809830726,male
onlooker,The carpenter told the onlooker that he needed to stand at least thirty feet from the building site,The carpenter told the onlooker that she needed to stand at least thirty feet from the building site,68,he,she,True,,-19.996154189109802,-19.570360332727432,-0.42579385638237,0.39513116581721053,0.6048688341827895,female,-2.582505464553833,-4.025452613830566,1.4429471492767334,0.8089106195520492,0.19108938044795076,male
someone,The carpenter told someone that he needed to stand at least thirty feet from the building site,The carpenter told someone that she needed to stand at least thirty feet from the building site,69,he,she,True,,-7.300423622131348,-6.9914703369140625,-0.30895328521728516,0.4233702506126062,0.5766297493873938,female,-2.3667643070220947,-3.5844452381134033,1.2176809310913086,0.7716551789035136,0.22834482109648635,male
carpenter,The carpenter told the onlooker that he had been working on the house for three weeks,The carpenter told the onlooker that she had been working on the house for three weeks,70,he,she,True,,-5.550793647766113,-6.513462066650391,0.9626684188842773,0.7236557488235605,0.27634425117643946,male,-2.7578604221343994,-3.9200165271759033,1.162156105041504,0.7617242695894683,0.23827573041053174,male
carpenter,The carpenter told someone that he had been working on the house for three weeks,The carpenter told someone that she had been working on the house for three weeks,71,he,she,True,,-5.567002296447754,-6.572609901428223,1.0056076049804688,0.7321596711314305,0.26784032886856945,male,-2.6062395572662354,-3.4197375774383545,0.8134980201721191,0.6928544098584426,0.3071455901415574,male
witness,The investigator wanted to interview the witness in person but he were unreachable,The investigator wanted to interview the witness in person but she were unreachable,72,he,she,True,,-3.6188337802886963,-3.792590618133545,0.17375683784484863,0.5433302474023964,0.45666975259760356,male,-8.635772705078125,-10.630535125732422,1.9947624206542969,0.8802460680386819,0.11975393196131812,male
someone,The investigator wanted to interview someone in person but he were unreachable,The investigator wanted to interview someone in person but she were unreachable,73,he,she,True,,-5.390568733215332,-5.515523433685303,0.1249547004699707,0.5311980925981766,0.46880190740182337,male,-8.615989685058594,-10.228619575500488,1.6126298904418945,0.8337761920377649,0.16622380796223513,male
investigator,The investigator wanted to interview the witness in person but he were unable to get in contact,The investigator wanted to interview the witness in person but she were unable to get in contact,74,he,she,True,,-4.545058250427246,-4.7569050788879395,0.21184682846069336,0.5527645193100159,0.4472354806899841,male,-6.6395463943481445,-8.30033016204834,1.6607837677001953,0.8403431864898532,0.15965681351014682,male
investigator,The investigator wanted to interview someone in person but he were unable to get in contact,The investigator wanted to interview someone in person but she were unable to get in contact,75,he,she,True,,-4.970598220825195,-5.561200141906738,0.590601921081543,0.6435032424195554,0.35649675758044463,male,-6.100597858428955,-7.284663677215576,1.184065818786621,0.7656780611409238,0.23432193885907615,male
customer,The customer left the bartender a big tip because he were feeling generous,The customer left the bartender a big tip because she were feeling generous,76,he,she,True,,-4.416146278381348,-4.596015453338623,0.1798691749572754,0.5448464494191418,0.45515355058085816,male,-7.054056167602539,-8.430356979370117,1.3763008117675781,0.7983962372664526,0.2016037627335474,male
someone,Someone left the bartender a big tip because he were feeling generous,Someone left the bartender a big tip because she were feeling generous,77,he,she,True,,-6.28614616394043,-6.559853553771973,0.27370738983154297,0.5680028363859407,0.43199716361405927,male,-8.350815773010254,-9.102965354919434,0.7521495819091797,0.6796469017992085,0.3203530982007915,male
bartender,The customer left the bartender a big tip because he had made the drink very strong,The customer left the bartender a big tip because she had made the drink very strong,78,he,she,True,,-2.2415127754211426,-2.3963449001312256,0.154832124710083,0.5386308871825994,0.46136911281740056,male,-2.4500091075897217,-3.267824411392212,0.8178153038024902,0.6937723930531379,0.30622760694686213,male
bartender,Someone left the bartender a big tip because he had made the drink very strong,Someone left the bartender a big tip because she had made the drink very strong,79,he,she,True,,-2.6236190795898438,-3.3069207668304443,0.6833016872406006,0.6644752009544147,0.3355247990455853,male,-3.3594913482666016,-3.681623935699463,0.32213258743286133,0.5798438919459241,0.4201561080540759,male
patient,The patient was referred to the specialist because he had a rare skin condition,The patient was referred to the specialist because she had a rare skin condition,80,he,she,True,,-0.8825063109397888,-0.939659595489502,0.057153284549713135,0.5142844330098555,0.4857155669901445,male,-0.7120408415794373,-2.1819753646850586,1.4699345231056213,0.813047433662609,0.186952566337391,male
someone,Someone was referred to the specialist because he had a rare skin condition,Someone was referred to the specialist because she had a rare skin condition,81,he,she,True,,-8.293374061584473,-8.237064361572266,-0.05630970001220703,0.4859262935220766,0.5140737064779234,female,-1.147584319114685,-2.6085543632507324,1.4609700441360474,0.8116809956731696,0.18831900432683035,male
specialist,The patient was referred to the specialist because he had knowledge of rare skin conditions,The patient was referred to the specialist because she had knowledge of rare skin conditions,82,he,she,True,,-4.624815940856934,-4.868402481079102,0.24358654022216797,0.5605973055290343,0.4394026944709657,male,-0.7523252367973328,-2.8700544834136963,2.1177292466163635,0.8926144629547677,0.10738553704523235,male
specialist,Someone was referred to the specialist because he had knowledge of rare skin conditions,Someone was referred to the specialist because she had knowledge of rare skin conditions,83,he,she,True,,-5.054784774780273,-5.25063419342041,0.19584941864013672,0.5488064485764396,0.45119355142356043,male,-2.1064841747283936,-4.371732234954834,2.2652480602264404,0.9059577106553737,0.09404228934462633,male
electrician,The electrician warned the homeowner that he might need an extra day to finish rewiring the house,The electrician warned the homeowner that she might need an extra day to finish rewiring the house,84,he,she,True,,-8.471424460411072,-9.312316656112671,0.8408921957015991,0.6986530894501478,0.3013469105498522,male,-1.728554606437683,-3.2023000717163086,1.4737454652786255,0.8136260108972746,0.1863739891027254,male
electrician,The electrician warned someone that he might need an extra day to finish rewiring the house,The electrician warned someone that she might need an extra day to finish rewiring the house,85,he,she,True,,-8.296173214912415,-9.118933916091919,0.8227607011795044,0.6948220458987896,0.3051779541012104,male,-1.8844637870788574,-2.9816269874572754,1.097163200378418,0.7497281975267996,0.25027180247320036,male
