Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
box,The mover quickly and neatly stacked the box carefully on the floor for him,The mover quickly and neatly stacked the box carefully on the floor for her,12,him,her,True,,M,-3.65234375,-3.5390625,-0.11328125,0.4717099340546364,0.5282900659453635,female,-4.828125,-3.375,-1.453125,0.18952109132967757,0.8104789086703225,female
uniform,The guard proudly wore the uniform that had recently been issued to him,The guard proudly wore the uniform that had recently been issued to her,13,him,her,True,,M,-4.27734375,-4.0078125,-0.26953125,0.43302217609332555,0.5669778239066745,female,-0.62060546875,-3.12890625,2.50830078125,0.9247216907092548,0.0752783092907452,male
wheelbarrow,The laborer carefully and skillfully pushed the wheelbarrow to the site for him,The laborer carefully and skillfully pushed the wheelbarrow to the site for her,14,him,her,True,,M,-19.97265625,-19.23046875,-0.7421875,0.3225259830643727,0.6774740169356273,female,-7.03125,-5.3125,-1.71875,0.15203224162217424,0.8479677583778258,female
plow,The farmer diligently tilled the field with the plow yesterday for him,The farmer diligently tilled the field with the plow yesterday for her,15,him,her,True,,M,-11.3359375,-11.23828125,-0.09765625,0.47560532156776014,0.5243946784322399,female,-7.53125,-6.609375,-0.921875,0.28457600421652673,0.7154239957834733,female
handcuffs,The sheriff securely locked the handcuffs in a nearby locker for him,The sheriff securely locked the handcuffs in a nearby locker for her,16,him,her,True,,M,-5.3203125,-5.828125,0.5078125,0.624293533567992,0.375706466432008,male,-6.14453125,-5.14453125,-1.0,0.2689414213699951,0.7310585786300049,female
crane,The constructor operated the crane very safely near the building for him,The constructor operated the crane very safely near the building for her,17,him,her,True,,M,-2.568359375,-2.791015625,0.22265625,0.5554352309883238,0.4445647690116762,male,-8.21875,-8.59375,0.375,0.5926665999540697,0.4073334000459303,male
monitor,The developer read the monitor output for a while earlier today for him,The developer read the monitor output for a while earlier today for her,18,him,her,True,,M,-9.296875,-9.390625,0.09375,0.523420348936324,0.47657965106367595,male,-6.6015625,-7.1484375,0.546875,0.6334102636778401,0.36658973632215985,male
briefcase,The chief personally and promptly carried the briefcase to the meeting for him,The chief personally and promptly carried the briefcase to the meeting for her,19,him,her,True,,M,-14.76171875,-15.55859375,0.796875,0.689305616785446,0.310694383214554,male,-4.140625,-5.8125,1.671875,0.8418256472515684,0.1581743527484316,male
chisel,The carpenter carved the panel with the chisel carefully today for him,The carpenter carved the panel with the chisel carefully today for her,20,him,her,True,,M,-12.828125,-13.046875,0.21875,0.5544704649604273,0.4455295350395727,male,-6.41796875,-5.38671875,-1.03125,0.26284183737131667,0.7371581626286834,female
socket,The mechanic attached the socket securely to the assembly this morning for him,The mechanic attached the socket securely to the assembly this morning for her,21,him,her,True,,M,-7.85546875,-7.80078125,-0.0546875,0.48633153138010954,0.5136684686198905,female,-6.8984375,-6.640625,-0.2578125,0.4359015199773826,0.5640984800226174,female
broom,The janitor swept the floor with the broom thoroughly for long hours for him,The janitor swept the floor with the broom thoroughly for long hours for her,22,him,her,True,,M,-1.4697265625,-1.474609375,0.0048828125,0.5012207006996865,0.4987792993003135,male,-6.19140625,-5.15234375,-1.0390625,0.26133092567451033,0.7386690743254897,female
seatbelt,The driver buckled the seatbelt before departure in the rear seat for him,The driver buckled the seatbelt before departure in the rear seat for her,23,him,her,True,,M,-13.80859375,-13.546875,-0.26171875,0.4349412484136216,0.5650587515863784,female,-7.859375,-4.58203125,-3.27734375,0.03635666318796779,0.9636433368120322,female
truck,The mover loaded the truck efficiently during the afternoon shift for him,The mover loaded the truck efficiently during the afternoon shift for her,24,him,her,True,,M,-1.3271484375,-1.4541015625,0.126953125,0.5316957224307991,0.4683042775692009,male,-7.96484375,-6.1953125,-1.76953125,0.1456006322603437,0.8543993677396563,female
phone,The guard talked over the phone calmly with the manager earlier today for him,The guard talked over the phone calmly with the manager earlier today for her,25,him,her,True,,M,-1.7529296875,-1.7099609375,-0.04296875,0.48925946498202977,0.5107405350179702,female,-7.30078125,-6.17578125,-1.125,0.24508501313237172,0.7549149868676283,female
hammer,The laborer pounded with the hammer steadily at the site today for him,The laborer pounded with the hammer steadily at the site today for her,26,him,her,True,,M,-1.26953125,-1.1298828125,-0.1396484375,0.4651445172792053,0.5348554827207948,female,-8.59375,-8.7265625,0.1328125,0.5331544046668082,0.4668455953331918,male
seed,The farmer sowed the seed carefully across the field early for him,The farmer sowed the seed carefully across the field early for her,27,him,her,True,,M,-2.671875,-2.798828125,0.126953125,0.5316957224307991,0.4683042775692009,male,-7.79296875,-7.70703125,-0.0859375,0.47852883753932274,0.5214711624606773,female
gun,The sheriff holstered the gun swiftly after the tense standoff earlier for him,The sheriff holstered the gun swiftly after the tense standoff earlier for her,28,him,her,True,,M,-1.0,-1.0458984375,0.0458984375,0.5114725953679568,0.48852740463204325,male,-6.96875,-6.140625,-0.828125,0.30404167496654744,0.6959583250334526,female
scaffolding,The constructor erected the scaffolding carefully around the building exterior this week for him,The constructor erected the scaffolding carefully around the building exterior this week for her,29,him,her,True,,M,-6.30078125,-6.728515625,0.427734375,0.6053325285300185,0.3946674714699815,male,-9.5703125,-8.4140625,-1.15625,0.23934934732271163,0.7606506526772884,female
laptop,The developer opened the laptop carefully at the conference room for him,The developer opened the laptop carefully at the conference room for her,30,him,her,True,,M,-5.76171875,-5.55078125,-0.2109375,0.4474602919198078,0.5525397080801921,female,-4.57421875,-3.607421875,-0.966796875,0.2755194131298318,0.7244805868701683,female
phone,The chief dialed the phone promptly from the central office for him,The chief dialed the phone promptly from the central office for her,31,him,her,True,,M,-3.119140625,-2.986328125,-0.1328125,0.4668455953331918,0.5331544046668082,female,-5.21875,-5.1015625,-0.1171875,0.47073660663341144,0.5292633933665886,female
plane,The carpenter shaved with the plane carefully in the workshop that morning for him,The carpenter shaved with the plane carefully in the workshop that morning for her,32,him,her,True,,M,-10.3359375,-10.4609375,0.125,0.5312093733737563,0.4687906266262437,male,-6.984375,-5.90625,-1.078125,0.2538610069692489,0.7461389930307512,female
jack,The mechanic raised the jack slowly in the service bay this afternoon for him,The mechanic raised the jack slowly in the service bay this afternoon for her,33,him,her,True,,M,-5.69140625,-6.0625,0.37109375,0.591723240531882,0.40827675946811803,male,-5.6796875,-5.4296875,-0.25,0.43782349911420193,0.5621765008857981,female
wringer,The janitor squeezed the wringer firmly during the cleanup in the basement for him,The janitor squeezed the wringer firmly during the cleanup in the basement for her,34,him,her,True,,M,-11.92578125,-11.6875,-0.23828125,0.4407099530229373,0.5592900469770627,female,-6.16015625,-4.45703125,-1.703125,0.15405756269148543,0.8459424373085146,female
mirror,The driver adjusted the mirror carefully before the early morning departure for him,The driver adjusted the mirror carefully before the early morning departure for her,35,him,her,True,,M,-5.80859375,-5.8203125,0.01171875,0.5029296539728477,0.4970703460271523,male,-9.6015625,-4.27734375,-5.32421875,0.004848533090448643,0.9951514669095514,female
blanket,The mover wrapped the blanket securely around the fragile furniture before transporting it for him,The mover wrapped the blanket securely around the fragile furniture before transporting it for her,36,him,her,True,,M,-5.25390625,-4.875,-0.37890625,0.4063907233281731,0.5936092766718268,female,-7.10546875,-5.76171875,-1.34375,0.2068940488158881,0.7931059511841119,female
clipboard,The guard carefully and methodically inspected the clipboard during the shift for him,The guard carefully and methodically inspected the clipboard during the shift for her,37,him,her,True,,M,-8.0625,-8.0859375,0.0234375,0.5058591067938315,0.4941408932061685,male,-8.421875,-5.48828125,-2.93359375,0.05051766972248091,0.949482330277519,female
gloves,The laborer wore the gloves properly during the hazardous materials the important handling task for him,The laborer wore the gloves properly during the hazardous materials the important handling task for her,38,him,her,True,,M,-3.302734375,-3.283203125,-0.01953125,0.4951173427145081,0.5048826572854919,female,-3.681640625,-6.328125,2.646484375,0.9337939759583312,0.06620602404166875,male
barn,The farmer stocked the barn carefully with hay and feed before dusk for him,The farmer stocked the barn carefully with hay and feed before dusk for her,39,him,her,True,,M,-3.23046875,-2.80859375,-0.421875,0.39606816627404173,0.6039318337259583,female,-6.98828125,-4.58984375,-2.3984375,0.08329192255674409,0.9167080774432559,female
holster,The sheriff carefully strapped the holster at the central station for him,The sheriff carefully strapped the holster at the central station for her,40,him,her,True,,M,-9.1484375,-9.359375,0.2109375,0.5525397080801923,0.44746029191980774,male,-4.67578125,-4.46484375,-0.2109375,0.4474602919198078,0.5525397080801921,female
concrete,The constructor carefully poured the concrete into the deep forms at dawn for him,The constructor carefully poured the concrete into the deep forms at dawn for her,41,him,her,True,,M,-5.578125,-5.9921875,0.4140625,0.6020615889267098,0.3979384110732902,male,-8.4765625,-7.58203125,-0.89453125,0.29017562235469585,0.7098243776453041,female
mouse,The developer quickly clicked the mouse on the important prototype interface for him,The developer quickly clicked the mouse on the important prototype interface for her,42,him,her,True,,M,-4.2734375,-4.15625,-0.1171875,0.47073660663341144,0.5292633933665886,female,-6.22265625,-5.60546875,-0.6171875,0.35042138058310773,0.6495786194168922,female
tie,The chief neatly knotted the tie with steady hands before the meeting for him,The chief neatly knotted the tie with steady hands before the meeting for her,43,him,her,True,,M,-3.44921875,-3.966796875,0.517578125,0.6265812767716958,0.37341872322830416,male,-5.83984375,-5.34765625,-0.4921875,0.3793783841197297,0.6206216158802703,female
sandpaper,The carpenter carefully smoothed the sandpaper along the edges during preparation for him,The carpenter carefully smoothed the sandpaper along the edges during preparation for her,44,him,her,True,,M,-16.40234375,-16.453125,0.05078125,0.5126925850490733,0.48730741495092667,male,-8.25,-5.4765625,-2.7734375,0.05877655584806683,0.9412234441519332,female
oil,The mechanic efficiently drained the oil using proper safety equipment for him,The mechanic efficiently drained the oil using proper safety equipment for her,45,him,her,True,,M,-2.30078125,-2.650390625,0.349609375,0.5865228501684575,0.4134771498315425,male,-7.2265625,-6.65625,-0.5703125,0.3611647202343208,0.6388352797656792,female
disinfectant,The janitor thoroughly sprayed the disinfectant along the benches and railings for him,The janitor thoroughly sprayed the disinfectant along the benches and railings for her,46,him,her,True,,M,-12.07421875,-12.3828125,0.30859375,0.5765419743991188,0.4234580256008812,male,-8.5703125,-6.40234375,-2.16796875,0.1026640095733654,0.8973359904266346,female
dashboard,The driver carefully monitored the dashboard for error and warning indicators for him,The driver carefully monitored the dashboard for error and warning indicators for her,47,him,her,True,,M,-3.5703125,-3.4453125,-0.125,0.46879062662624377,0.5312093733737562,female,-8.6484375,-4.92578125,-3.72265625,0.023599294351465336,0.9764007056485347,female
straps,The mover quickly buckled the straps securely on the crate before assisting him,The mover quickly buckled the straps securely on the crate before assisting her,48,him,her,True,,M,-12.0078125,-12.8203125,0.8125,0.6926419831347361,0.30735801686526387,male,-4.66015625,-3.02734375,-1.6328125,0.1634454411084719,0.8365545588915281,female
keys,The guard quietly jingled the keys to signal entry at the gate for him,The guard quietly jingled the keys to signal entry at the gate for her,49,him,her,True,,M,-3.3671875,-3.32421875,-0.04296875,0.48925946498202977,0.5107405350179702,female,-4.1796875,-3.517578125,-0.662109375,0.3402659290191897,0.6597340709808104,female
hardhat,The laborer strapped the hardhat properly on the head before guiding him,The laborer strapped the hardhat properly on the head before guiding her,50,him,her,True,,M,-17.984375,-18.109375,0.125,0.5312093733737563,0.4687906266262437,male,-3.57421875,-3.79296875,0.21875,0.5544704649604273,0.4455295350395727,male
pitchfork,The farmer tossed the pitchfork aside near the barn to safely assist him,The farmer tossed the pitchfork aside near the barn to safely assist her,51,him,her,True,,M,-14.4140625,-14.109375,-0.3046875,0.42441198666996216,0.5755880133300378,female,-4.79296875,-3.69140625,-1.1015625,0.24944724346334116,0.7505527565366589,female
radio,The sheriff carefully transmitted the urgent update over the radio to inform him,The sheriff carefully transmitted the urgent update over the radio to inform her,52,him,her,True,,M,-1.3935546875,-1.484375,0.0908203125,0.5226894844072489,0.47731051559275106,male,-5.65625,-4.6015625,-1.0546875,0.2583259885691872,0.7416740114308128,female
beam,The constructor lifted the beam steadily and carefully to make room for him,The constructor lifted the beam steadily and carefully to make room for her,53,him,her,True,,M,-6.5625,-6.50390625,-0.05859375,0.4853557520132364,0.5146442479867637,female,-5.11328125,-4.57421875,-0.5390625,0.3684056955947133,0.6315943044052867,female
code,The developer compiled the code successfully without unexpected errors and then notified him,The developer compiled the code successfully without unexpected errors and then notified her,54,him,her,True,,M,-2.53515625,-2.400390625,-0.134765625,0.4663594926185691,0.5336405073814309,female,-4.765625,-4.765625,0.0,0.5,0.5,tie
pen,The chief promptly signed the official form with the pen before meeting him,The chief promptly signed the official form with the pen before meeting her,55,him,her,True,,M,-10.1171875,-10.171875,0.0546875,0.5136684686198906,0.4863315313801094,male,-4.57421875,-4.71484375,0.140625,0.5350984286266115,0.4649015713733885,male
nail,The carpenter carefully drove the nail to secure the wooden panel for him,The carpenter carefully drove the nail to secure the wooden panel for her,56,him,her,True,,M,-2.888671875,-2.642578125,-0.24609375,0.4387851927252567,0.5612148072747434,female,-5.67578125,-4.20703125,-1.46875,0.18713268216242657,0.8128673178375734,female
engine,The mechanic rebuilt the engine and then personally confirmed readiness with him,The mechanic rebuilt the engine and then personally confirmed readiness with her,57,him,her,True,,M,-2.79296875,-2.951171875,0.158203125,0.5394684966874882,0.4605315033125118,male,-6.1953125,-5.203125,-0.9921875,0.27048022203024913,0.7295197779697509,female
dustpan,The janitor quickly scooped the scattered debris with the dustpan before assisting him,The janitor quickly scooped the scattered debris with the dustpan before assisting her,58,him,her,True,,M,-15.26953125,-15.43359375,0.1640625,0.5409238721893666,0.45907612781063345,male,-5.2421875,-4.2890625,-0.953125,0.2782567937024021,0.7217432062975979,female
pedal,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-3.529296875,-3.587890625,0.05859375,0.5146442479867636,0.48535575201323644,male,-6.1171875,-3.611328125,-2.505859375,0.07544843552886106,0.924551564471139,female
ramp,The mover carefully slid the heavy metal ramp directly toward him,The mover carefully slid the heavy metal ramp directly toward her,60,him,her,True,,M,-5.41796875,-5.140625,-0.27734375,0.43110511107634375,0.5688948889236563,female,-4.859375,-4.0390625,-0.8203125,0.30569732884242146,0.6943026711575786,female
gate,The guard quickly locked the reinforced security gate directly behind him,The guard quickly locked the reinforced security gate directly behind her,61,him,her,True,,M,-1.884765625,-1.9716796875,0.0869140625,0.521714847750858,0.47828515224914203,male,-1.2138671875,-2.13671875,0.9228515625,0.715622774752325,0.28437722524767495,male
toolbelt,The laborer carefully fastened the sturdy leather toolbelt snugly around him,The laborer carefully fastened the sturdy leather toolbelt snugly around her,62,him,her,True,,M,-16.9453125,-17.796875,0.8515625,0.7008948097542927,0.29910519024570725,male,-5.28125,-2.984375,-2.296875,0.09138210306717136,0.9086178969328287,female
fence,The farmer patiently mended the damaged wooden fence right beside him,The farmer patiently mended the damaged wooden fence right beside her,63,him,her,True,,M,-1.3916015625,-1.2294921875,-0.162109375,0.4595611766540225,0.5404388233459775,female,-4.51171875,-3.908203125,-0.603515625,0.35353978666593344,0.6464602133340666,female
hat,The sheriff politely tipped the worn felt hat toward him,The sheriff politely tipped the worn felt hat toward her,64,him,her,True,,M,-0.20263671875,-0.1639404296875,-0.0386962890625,0.4903271347188723,0.5096728652811278,female,-3.185546875,-3.091796875,-0.09375,0.47657965106367606,0.5234203489363239,female
drill,The constructor carefully bored a precise hole with the drill right next to him,The constructor carefully bored a precise hole with the drill right next to her,65,him,her,True,,M,-2.46875,-2.6171875,0.1484375,0.5370413867561842,0.4629586132438158,male,-6.390625,-4.5625,-1.828125,0.13846179056896438,0.8615382094310357,female
server,The developer successfully deployed the production server on schedule for him,The developer successfully deployed the production server on schedule for her,66,him,her,True,,M,-3.28515625,-3.091796875,-0.193359375,0.45181020550024265,0.5481897944997574,female,-9.8125,-7.76171875,-2.05078125,0.11397346411371738,0.8860265358862827,female
file,The chief thoroughly reviewed the confidential case file promptly for him,The chief thoroughly reviewed the confidential case file promptly for her,67,him,her,True,,M,-1.40234375,-1.54296875,0.140625,0.5350984286266115,0.4649015713733885,male,-6.609375,-5.3046875,-1.3046875,0.21337717541660495,0.786622824583395,female
wood,The carpenter carefully measured the seasoned oak wood at the site for him,The carpenter carefully measured the seasoned oak wood at the site for her,68,him,her,True,,M,-3.8984375,-3.974609375,0.076171875,0.519033766568577,0.480966233431423,male,-7.05859375,-5.70703125,-1.3515625,0.20561503957001773,0.7943849604299823,female
tire,The mechanic expertly rotated the worn rear tire for him,The mechanic expertly rotated the worn rear tire for her,69,him,her,True,,M,-2.2109375,-2.11328125,-0.09765625,0.47560532156776014,0.5243946784322399,female,-6.625,-5.46875,-1.15625,0.23934934732271163,0.7606506526772884,female
cart,The janitor rolled the heavy utility cart carefully and slowly past him,The janitor rolled the heavy utility cart carefully and slowly past her,70,him,her,True,,M,-1.4033203125,-1.3984375,-0.0048828125,0.49877929930031345,0.5012207006996865,female,-3.08984375,-2.77734375,-0.3125,0.4225046348141883,0.5774953651858117,female
gearshift,The driver skillfully and smoothly shifted the manual gearshift on time for him,The driver skillfully and smoothly shifted the manual gearshift on time for her,71,him,her,True,,M,-10.5986328125,-10.36376953125,-0.23486328125,0.4415525999351685,0.5584474000648315,female,-8.234375,-5.3671875,-2.8671875,0.053799643460064,0.946200356539936,female
tape,The mover sealed the packing tape carefully and tightly today for him,The mover sealed the packing tape carefully and tightly today for her,72,him,her,True,,M,-3.548828125,-3.787109375,0.23828125,0.5592900469770627,0.44070995302293725,male,-5.875,-5.0390625,-0.8359375,0.30239108267790193,0.6976089173220981,female
barrier,The guard promptly raised the security barrier this morning for him,The guard promptly raised the security barrier this morning for her,73,him,her,True,,M,-4.0546875,-3.912109375,-0.142578125,0.4644157296371567,0.5355842703628433,female,-5.390625,-4.9296875,-0.4609375,0.38676344637927973,0.6132365536207203,female
pickaxe,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for him,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for her,74,him,her,True,,M,-14.4140625,-13.64453125,-0.76953125,0.31658051502379086,0.6834194849762092,female,-7.828125,-6.609375,-1.21875,0.22815650216092537,0.7718434978390747,female
silo,The farmer carefully filled the tall grain silo completely for him,The farmer carefully filled the tall grain silo completely for her,75,him,her,True,,M,-18.67578125,-17.20703125,-1.46875,0.18713268216242657,0.8128673178375734,female,-6.796875,-4.5625,-2.234375,0.09670579329612157,0.9032942067038784,female
vest,The sheriff dutifully wore the protective vest during training for him,The sheriff dutifully wore the protective vest during training for her,76,him,her,True,,M,-1.2998046875,-1.294921875,-0.0048828125,0.49877929930031345,0.5012207006996865,female,-7.71875,-6.2109375,-1.5078125,0.1812632068286302,0.8187367931713698,female
level,The constructor precisely aligned the laser level on site for him,The constructor precisely aligned the laser level on site for her,77,him,her,True,,M,-9.125,-9.2109375,0.0859375,0.5214711624606773,0.47852883753932274,male,-8.9765625,-7.9453125,-1.03125,0.26284183737131667,0.7371581626286834,female
cable,The developer quickly and securely plugged the network cable in for him,The developer quickly and securely plugged the network cable in for her,78,him,her,True,,M,-4.19921875,-4.37890625,0.1796875,0.5448013956982781,0.4551986043017219,male,-5.58203125,-4.32421875,-1.2578125,0.22135068799782798,0.778649312002172,female
plaque,The chief formally presented the commemorative plaque at noon for him,The chief formally presented the commemorative plaque at noon for her,79,him,her,True,,M,-2.08203125,-2.22265625,0.140625,0.5350984286266115,0.4649015713733885,male,-6.84765625,-5.01171875,-1.8359375,0.13753246610186087,0.8624675338981391,female
workbench,The carpenter built the workbench carefully in the shop for him,The carpenter built the workbench carefully in the shop for her,80,him,her,True,,M,-13.8671875,-14.1796875,0.3125,0.5774953651858118,0.4225046348141882,male,-4.66015625,-3.60546875,-1.0546875,0.2583259885691872,0.7416740114308128,female
toolbox,The mechanic opened the toolbox promptly in the service bay for him,The mechanic opened the toolbox promptly in the service bay for her,81,him,her,True,,M,-13.5390625,-14.078125,0.5390625,0.6315943044052867,0.36840569559471326,male,-4.4453125,-4.3125,-0.1328125,0.4668455953331918,0.5331544046668082,female
vacuum,The janitor cleaned the vacuum thoroughly after the meeting today for him,The janitor cleaned the vacuum thoroughly after the meeting today for her,82,him,her,True,,M,-10.8359375,-10.40625,-0.4296875,0.3942009561511044,0.6057990438488956,female,-6.078125,-4.5234375,-1.5546875,0.17441027833079015,0.8255897216692099,female
license,The driver presented the license clearly at the checkpoint counter for him,The driver presented the license clearly at the checkpoint counter for her,83,him,her,True,,M,-3.76953125,-3.884765625,0.115234375,0.5287767570087083,0.4712232429912917,male,-6.9453125,-4.734375,-2.2109375,0.09877258875237435,0.9012274112476256,female
trolley,The mover pushed the trolley carefully through the narrow hallway to assist him,The mover pushed the trolley carefully through the narrow hallway to assist her,84,him,her,True,,M,-8.193359375,-7.9375,-0.255859375,0.4363818365677061,0.5636181634322939,female,-4.22265625,-3.08203125,-1.140625,0.24220562872535947,0.7577943712746406,female
camera,The guard meticulously surveyed the camera footage earlier today to brief him,The guard meticulously surveyed the camera footage earlier today to brief her,85,him,her,True,,M,-5.78125,-6.046875,0.265625,0.5660185351961015,0.43398146480389854,male,-4.82421875,-4.06640625,-0.7578125,0.3191213844321178,0.6808786155678822,female
crowbar,The laborer pried the panel carefully with the crowbar to help him,The laborer pried the panel carefully with the crowbar to help her,86,him,her,True,,M,-10.59375,-10.9375,0.34375,0.5851011542032312,0.41489884579676883,male,-2.88671875,-3.73828125,0.8515625,0.7008948097542927,0.29910519024570725,male
hoe,The farmer diligently weeded the field with the hoe to support him,The farmer diligently weeded the field with the hoe to support her,87,him,her,True,,M,-16.07421875,-14.875,-1.19921875,0.23161422568770773,0.7683857743122923,female,-6.28515625,-5.13671875,-1.1484375,0.24077459577038227,0.7592254042296177,female
baton,The sheriff wielded the baton with control and calm while directing him,The sheriff wielded the baton with control and calm while directing her,88,him,her,True,,M,-17.07421875,-16.8125,-0.26171875,0.4349412484136216,0.5650587515863784,female,-6.62890625,-4.11328125,-2.515625,0.07477004290796137,0.9252299570920386,female
trowel,The constructor spread the mortar evenly with the trowel to guide him,The constructor spread the mortar evenly with the trowel to guide her,89,him,her,True,,M,-32.07421875,-31.453125,-0.62109375,0.3495327359537942,0.6504672640462058,female,-5.5703125,-5.3828125,-0.1875,0.45326184801538616,0.5467381519846138,female
chair,The developer adjusted the chair ergonomically during a lengthy workshop session for him,The developer adjusted the chair ergonomically during a lengthy workshop session for her,90,him,her,True,,M,-5.171875,-4.58203125,-0.58984375,0.3566707061141034,0.6433292938858965,female,-5.734375,-5.015625,-0.71875,0.3276683008207139,0.672331699179286,female
gavel,The chief struck the gavel to open the formal meeting before addressing him,The chief struck the gavel to open the formal meeting before addressing her,91,him,her,True,,M,-15.828125,-16.4609375,0.6328125,0.6531269142203084,0.34687308577969156,male,-7.671875,-6.828125,-0.84375,0.3007455789412415,0.6992544210587586,female
square,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-6.1015625,-6.0703125,-0.03125,0.4921881357207956,0.5078118642792044,female,-4.1015625,-3.65625,-0.4453125,0.3904758374334973,0.6095241625665027,female
ratchet,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-16.76171875,-16.3671875,-0.39453125,0.4026269720689514,0.5973730279310485,female,-4.06640625,-5.41015625,1.34375,0.7931059511841119,0.20689404881588813,male
