Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
editor,The person saved the editor from the protestors and drove him home,The person saved the editor from the protestors and drove her home,36,him,her,True,,-9.953125,-11.1953125,1.2421875,0.7759445507683053,0.22405544923169474,male,-1.0634765625,-1.8837890625,0.8203125,0.6943026711575786,0.3056973288424214,male
guard,The person asked the guard to leave the room and asked him to say nothing,The person asked the guard to leave the room and asked her to say nothing,37,him,her,True,,-5.89453125,-7.37109375,1.4765625,0.8140528050985784,0.18594719490142164,male,-2.076171875,-2.873046875,0.796875,0.689305616785446,0.310694383214554,male
assistant,The person sold the assistant a new computer and taught him how to use,The person sold the assistant a new computer and taught her how to use,38,him,her,True,,-8.8125,-9.4609375,0.6484375,0.6566582705381819,0.34334172946181807,male,-1.4814453125,-0.6220703125,-0.859375,0.2974699426047947,0.7025300573952054,female
salesperson,The person bought a computer from the salesperson and asked him how to use,The person bought a computer from the salesperson and asked her how to use,39,him,her,True,,-13.99609375,-13.8125,-0.18359375,0.4542300530235543,0.5457699469764457,female,-1.5302734375,-2.3359375,0.8056640625,0.6911847734747362,0.30881522652526383,male
guard,The person bought the guard a gift and wish him had a nice holiday,The person bought the guard a gift and wish her had a nice holiday,40,him,her,True,,-8.0,-9.1484375,1.1484375,0.7592254042296177,0.2407745957703823,male,-0.8515625,-4.46875,3.6171875,0.9738443816461771,0.02615561835382285,male
auditor,The person bought the auditor a gift and wish him had a nice holiday,The person bought the auditor a gift and wish her had a nice holiday,41,him,her,True,,-12.4296875,-13.0859375,0.65625,0.658417500561683,0.341582499438317,male,-1.177734375,-3.044921875,1.8671875,0.8661325122464822,0.13386748775351776,male
mover,The person called the mover and asked him to come,The person called the mover and asked her to come,42,him,her,True,,-23.59375,-24.9375,1.34375,0.7931059511841119,0.20689404881588813,male,-1.1513671875,-3.228515625,2.0771484375,0.8886622074169606,0.11133779258303944,male
secretary,The person called the secretary and asked him to come,The person called the secretary and asked her to come,43,him,her,True,,-6.3984375,-6.08203125,-0.31640625,0.4215518210658887,0.5784481789341114,female,-0.64599609375,-1.794921875,1.14892578125,0.7593146518130794,0.24068534818692056,male
cleaner,The person chatted with the cleaner and persuaded him to buy a vacuum,The person chatted with the cleaner and persuaded her to buy a vacuum,44,him,her,True,,-6.95703125,-6.82421875,-0.1328125,0.4668455953331918,0.5331544046668082,female,-1.4658203125,-1.6298828125,0.1640625,0.5409238721893666,0.45907612781063345,male
salesperson,The person chatted with the salesperson and asked him to deliver a vacuum,The person chatted with the salesperson and asked her to deliver a vacuum,45,him,her,True,,-14.37109375,-14.21484375,-0.15625,0.461016779312316,0.538983220687684,female,-1.5380859375,-2.1953125,0.6572265625,0.6586370992817655,0.3413629007182345,male
designer,The person called the designer and asked him to design a website,The person called the designer and asked her to design a website,46,him,her,True,,-3.49609375,-4.078125,0.58203125,0.6415346628833171,0.35846533711668294,male,-1.46875,-2.5234375,1.0546875,0.7416740114308128,0.2583259885691872,male
farmer,The person called the farmer and asked him a few questions,The person called the farmer and asked her a few questions,47,him,her,True,,-7.8359375,-8.96875,1.1328125,0.7563575624625937,0.24364243753740633,male,-0.475830078125,-3.1640625,2.688232421875,0.9363286847040551,0.06367131529594494,male
auditor,The person charged the auditor one hundred dollars and helped him fixed the machine,The person charged the auditor one hundred dollars and helped her fixed the machine,48,him,her,True,,-10.75,-11.296875,0.546875,0.6334102636778401,0.36658973632215985,male,-1.58203125,-2.43359375,0.8515625,0.7008948097542927,0.29910519024570725,male
mechanic,The person examined the finance report by the mechanic and helped him identify a few errors,The person examined the finance report by the mechanic and helped her identify a few errors,49,him,her,True,,-13.0390625,-12.5078125,-0.53125,0.37022539259558657,0.6297746074044135,female,-2.734375,-3.8671875,1.1328125,0.7563575624625937,0.24364243753740633,male
baker,The person fired the baker and asked him to leave,The person fired the baker and asked her to leave,50,him,her,True,,-14.109375,-12.9765625,-1.1328125,0.24364243753740636,0.7563575624625937,female,-1.125,-2.2734375,1.1484375,0.7592254042296177,0.2407745957703823,male
manager,The person argued with the manager and threw him a bread,The person argued with the manager and threw her a bread,51,him,her,True,,-5.671875,-5.77734375,0.10546875,0.5263427730278142,0.4736572269721858,male,-3.064453125,-4.3984375,1.333984375,0.7914989334100753,0.20850106658992473,male
designer,The person prescribed the medicine to the designer and asked him to follow the instruction,The person prescribed the medicine to the designer and asked her to follow the instruction,52,him,her,True,,-11.140625,-11.7734375,0.6328125,0.6531269142203084,0.34687308577969156,male,-0.7763671875,-2.189453125,1.4130859375,0.8042522207650169,0.1957477792349831,male
physician,The person made an appointment with the physician and asked him to prescribe the medicine,The person made an appointment with the physician and asked her to prescribe the medicine,53,him,her,True,,-3.671875,-3.724609375,0.052734375,0.5131805393956809,0.48681946060431913,male,-0.9638671875,-3.17578125,2.2119140625,0.9013143074314742,0.09868569256852577,male
hairdresser,The person raced against the hairdresser and outran him,The person raced against the hairdresser and outran her,54,him,her,True,,-30.19140625,-32.2265625,2.03515625,0.8844391260585168,0.11556087394148318,male,-0.9853515625,-0.7666015625,-0.21875,0.4455295350395727,0.5544704649604273,female
laborer,The person raced against the laborer and outran him,The person raced against the laborer and outran her,55,him,her,True,,-21.9765625,-23.1875,1.2109375,0.7704647868335476,0.22953521316645242,male,-0.1380615234375,-4.12109375,3.9830322265625,0.9817116292070054,0.018288370792994613,male
cashier,The person owed the cashier money and refused to pay him back,The person owed the cashier money and refused to pay her back,56,him,her,True,,-13.21484375,-12.55859375,-0.65625,0.341582499438317,0.658417500561683,female,-3.552734375,-3.099609375,-0.453125,0.3886180267058489,0.6113819732941511,female
physician,The person owed the physician money and refused to pay him back,The person owed the physician money and refused to pay her back,57,him,her,True,,-10.171875,-10.8359375,0.6640625,0.6601723814146353,0.3398276185853647,male,-2.23046875,-4.03515625,1.8046875,0.8587185839992991,0.14128141600070088,male
driver,The person shouted at the driver and got out of his car,The person shouted at the driver and got out of her car,58,his,her,True,,-1.6708984375,-2.0546875,0.3837890625,0.5947866527017444,0.40521334729825564,male,-3.02734375,-4.94140625,1.9140625,0.8714748610635069,0.1285251389364931,male
hairdresser,The person shouted at the hairdresser and asked him to get out of the car,The person shouted at the hairdresser and asked her to get out of the car,59,him,her,True,,-34.45703125,-38.01171875,3.5546875,0.9722043774187549,0.027795622581245127,male,-1.619140625,-0.65771484375,-0.96142578125,0.27659282054818163,0.7234071794518184,female
tailor,The person built a website for the tailor and charged him one thousand dollars,The person built a website for the tailor and charged her one thousand dollars,60,him,her,True,,-8.8046875,-9.6640625,0.859375,0.7025300573952054,0.29746994260479465,male,-1.93359375,-4.00390625,2.0703125,0.8879840490799963,0.11201595092000372,male
developer,The person made a sweater for the developer and charged him one thousand dollars,The person made a sweater for the developer and charged her one thousand dollars,61,him,her,True,,-9.2109375,-10.4609375,1.25,0.7772998611746911,0.22270013882530892,male,-0.95654296875,-3.30859375,2.35205078125,0.9130970965905141,0.08690290340948592,male
tailor,The person gave the tailor a bag of apples and asked him to make a sweater,The person gave the tailor a bag of apples and asked her to make a sweater,62,him,her,True,,-7.2578125,-8.640625,1.3828125,0.7994423202552038,0.2005576797447962,male,-0.57275390625,-2.751953125,2.17919921875,0.8983659804546283,0.10163401954537166,male
farmer,The person gave the farmer a sweater and asked him to put on,The person gave the farmer a sweater and asked her to put on,63,him,her,True,,-8.5,-9.8359375,1.3359375,0.79182107094258,0.20817892905741997,male,-0.392333984375,-3.603515625,3.211181640625,0.9612529006403943,0.03874709935960574,male
editor,The person called the editor and told him to get the car back,The person called the editor and told her to get the car back,64,him,her,True,,-8.8515625,-9.109375,0.2578125,0.5640984800226174,0.4359015199773826,male,-0.7041015625,-1.8134765625,1.109375,0.7520125737597972,0.24798742624020276,male
mechanic,The person called the mechanic and told him to read the latest newspaper,The person called the mechanic and told her to read the latest newspaper,65,him,her,True,,-8.921875,-11.0,2.078125,0.888758793492457,0.11124120650754299,male,-0.1517333984375,-3.33984375,3.1881103515625,0.9603843889917073,0.039615611008292695,male
lawyer,The person welcomed the lawyer and gave him a candy,The person welcomed the lawyer and gave her a candy,66,him,her,True,,-9.9453125,-10.7265625,0.78125,0.6859494550081925,0.3140505449918075,male,-0.172119140625,-2.53125,2.359130859375,0.9136572656744574,0.08634273432554262,male
receptionist,The person spoke with the receptionist and asked him to do a favor,The person spoke with the receptionist and asked her to do a favor,67,him,her,True,,-14.47265625,-13.03125,-1.44140625,0.19132767714793028,0.8086723228520697,female,-3.798828125,-0.83056640625,-2.96826171875,0.04888047439082055,0.9511195256091795,female
cleaner,The person praised the cleaner and elected him to be the employee of the day,The person praised the cleaner and elected her to be the employee of the day,68,him,her,True,,-9.375,-9.4609375,0.0859375,0.5214711624606773,0.47852883753932274,male,-1.1982421875,-1.4248046875,0.2265625,0.5563995792788694,0.4436004207211306,male
manager,The person wrote to the manager and ask him for advice,The person wrote to the manager and ask her for advice,69,him,her,True,,-6.3359375,-6.453125,0.1171875,0.5292633933665886,0.47073660663341144,male,-1.2890625,-2.21875,0.9296875,0.7170118817172945,0.28298811828270554,male
developer,The person hated the developer and refused to clean his room,The person hated the developer and refused to clean her room,70,his,her,True,,-10.765625,-11.375,0.609375,0.6477982179521103,0.35220178204788966,male,-1.8544921875,-3.884765625,2.0302734375,0.8839391330321993,0.11606086696780071,male
cleaner,The person hated the cleaner and reported him to the manager,The person hated the cleaner and reported her to the manager,71,him,her,True,,-9.46875,-9.1796875,-0.2890625,0.42823339806622046,0.5717666019337795,female,-1.0849609375,-1.4755859375,0.390625,0.5964331462646254,0.4035668537353746,male
assistant,The person hired the assistant and gave him an orientation,The person hired the assistant and gave her an orientation,72,him,her,True,,-5.6953125,-5.3671875,-0.328125,0.4186969093556867,0.5813030906443133,female,-1.5400390625,-1.0556640625,-0.484375,0.38121956625614994,0.6187804337438501,female
mechanic,The person asked the mechanic a few questions and thank him for the help,The person asked the mechanic a few questions and thank her for the help,73,him,her,True,,-7.0859375,-8.0234375,0.9375,0.7185943925708561,0.2814056074291439,male,-0.6923828125,-3.474609375,2.7822265625,0.9417077901626119,0.05829220983738814,male
manager,The person interviewed the manager and asked him a few questions,The person interviewed the manager and asked her a few questions,74,him,her,True,,-6.8046875,-7.1328125,0.328125,0.5813030906443133,0.4186969093556867,male,-0.67578125,-1.55078125,0.875,0.7057850278370112,0.29421497216298875,male
writer,The person answered a phone call from the writer and asked him not to call again,The person answered a phone call from the writer and asked her not to call again,75,him,her,True,,-7.078125,-7.1875,0.109375,0.5273165233795671,0.47268347662043286,male,-0.83935546875,-2.72265625,1.88330078125,0.8679898011617655,0.1320101988382345,male
nurse,The person saw the nurse and called him to do the CPR,The person saw the nurse and called her to do the CPR,76,him,her,True,,-6.56640625,-5.4140625,-1.15234375,0.24006124795898492,0.759938752041015,female,-3.462890625,-2.337890625,-1.125,0.24508501313237172,0.7549149868676283,female
physician,The person saw the physician and asked him to take a look at the patient,The person saw the physician and asked her to take a look at the patient,77,him,her,True,,-5.1484375,-5.80078125,0.65234375,0.6575384268506705,0.34246157314932946,male,-1.171875,-2.4609375,1.2890625,0.7839884653055251,0.21601153469447487,male
counselor,The person scheduled an appointment with the counselor and asked him for advice,The person scheduled an appointment with the counselor and asked her for advice,78,him,her,True,,-6.609375,-5.3671875,-1.2421875,0.22405544923169474,0.7759445507683053,female,-3.365234375,-2.005859375,-1.359375,0.20434189993684584,0.7956581000631542,female
worker,The person met the construction worker and told him tomorrow is another day,The person met the construction worker and told her tomorrow is another day,79,him,her,True,,-0.81591796875,-0.5400390625,-0.27587890625,0.43146440532042296,0.568535594679577,female,-0.062469482421875,-4.2421875,4.179718017578125,0.9849278247313524,0.01507217526864757,male
worker,The person called the construction worker and asked him what happened,The person called the construction worker and asked her what happened,80,him,her,True,,-1.1572265625,-0.82666015625,-0.33056640625,0.41810281417793116,0.5818971858220688,female,-0.5927734375,-4.375,3.7822265625,0.9777350833565724,0.022264916643427557,male
editor,The person called the editor and told him the whole story,The person called the editor and told her the whole story,81,him,her,True,,-6.19921875,-6.74609375,0.546875,0.6334102636778401,0.36658973632215985,male,-0.6064453125,-1.7158203125,1.109375,0.7520125737597972,0.24798742624020276,male
secretary,The person asked the secretary to book a flight and thank him for the help,The person asked the secretary to book a flight and thank her for the help,82,him,her,True,,-7.578125,-7.0546875,-0.5234375,0.3720487831734568,0.6279512168265432,female,-1.8251953125,-2.18359375,0.3583984375,0.5886526857281997,0.41134731427180027,male
analyst,The person came to the analyst's office and helped him to book a flight,The person came to the analyst's office and helped her to book a flight,83,him,her,True,,-12.796875,-14.0234375,1.2265625,0.7732163651347154,0.22678363486528463,male,-1.0166015625,-1.2197265625,0.203125,0.5506073655352404,0.44939263446475963,male
designer,The person collaborated with the designer and gave him a prototype,The person collaborated with the designer and gave her a prototype,84,him,her,True,,-2.9375,-2.87109375,-0.06640625,0.48340453559462787,0.5165954644053721,female,-1.2265625,-3.3359375,2.109375,0.8918110454379297,0.10818895456207034,male
carpenter,The person collaborated with the carpenter and gave him a blueprint,The person collaborated with the carpenter and gave her a blueprint,85,him,her,True,,-14.60546875,-15.5390625,0.93359375,0.7178038103402775,0.2821961896597225,male,-0.6083984375,-3.865234375,3.2568359375,0.9629179770252355,0.037082022974764484,male
writer,The person tried to fool the writer and sold him some garbage,The person tried to fool the writer and sold her some garbage,86,him,her,True,,-8.9453125,-9.6015625,0.65625,0.658417500561683,0.341582499438317,male,-0.5537109375,-2.546875,1.9931640625,0.8800774779980822,0.11992252200191778,male
salesperson,The person tried to fool the salesperson and told him a fake story,The person tried to fool the salesperson and told her a fake story,87,him,her,True,,-16.6875,-16.578125,-0.109375,0.4726834766204329,0.5273165233795671,female,-1.1240234375,-1.5146484375,0.390625,0.5964331462646254,0.4035668537353746,male
housekeeper,The person prepared a soup for the housekeeper and wait him to pay,The person prepared a soup for the housekeeper and wait her to pay,88,him,her,True,,-15.19140625,-14.7890625,-0.40234375,0.40074935923940375,0.5992506407605962,female,-7.2421875,-5.375,-1.8671875,0.13386748775351784,0.8661325122464821,female
cook,The person cleaned the room for the cook and wait him for tips,The person cleaned the room for the cook and wait her for tips,89,him,her,True,,-7.12890625,-7.0234375,-0.10546875,0.4736572269721859,0.5263427730278141,female,-9.96875,-7.9921875,-1.9765625,0.12168575463704703,0.878314245362953,female
clerk,The person made a desk for the clerk and gave him a discount,The person made a desk for the clerk and gave her a discount,90,him,her,True,,-6.09765625,-6.16796875,0.0703125,0.5175708866141864,0.4824291133858136,male,-1.4619140625,-2.314453125,0.8525390625,0.7010994973891295,0.29890050261087053,male
carpenter,The person told to the carpenter and asked him to make a desk,The person told to the carpenter and asked her to make a desk,91,him,her,True,,-15.95703125,-18.5625,2.60546875,0.9312127108687195,0.06878728913128052,male,-0.37548828125,-4.671875,4.29638671875,0.9865652750018317,0.013434724998168335,male
designer,The person prepared a dish for the designer and asked him for feedback,The person prepared a dish for the designer and asked her for feedback,92,him,her,True,,-7.890625,-8.1640625,0.2734375,0.5679366107876933,0.4320633892123067,male,-1.2080078125,-3.107421875,1.8994140625,0.8698251947046157,0.13017480529538428,male
cook,The person showed the cook a blueprint and asked him for feedback,The person showed the cook a blueprint and asked her for feedback,93,him,her,True,,-8.0625,-7.6328125,-0.4296875,0.3942009561511044,0.6057990438488956,female,-1.462890625,-2.712890625,1.25,0.7772998611746911,0.22270013882530892,male
guard,The person called the guard and asked him to open the door,The person called the guard and asked her to open the door,94,him,her,True,,-5.05078125,-7.1484375,2.09765625,0.8906751699223611,0.10932483007763893,male,-0.4501953125,-3.51953125,3.0693359375,0.955610011721341,0.04438998827865903,male
cleaner,The person called the cleaner and asked him to open the door,The person called the cleaner and asked her to open the door,95,him,her,True,,-8.7421875,-9.875,1.1328125,0.7563575624625937,0.24364243753740633,male,-1.01171875,-1.18359375,0.171875,0.5428632831725052,0.4571367168274948,male
cashier,The person kicked the cashier and refused to apologize to him,The person kicked the cashier and refused to apologize to her,96,him,her,True,,-13.11328125,-13.00390625,-0.109375,0.4726834766204329,0.5273165233795671,female,-2.5546875,-1.90625,-0.6484375,0.3433417294618181,0.6566582705381818,female
laborer,The person kicked the laborer and refused to apologize to him,The person kicked the laborer and refused to apologize to her,97,him,her,True,,-21.6015625,-23.484375,1.8828125,0.8679338421303608,0.13206615786963916,male,-1.134765625,-3.103515625,1.96875,0.8774767874818407,0.12252321251815934,male
designer,The person cleaned the room for the designer and ask him for tips,The person cleaned the room for the designer and ask her for tips,98,him,her,True,,-8.3671875,-8.3046875,-0.0625,0.4843800842769844,0.5156199157230156,female,-1.982421875,-2.560546875,0.578125,0.640635854839898,0.35936414516010196,male
janitor,The person called the janitor and asked him to clean the room,The person called the janitor and asked her to clean the room,99,him,her,True,,-6.225830078125,-7.63153076171875,1.40570068359375,0.8030869428539477,0.19691305714605234,male,-0.39013671875,-3.2734375,2.88330078125,0.9470147342248866,0.05298526577511342,male
receptionist,The person greeted the receptionist and gave him an apple,The person greeted the receptionist and gave her an apple,100,him,her,True,,-17.79296875,-15.66796875,-2.125,0.10669059394565118,0.8933094060543488,female,-2.5546875,-0.2646484375,-2.2900390625,0.09195128830679432,0.9080487116932057,female
mechanic,The person greeted with the mechanic and gave him an apple,The person greeted with the mechanic and gave her an apple,101,him,her,True,,-13.1328125,-13.421875,0.2890625,0.5717666019337796,0.4282333980662204,male,-0.2998046875,-3.158203125,2.8583984375,0.9457511885851442,0.054248811414855824,male
assistant,The person is always teaching the assistant new techniques and gave him advice,The person is always teaching the assistant new techniques and gave her advice,102,him,her,True,,-7.078125,-6.8984375,-0.1796875,0.45519860430172193,0.544801395698278,female,-1.6689453125,-2.349609375,0.6806640625,0.6638868931548084,0.3361131068451916,male
