Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
mover,The mover quickly buckled the straps securely on the crate before assisting him,The mover quickly buckled the straps securely on the crate before assisting her,48,him,her,True,,M,-21.9375,-21.765625,-0.171875,0.45713671682749474,0.5428632831725053,female,-4.66015625,-3.02734375,-1.6328125,0.1634454411084719,0.8365545588915281,female
guard,The guard quietly jingled the keys to signal entry at the gate for him,The guard quietly jingled the keys to signal entry at the gate for her,49,him,her,True,,M,-3.52734375,-3.994140625,0.466796875,0.6146253400079582,0.3853746599920418,male,-4.1796875,-3.517578125,-0.662109375,0.3402659290191897,0.6597340709808104,female
laborer,The laborer strapped the hardhat properly on the head before guiding him,The laborer strapped the hardhat properly on the head before guiding her,50,him,her,True,,M,-20.4140625,-20.1640625,-0.25,0.43782349911420193,0.5621765008857981,female,-3.57421875,-3.79296875,0.21875,0.5544704649604273,0.4455295350395727,male
farmer,The farmer tossed the pitchfork aside near the barn to safely assist him,The farmer tossed the pitchfork aside near the barn to safely assist her,51,him,her,True,,M,-3.75,-3.556640625,-0.193359375,0.45181020550024265,0.5481897944997574,female,-4.79296875,-3.69140625,-1.1015625,0.24944724346334116,0.7505527565366589,female
sheriff,The sheriff carefully transmitted the urgent update over the radio to inform him,The sheriff carefully transmitted the urgent update over the radio to inform her,52,him,her,True,,M,-7.52734375,-6.79296875,-0.734375,0.32423539898095244,0.6757646010190476,female,-5.65625,-4.6015625,-1.0546875,0.2583259885691872,0.7416740114308128,female
constructor,The constructor lifted the beam steadily and carefully to make room for him,The constructor lifted the beam steadily and carefully to make room for her,53,him,her,True,,M,-12.609375,-12.53125,-0.078125,0.48047867804790706,0.5195213219520929,female,-5.11328125,-4.57421875,-0.5390625,0.3684056955947133,0.6315943044052867,female
developer,The developer compiled the code successfully without unexpected errors and then notified him,The developer compiled the code successfully without unexpected errors and then notified her,54,him,her,True,,M,-2.595703125,-2.63671875,0.041015625,0.5102524689953922,0.4897475310046078,male,-4.765625,-4.765625,0.0,0.5,0.5,tie
chief,The chief promptly signed the official form with the pen before meeting him,The chief promptly signed the official form with the pen before meeting her,55,him,her,True,,M,-5.29296875,-5.65625,0.36328125,0.5898344994463247,0.4101655005536753,male,-4.57421875,-4.71484375,0.140625,0.5350984286266115,0.4649015713733885,male
carpenter,The carpenter carefully drove the nail to secure the wooden panel for him,The carpenter carefully drove the nail to secure the wooden panel for her,56,him,her,True,,M,-10.125,-10.4609375,0.3359375,0.583203356837953,0.416796643162047,male,-5.67578125,-4.20703125,-1.46875,0.18713268216242657,0.8128673178375734,female
mechanic,The mechanic rebuilt the engine and then personally confirmed readiness with him,The mechanic rebuilt the engine and then personally confirmed readiness with her,57,him,her,True,,M,-4.51953125,-6.96484375,2.4453125,0.9202179865359069,0.07978201346409308,male,-6.1953125,-5.203125,-0.9921875,0.27048022203024913,0.7295197779697509,female
janitor,The janitor quickly scooped the scattered debris with the dustpan before assisting him,The janitor quickly scooped the scattered debris with the dustpan before assisting her,58,him,her,True,,M,-7.058441162109375,-7.3337249755859375,0.2752838134765625,0.5683896107633393,0.43161038923666073,male,-5.2421875,-4.2890625,-0.953125,0.2782567937024021,0.7217432062975979,female
driver,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-2.5390625,-2.83203125,0.29296875,0.5727227762392935,0.42727722376070654,male,-6.1171875,-3.611328125,-2.505859375,0.07544843552886106,0.924551564471139,female
mover,The mover carefully slid the heavy metal ramp directly toward him,The mover carefully slid the heavy metal ramp directly toward her,60,him,her,True,,M,-22.171875,-22.17578125,0.00390625,0.5009765612582384,0.4990234387417616,male,-4.859375,-4.0390625,-0.8203125,0.30569732884242146,0.6943026711575786,female
guard,The guard quickly locked the reinforced security gate directly behind him,The guard quickly locked the reinforced security gate directly behind her,61,him,her,True,,M,-3.158203125,-3.87109375,0.712890625,0.6710395673640173,0.32896043263598274,male,-1.2138671875,-2.13671875,0.9228515625,0.715622774752325,0.28437722524767495,male
laborer,The laborer carefully fastened the sturdy leather toolbelt snugly around him,The laborer carefully fastened the sturdy leather toolbelt snugly around her,62,him,her,True,,M,-17.375,-19.140625,1.765625,0.8539127529517043,0.14608724704829568,male,-5.28125,-2.984375,-2.296875,0.09138210306717136,0.9086178969328287,female
farmer,The farmer patiently mended the damaged wooden fence right beside him,The farmer patiently mended the damaged wooden fence right beside her,63,him,her,True,,M,-4.27734375,-5.30078125,1.0234375,0.7356416417389247,0.26435835826107534,male,-4.51171875,-3.908203125,-0.603515625,0.35353978666593344,0.6464602133340666,female
sheriff,The sheriff politely tipped the worn felt hat toward him,The sheriff politely tipped the worn felt hat toward her,64,him,her,True,,M,-6.30859375,-6.66796875,0.359375,0.588889130767832,0.411110869232168,male,-3.185546875,-3.091796875,-0.09375,0.47657965106367606,0.5234203489363239,female
constructor,The constructor carefully bored a precise hole with the drill right next to him,The constructor carefully bored a precise hole with the drill right next to her,65,him,her,True,,M,-10.6875,-11.7578125,1.0703125,0.7446563401437933,0.25534365985620666,male,-6.390625,-4.5625,-1.828125,0.13846179056896438,0.8615382094310357,female
developer,The developer successfully deployed the production server on schedule for him,The developer successfully deployed the production server on schedule for her,66,him,her,True,,M,-4.24609375,-4.28515625,0.0390625,0.5097643834260159,0.49023561657398407,male,-9.8125,-7.76171875,-2.05078125,0.11397346411371738,0.8860265358862827,female
chief,The chief thoroughly reviewed the confidential case file promptly for him,The chief thoroughly reviewed the confidential case file promptly for her,67,him,her,True,,M,-5.328125,-5.47265625,0.14453125,0.5360700445712753,0.4639299554287247,male,-6.609375,-5.3046875,-1.3046875,0.21337717541660495,0.786622824583395,female
carpenter,The carpenter carefully measured the seasoned oak wood at the site for him,The carpenter carefully measured the seasoned oak wood at the site for her,68,him,her,True,,M,-9.439453125,-10.814453125,1.375,0.7981867777396212,0.2018132222603788,male,-7.05859375,-5.70703125,-1.3515625,0.20561503957001773,0.7943849604299823,female
mechanic,The mechanic expertly rotated the worn rear tire for him,The mechanic expertly rotated the worn rear tire for her,69,him,her,True,,M,-3.14453125,-3.236328125,0.091796875,0.522933116867772,0.477066883132228,male,-6.625,-5.46875,-1.15625,0.23934934732271163,0.7606506526772884,female
janitor,The janitor rolled the heavy utility cart carefully and slowly past him,The janitor rolled the heavy utility cart carefully and slowly past her,70,him,her,True,,M,-7.8763427734375,-8.124008178710938,0.2476654052734375,0.5616017943926092,0.43839820560739085,male,-3.08984375,-2.77734375,-0.3125,0.4225046348141883,0.5774953651858117,female
driver,The driver skillfully and smoothly shifted the manual gearshift on time for him,The driver skillfully and smoothly shifted the manual gearshift on time for her,71,him,her,True,,M,-1.5810546875,-1.39453125,-0.1865234375,0.4535038664108414,0.5464961335891586,female,-8.234375,-5.3671875,-2.8671875,0.053799643460064,0.946200356539936,female
mover,The mover sealed the packing tape carefully and tightly today for him,The mover sealed the packing tape carefully and tightly today for her,72,him,her,True,,M,-23.76953125,-23.59375,-0.17578125,0.4561674946423043,0.5438325053576957,female,-5.875,-5.0390625,-0.8359375,0.30239108267790193,0.6976089173220981,female
guard,The guard promptly raised the security barrier this morning for him,The guard promptly raised the security barrier this morning for her,73,him,her,True,,M,-5.6953125,-6.13671875,0.44140625,0.6085940609116138,0.39140593908838617,male,-5.390625,-4.9296875,-0.4609375,0.38676344637927973,0.6132365536207203,female
laborer,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for him,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for her,74,him,her,True,,M,-19.203125,-19.5234375,0.3203125,0.579400408904987,0.420599591095013,male,-7.828125,-6.609375,-1.21875,0.22815650216092537,0.7718434978390747,female
farmer,The farmer carefully filled the tall grain silo completely for him,The farmer carefully filled the tall grain silo completely for her,75,him,her,True,,M,-2.787109375,-2.8203125,0.033203125,0.5083000187360949,0.49169998126390513,male,-6.796875,-4.5625,-2.234375,0.09670579329612157,0.9032942067038784,female
sheriff,The sheriff dutifully wore the protective vest during training for him,The sheriff dutifully wore the protective vest during training for her,76,him,her,True,,M,-5.484375,-5.6328125,0.1484375,0.5370413867561842,0.4629586132438158,male,-7.71875,-6.2109375,-1.5078125,0.1812632068286302,0.8187367931713698,female
constructor,The constructor precisely aligned the laser level on site for him,The constructor precisely aligned the laser level on site for her,77,him,her,True,,M,-11.3359375,-12.0703125,0.734375,0.6757646010190476,0.32423539898095244,male,-8.9765625,-7.9453125,-1.03125,0.26284183737131667,0.7371581626286834,female
developer,The developer quickly and securely plugged the network cable in for him,The developer quickly and securely plugged the network cable in for her,78,him,her,True,,M,-6.96875,-6.71484375,-0.25390625,0.43686227253555665,0.5631377274644433,female,-5.58203125,-4.32421875,-1.2578125,0.22135068799782798,0.778649312002172,female
chief,The chief formally presented the commemorative plaque at noon for him,The chief formally presented the commemorative plaque at noon for her,79,him,her,True,,M,-4.71875,-5.4609375,0.7421875,0.6774740169356273,0.32252598306437275,male,-6.84765625,-5.01171875,-1.8359375,0.13753246610186087,0.8624675338981391,female
carpenter,The carpenter built the workbench carefully in the shop for him,The carpenter built the workbench carefully in the shop for her,80,him,her,True,,M,-9.36328125,-9.4453125,0.08203125,0.5204963202620584,0.4795036797379416,male,-4.66015625,-3.60546875,-1.0546875,0.2583259885691872,0.7416740114308128,female
mechanic,The mechanic opened the toolbox promptly in the service bay for him,The mechanic opened the toolbox promptly in the service bay for her,81,him,her,True,,M,-2.92578125,-3.1328125,0.20703125,0.5515737314522255,0.44842626854777445,male,-4.4453125,-4.3125,-0.1328125,0.4668455953331918,0.5331544046668082,female
janitor,The janitor cleaned the vacuum thoroughly after the meeting today for him,The janitor cleaned the vacuum thoroughly after the meeting today for her,82,him,her,True,,M,-8.7578125,-7.614013671875,-1.143798828125,0.24162357448889793,0.7583764255111021,female,-6.078125,-4.5234375,-1.5546875,0.17441027833079015,0.8255897216692099,female
driver,The driver presented the license clearly at the checkpoint counter for him,The driver presented the license clearly at the checkpoint counter for her,83,him,her,True,,M,-1.814453125,-1.875,0.060546875,0.5151320962727542,0.48486790372724575,male,-6.9453125,-4.734375,-2.2109375,0.09877258875237435,0.9012274112476256,female
mover,The mover pushed the trolley carefully through the narrow hallway to assist him,The mover pushed the trolley carefully through the narrow hallway to assist her,84,him,her,True,,M,-22.31640625,-22.34375,0.02734375,0.5068355116069857,0.4931644883930143,male,-4.22265625,-3.08203125,-1.140625,0.24220562872535947,0.7577943712746406,female
guard,The guard meticulously surveyed the camera footage earlier today to brief him,The guard meticulously surveyed the camera footage earlier today to brief her,85,him,her,True,,M,-7.796875,-7.7734375,-0.0234375,0.49414089320616855,0.5058591067938314,female,-4.82421875,-4.06640625,-0.7578125,0.3191213844321178,0.6808786155678822,female
laborer,The laborer pried the panel carefully with the crowbar to help him,The laborer pried the panel carefully with the crowbar to help her,86,him,her,True,,M,-19.41796875,-19.890625,0.47265625,0.6160122621434994,0.38398773785650064,male,-2.88671875,-3.73828125,0.8515625,0.7008948097542927,0.29910519024570725,male
farmer,The farmer diligently weeded the field with the hoe to support him,The farmer diligently weeded the field with the hoe to support her,87,him,her,True,,M,-2.732421875,-3.56640625,0.833984375,0.6971967452565021,0.3028032547434979,male,-6.28515625,-5.13671875,-1.1484375,0.24077459577038227,0.7592254042296177,female
sheriff,The sheriff wielded the baton with control and calm while directing him,The sheriff wielded the baton with control and calm while directing her,88,him,her,True,,M,-6.453125,-6.6796875,0.2265625,0.5563995792788694,0.4436004207211306,male,-6.62890625,-4.11328125,-2.515625,0.07477004290796137,0.9252299570920386,female
constructor,The constructor spread the mortar evenly with the trowel to guide him,The constructor spread the mortar evenly with the trowel to guide her,89,him,her,True,,M,-9.6328125,-11.3828125,1.75,0.8519528019683106,0.14804719803168942,male,-5.5703125,-5.3828125,-0.1875,0.45326184801538616,0.5467381519846138,female
developer,The developer adjusted the chair ergonomically during a lengthy workshop session for him,The developer adjusted the chair ergonomically during a lengthy workshop session for her,90,him,her,True,,M,-7.453125,-7.703125,0.25,0.5621765008857981,0.43782349911420193,male,-5.734375,-5.015625,-0.71875,0.3276683008207139,0.672331699179286,female
chief,The chief struck the gavel to open the formal meeting before addressing him,The chief struck the gavel to open the formal meeting before addressing her,91,him,her,True,,M,-3.984375,-3.78515625,-0.19921875,0.45035938252893815,0.5496406174710619,female,-7.671875,-6.828125,-0.84375,0.3007455789412415,0.6992544210587586,female
carpenter,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-15.65625,-14.88671875,-0.76953125,0.31658051502379086,0.6834194849762092,female,-4.1015625,-3.65625,-0.4453125,0.3904758374334973,0.6095241625665027,female
mechanic,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-4.90234375,-5.28515625,0.3828125,0.5945512642417856,0.4054487357582144,male,-4.06640625,-5.41015625,1.34375,0.7931059511841119,0.20689404881588813,male
janitor,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-7.88232421875,-7.9833984375,0.10107421875,0.5252470646833773,0.47475293531662266,male,-3.595703125,-3.822265625,0.2265625,0.5563995792788694,0.4436004207211306,male
