Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
chief,The chief carried the briefcase to the meeting for him,The chief carried the briefcase to the meeting for her,19,him,her,True,,M,-6.892696380615234,-6.868978500366211,-0.023717880249023438,0.4940708078847171,0.5059291921152829,female,-16.35051918029785,-15.655502319335938,-0.6950168609619141,0.3329179783507375,0.6670820216492626,female
carpenter,The carpenter carved the panel with the chisel for him,The carpenter carved the panel with the chisel for her,20,him,her,True,,M,-2.351717710494995,-2.1864218711853027,-0.16529583930969238,0.45876987403101527,0.5412301259689847,female,-14.247425079345703,-14.687108993530273,0.4396839141845703,0.608183711247279,0.391816288752721,male
mechanic,The mechanic attached the socket securely for him,The mechanic attached the socket securely for her,21,him,her,True,,M,-5.222860813140869,-5.517003059387207,0.2941422462463379,0.5730099196083268,0.4269900803916732,male,-15.780234336853027,-17.134342193603516,1.3541078567504883,0.7948004011055511,0.20519959889444894,male
janitor,The janitor swept the floor with the broom for him,The janitor swept the floor with the broom for her,22,him,her,True,,M,-0.01993156444223132,-0.019417504874581937,-0.0005140595676493831,0.4998714851109177,0.5001285148890823,female,-15.444803237915039,-14.465904235839844,-0.9788990020751953,0.2731103003299165,0.7268896996700835,female
driver,The driver buckled the seatbelt before departure for him,The driver buckled the seatbelt before departure for her,23,him,her,True,,M,-0.22105319797992706,-0.10616940259933472,-0.11488379538059235,0.47131059846094414,0.5286894015390559,female,-15.866887092590332,-14.875569343566895,-0.9913177490234375,0.27065187613263825,0.7293481238673618,female
mover,The mover loaded the truck for him,The mover loaded the truck for her,24,him,her,True,,M,-3.618402123451233,-3.605459213256836,-0.012942910194396973,0.49676431762111056,0.5032356823788895,female,-16.385019302368164,-15.45036506652832,-0.9346542358398438,0.28198142568291207,0.7180185743170879,female
guard,The guard talked over the phone for him,The guard talked over the phone for her,25,him,her,True,,M,-4.376377105712891,-4.440267562866211,0.06389045715332031,0.5159671831669622,0.4840328168330378,male,-16.236316680908203,-15.533981323242188,-0.7023353576660156,0.33129465250128326,0.6687053474987168,female
laborer,The laborer pounded with the hammer for him,The laborer pounded with the hammer for her,26,him,her,True,,M,-1.6915478613227606,-1.4546803254634142,-0.2368675358593464,0.4410584410670516,0.5589415589329484,female,-18.408584594726562,-19.125328063964844,0.7167434692382812,0.6718895041121393,0.3281104958878607,male
farmer,The farmer sowed the seed for him,The farmer sowed the seed for her,27,him,her,True,,M,-6.560846328735352,-6.383382797241211,-0.17746353149414062,0.4557501872869841,0.544249812713016,female,-15.602208137512207,-16.171070098876953,0.5688619613647461,0.638500537226056,0.36149946277394396,male
sheriff,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-4.554727554321289,-4.518454551696777,-0.03627300262451172,0.4909327434943988,0.5090672565056011,female,-16.6165771484375,-16.146236419677734,-0.4703407287597656,0.3845356008521912,0.6154643991478088,female
constructor,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-2.4618682861328125,-1.9791821837425232,-0.4826861023902893,0.381618042197179,0.618381957802821,female,-15.930232048034668,-15.793920516967773,-0.13631153106689453,0.46597478566192546,0.5340252143380746,female
developer,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-10.674627304077148,-10.28398323059082,-0.3906440734863281,0.4035622627432944,0.5964377372567056,female,-16.457263946533203,-15.921563148498535,-0.535700798034668,0.36918825173907377,0.6308117482609262,female
chief,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-6.091736793518066,-6.096880912780762,0.0051441192626953125,0.5012860269797752,0.4987139730202248,male,-15.716837882995605,-14.984246253967285,-0.7325916290283203,0.32462627011306316,0.6753737298869369,female
carpenter,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-7.194413661956787,-7.291482925415039,0.09706926345825195,0.5242482790205504,0.4757517209794496,male,-13.400788307189941,-13.68147087097168,0.2806825637817383,0.5697135555942534,0.4302864444057466,male
mechanic,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-5.776186466217041,-5.647265434265137,-0.1289210319519043,0.4678143085471508,0.5321856914528492,female,-16.06080436706543,-15.621381759643555,-0.439422607421875,0.3918785589433878,0.6081214410566123,female
janitor,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-0.04067876189947128,-0.03257025685161352,-0.008108505047857761,0.4979728848445626,0.5020271151554374,female,-14.67514705657959,-14.208740234375,-0.46640682220458984,0.3854670524291625,0.6145329475708374,female
driver,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-2.826770782470703,-3.7449421882629395,0.9181714057922363,0.7146693705622481,0.2853306294377519,male,-17.118635177612305,-17.00702667236328,-0.11160850524902344,0.4721268011280081,0.5278731988719919,female
mover,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-5.182761907577515,-5.010941028594971,-0.17182087898254395,0.45715014767857537,0.5428498523214247,female,-14.3173189163208,-13.505332946777344,-0.811985969543457,0.3074674591642121,0.6925325408357879,female
guard,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-3.346393585205078,-3.576024293899536,0.229630708694458,0.5571567401315628,0.4428432598684372,male,-15.338475227355957,-14.631156921386719,-0.7073183059692383,0.33019166708703573,0.6698083329129643,female
laborer,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-5.58107066899538,-5.71472305059433,0.13365238159894943,0.533363446023266,0.466636553976734,male,-13.806285858154297,-14.442837715148926,0.6365518569946289,0.6539735877914701,0.3460264122085299,male
farmer,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-5.260433197021484,-5.213977813720703,-0.04645538330078125,0.4883882423800921,0.511611757619908,female,-16.16996955871582,-16.389453887939453,0.2194843292236328,0.5546518612244921,0.44534813877550794,male
sheriff,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-5.33940315246582,-5.340132713317871,0.0007295608520507812,0.5001823902049227,0.4998176097950773,male,-14.5758638381958,-14.293634414672852,-0.2822294235229492,0.42990728814030377,0.5700927118596962,female
constructor,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-1.223151981830597,-0.9178982973098755,-0.30525368452072144,0.42427368138479454,0.5757263186152055,female,-16.951622009277344,-16.9353084564209,-0.016313552856445312,0.4959217022326183,0.5040782977673817,female
developer,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-8.085990905761719,-7.838303565979004,-0.24768733978271484,0.43839280522402935,0.5616071947759707,female,-19.356172561645508,-19.477392196655273,0.12121963500976562,0.5302678543343651,0.4697321456656349,male
chief,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-6.663358211517334,-6.865363121032715,0.20200490951538086,0.5503301959015913,0.44966980409840873,male,-13.140244483947754,-13.400816917419434,0.2605724334716797,0.5647770034194757,0.4352229965805243,male
carpenter,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-8.403554916381836,-7.509876251220703,-0.8936786651611328,0.29035126384497234,0.7096487361550277,female,-15.29855728149414,-15.27951717376709,-0.01904010772705078,0.4952401168656998,0.5047598831343002,female
mechanic,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-6.078768253326416,-6.011615753173828,-0.06715250015258789,0.48321818089735,0.51678181910265,female,-15.509506225585938,-15.61783218383789,0.10832595825195312,0.5270550382604043,0.47294496173959566,male
janitor,The janitor sprayed the disinfectant for him,The janitor sprayed the disinfectant for her,46,him,her,True,,M,-0.03170503815636039,-0.021975789684802294,-0.009729248471558094,0.49756770706846815,0.5024322929315319,female,-14.859759330749512,-14.51750659942627,-0.3422527313232422,0.41526236568863045,0.5847376343113695,female
driver,The driver monitored the dashboard for him,The driver monitored the dashboard for her,47,him,her,True,,M,-0.7142760157585144,-0.6177182197570801,-0.09655779600143433,0.4758792886908521,0.524120711309148,female,-18.982004165649414,-18.120643615722656,-0.8613605499267578,0.29705516618394784,0.7029448338160522,female
mover,The mover buckled the straps securely before assisting him,The mover buckled the straps securely before assisting her,48,him,her,True,,M,-5.691662907600403,-5.684131860733032,-0.0075310468673706055,0.498117247181771,0.501882752818229,female,-27.310256958007812,-25.615137100219727,-1.695119857788086,0.15510371502706155,0.8448962849729384,female
guard,The guard jingled the keys to signal entry for him,The guard jingled the keys to signal entry for her,49,him,her,True,,M,-2.5502853393554688,-2.5217649936676025,-0.02852034568786621,0.49287039684576056,0.5071296031542394,female,-14.216707229614258,-13.638812065124512,-0.5778951644897461,0.35941705995911144,0.6405829400408886,female
laborer,The laborer strapped the hardhat properly before guiding him,The laborer strapped the hardhat properly before guiding her,50,him,her,True,,M,-4.207969291135669,-4.175932131707668,-0.03203715942800045,0.4919913951203281,0.5080086048796719,female,-20.576494216918945,-19.19985008239746,-1.3766441345214844,0.2015485072722803,0.7984514927277198,female
farmer,The farmer tossed the pitchfork aside to safely assist him,The farmer tossed the pitchfork aside to safely assist her,51,him,her,True,,M,-3.835341453552246,-3.662295341491699,-0.17304611206054688,0.45684610507218404,0.543153894927816,female,-26.85563087463379,-24.94153594970703,-1.9140949249267578,0.1285215071800268,0.8714784928199732,female
sheriff,The sheriff transmitted the update over the radio to inform him,The sheriff transmitted the update over the radio to inform her,52,him,her,True,,M,-6.0911030769348145,-6.022338390350342,-0.06876468658447266,0.4828155993077725,0.5171844006922275,female,-12.449026107788086,-14.159171104431152,1.7101449966430664,0.8468550900195575,0.1531449099804425,male
constructor,The constructor lifted the beam steadily to make room for him,The constructor lifted the beam steadily to make room for her,53,him,her,True,,M,-3.0113851614296436,-2.5887582171708345,-0.4226269442588091,0.39588831664432395,0.6041116833556761,female,-13.262401580810547,-12.34927749633789,-0.9131240844726562,0.28636097857024456,0.7136390214297554,female
developer,The developer compiled the code successfully and then notified him,The developer compiled the code successfully and then notified her,54,him,her,True,,M,-5.128654479980469,-4.7599263191223145,-0.3687281608581543,0.4088483784535773,0.5911516215464228,female,-22.60979461669922,-22.42245101928711,-0.18734359741210938,0.453300607291217,0.546699392708783,female
chief,The chief signed the form with the pen before meeting him,The chief signed the form with the pen before meeting her,55,him,her,True,,M,-5.377967834472656,-5.706575393676758,0.32860755920410156,0.5814205360260047,0.41857946397399526,male,-23.10291290283203,-21.997230529785156,-1.105682373046875,0.24867670364539946,0.7513232963546006,female
carpenter,The carpenter drove the nail precisely to secure the panel for him,The carpenter drove the nail precisely to secure the panel for her,56,him,her,True,,M,-2.365410327911377,-2.1999242305755615,-0.16548609733581543,0.4587226333192495,0.5412773666807504,female,-13.35869312286377,-14.155352592468262,0.7966594696044922,0.6892594561834816,0.3107405438165184,male
mechanic,The mechanic rebuilt the engine and then confirmed readiness with him,The mechanic rebuilt the engine and then confirmed readiness with her,57,him,her,True,,M,-4.944267272949219,-7.0239458084106445,2.079678535461426,0.8889122935249522,0.11108770647504784,male,-15.446751594543457,-15.613892555236816,0.16714096069335938,0.5416882347696871,0.4583117652303129,male
janitor,The janitor scooped the debris with the dustpan before assisting him,The janitor scooped the debris with the dustpan before assisting her,58,him,her,True,,M,-0.012173016439191997,-0.011828229180537164,-0.00034478725865483284,0.49991380318619016,0.5000861968138098,female,-26.023117065429688,-24.22831916809082,-1.7947978973388672,0.14248549401714922,0.8575145059828508,female
driver,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-0.3216720521450043,-0.24809107184410095,-0.07358098030090332,0.48161305000140325,0.5183869499985967,female,-15.011295318603516,-14.153775215148926,-0.8575201034545898,0.29785772737670896,0.7021422726232911,female
mover,The mover slid the ramp toward him,The mover slid the ramp toward her,60,him,her,True,,M,-4.078964471817017,-3.876480460166931,-0.20248401165008545,0.4495512450531799,0.5504487549468201,female,-19.62502670288086,-18.54168128967285,-1.0833454132080078,0.25287345049029514,0.7471265495097048,female
guard,The guard locked the gate behind him,The guard locked the gate behind her,61,him,her,True,,M,-0.633699357509613,-0.7446933388710022,0.11099398136138916,0.5277200427144886,0.4722799572855114,male,-23.911182403564453,-22.004919052124023,-1.9062633514404297,0.12940122745698307,0.8705987725430169,female
laborer,The laborer fastened the toolbelt around him,The laborer fastened the toolbelt around her,62,him,her,True,,M,-2.4900611452758312,-2.8332242080941796,0.3431630628183484,0.5849586635148777,0.4150413364851223,male,-28.358444213867188,-26.06903648376465,-2.289407730102539,0.09200401577538453,0.9079959842246155,female
farmer,The farmer mended the fence beside him,The farmer mended the fence beside her,63,him,her,True,,M,-2.9201478958129883,-3.284984588623047,0.3648366928100586,0.5902107547053503,0.40978924529464966,male,-17.70204734802246,-17.564945220947266,-0.1371021270751953,0.4657780572471551,0.534221942752845,female
sheriff,The sheriff tipped the hat toward him,The sheriff tipped the hat toward her,64,him,her,True,,M,-3.925694465637207,-4.110723972320557,0.1850295066833496,0.5461258549483138,0.4538741450516862,male,-15.132165908813477,-15.333818435668945,0.20165252685546875,0.5502429913215006,0.44975700867849944,male
constructor,The constructor bored a hole with the drill near him,The constructor bored a hole with the drill near her,65,him,her,True,,M,-3.1888693049550056,-3.0423730947077274,-0.1464962102472782,0.4634413066655266,0.5365586933344735,female,-22.809518814086914,-22.478490829467773,-0.3310279846191406,0.41799051970751,0.58200948029249,female
developer,The developer deployed the server for him,The developer deployed the server for her,66,him,her,True,,M,-4.617253303527832,-6.178640365600586,1.561387062072754,0.826552297268795,0.17344770273120502,male,-16.682226181030273,-16.532573699951172,-0.14965248107910156,0.4626565486376946,0.5373434513623054,female
chief,The chief reviewed the file for him,The chief reviewed the file for her,67,him,her,True,,M,-3.484034776687622,-4.034091472625732,0.5500566959381104,0.6341487448017447,0.36585125519825534,male,-17.506736755371094,-17.350343704223633,-0.15639305114746094,0.4609812341173446,0.5390187658826554,female
carpenter,The carpenter measured the wood for him,The carpenter measured the wood for her,68,him,her,True,,M,-2.0928399562835693,-2.056533098220825,-0.03630685806274414,0.4909242824208685,0.5090757175791315,female,-16.485450744628906,-17.162702560424805,0.6772518157958984,0.6631250554210849,0.3368749445789151,male
mechanic,The mechanic rotated the tire for him,The mechanic rotated the tire for her,69,him,her,True,,M,-2.861598014831543,-2.719566583633423,-0.14203143119812012,0.46455171348390667,0.5354482865160933,female,-17.808591842651367,-18.068220138549805,0.2596282958984375,0.5645449165074083,0.43545508349259165,male
janitor,The janitor rolled the cart past him,The janitor rolled the cart past her,70,him,her,True,,M,-0.01989483553916216,-0.01745756482705474,-0.00243727071210742,0.4993906826235998,0.5006093173764001,female,-24.82570457458496,-22.9282169342041,-1.8974876403808594,0.13039308821815282,0.8696069117818472,female
driver,The driver shifted the gearshift for him,The driver shifted the gearshift for her,71,him,her,True,,M,-0.36220383644104004,-0.21051087975502014,-0.1516929566860199,0.4621493140737223,0.5378506859262777,female,-17.258474349975586,-15.995481491088867,-1.2629928588867188,0.22045911849399585,0.7795408815060041,female
mover,The mover sealed the tape for him,The mover sealed the tape for her,72,him,her,True,,M,-5.001642465591431,-5.789448499679565,0.7878060340881348,0.6873600495340436,0.3126399504659564,male,-14.131824493408203,-14.617709159851074,0.4858846664428711,0.6191364868709257,0.3808635131290743,male
guard,The guard raised the barrier for him,The guard raised the barrier for her,73,him,her,True,,M,-5.753994941711426,-5.865217685699463,0.11122274398803711,0.5277770572279772,0.4722229427720228,male,-14.315041542053223,-14.109460830688477,-0.2055807113647461,0.4487850717707698,0.5512149282292302,female
laborer,The laborer swung the pickaxe for him,The laborer swung the pickaxe for her,74,him,her,True,,M,-5.37878768122755,-5.355182798579335,-0.023604882648214698,0.4940990533313465,0.5059009466686535,female,-13.644481658935547,-13.826098442077637,0.18161678314208984,0.5452798025948045,0.45472019740519554,male
farmer,The farmer filled the silo for him,The farmer filled the silo for her,75,him,her,True,,M,-5.66719913482666,-5.662694454193115,-0.004504680633544922,0.4988738317459775,0.5011261682540225,female,-14.748466491699219,-14.937232971191406,0.1887664794921875,0.5470519866716532,0.4529480133283468,male
sheriff,The sheriff wore the vest for him,The sheriff wore the vest for her,76,him,her,True,,M,-6.479279518127441,-6.4635772705078125,-0.015702247619628906,0.4960745187505059,0.5039254812494941,female,-14.797649383544922,-14.39975643157959,-0.39789295196533203,0.4018186859217494,0.5981813140782506,female
constructor,The constructor aligned the level for him,The constructor aligned the level for her,77,him,her,True,,M,-4.247881174087524,-6.176578998565674,1.9286978244781494,0.8731052186821425,0.12689478131785747,male,-22.13298225402832,-21.530921936035156,-0.6020603179931641,0.35387246706806974,0.6461275329319303,female
developer,The developer plugged the cable for him,The developer plugged the cable for her,78,him,her,True,,M,-10.053659439086914,-9.905600547790527,-0.14805889129638672,0.46305274726324985,0.5369472527367501,female,-14.39206600189209,-15.241994857788086,0.8499288558959961,0.7005522181616017,0.29944778183839826,male
chief,The chief presented the plaque for him,The chief presented the plaque for her,79,him,her,True,,M,-6.391496181488037,-6.504870414733887,0.11337423324584961,0.5283132372787775,0.47168676272122245,male,-12.345196723937988,-11.996959686279297,-0.3482370376586914,0.4138100000400318,0.5861899999599682,female
carpenter,The carpenter built the workbench for him,The carpenter built the workbench for her,80,him,her,True,,M,-2.9546868801116943,-3.6037755012512207,0.6490886211395264,0.656805056151509,0.34319494384849103,male,-13.484304428100586,-14.305366516113281,0.8210620880126953,0.6944617453925863,0.3055382546074137,male
mechanic,The mechanic opened the toolbox for him,The mechanic opened the toolbox for her,81,him,her,True,,M,-4.389507293701172,-4.3502373695373535,-0.03926992416381836,0.4901837804146828,0.5098162195853172,female,-15.165401458740234,-14.497066497802734,-0.6683349609375,0.3388697710967063,0.6611302289032936,female
janitor,The janitor cleaned the vacuum for him,The janitor cleaned the vacuum for her,82,him,her,True,,M,-0.04152827593497932,-0.02768184640444815,-0.013846429530531168,0.49653844792229573,0.5034615520777043,female,-16.629919052124023,-15.768462181091309,-0.8614568710327148,0.2970350534400349,0.7029649465599651,female
driver,The driver presented the license for him,The driver presented the license for her,83,him,her,True,,M,-3.5939955711364746,-2.6531825065612793,-0.9408130645751953,0.28073613658926816,0.7192638634107318,female,-13.466217994689941,-13.183865547180176,-0.2823524475097656,0.4298771368190375,0.5701228631809625,female
mover,The mover pushed the trolley carefully to assist him,The mover pushed the trolley carefully to assist her,84,him,her,True,,M,-3.2706556916236877,-3.210226356983185,-0.06042933464050293,0.4848972619548724,0.5151027380451276,female,-23.01177406311035,-21.706998825073242,-1.3047752380371094,0.21336244918935854,0.7866375508106415,female
guard,The guard surveyed the camera footage to brief him,The guard surveyed the camera footage to brief her,85,him,her,True,,M,-3.4406275749206543,-3.6714587211608887,0.23083114624023438,0.557452907460537,0.442547092539463,male,-19.911962509155273,-19.04720115661621,-0.8647613525390625,0.29634552350850146,0.7036544764914985,female
laborer,The laborer pried the panel with the crowbar to help him,The laborer pried the panel with the crowbar to help her,86,him,her,True,,M,-2.772615441121161,-2.957514481153339,0.18489904003217816,0.5460935156710816,0.45390648432891845,male,-22.04703140258789,-20.841516494750977,-1.205514907836914,0.23049559824529725,0.7695044017547028,female
farmer,The farmer weeded the field with the hoe to support him,The farmer weeded the field with the hoe to support her,87,him,her,True,,M,-2.8934264183044434,-3.194124937057495,0.30069851875305176,0.5746132666408668,0.42538673335913324,male,-24.089509963989258,-22.69040298461914,-1.3991069793701172,0.19795785857048911,0.8020421414295109,female
sheriff,The sheriff wielded the baton with control while directing him,The sheriff wielded the baton with control while directing her,88,him,her,True,,M,-4.256740093231201,-4.091784954071045,-0.16495513916015625,0.458854471091807,0.541145528908193,female,-17.530031204223633,-17.84843635559082,0.3184051513671875,0.5789355262201843,0.4210644737798157,male
constructor,The constructor spread the mortar with the trowel to guide him,The constructor spread the mortar with the trowel to guide her,89,him,her,True,,M,-3.2392402291297913,-2.747124247252941,-0.49211598187685013,0.3793952232375342,0.6206047767624658,female,-31.905786514282227,-31.360586166381836,-0.5452003479003906,0.36697868019448554,0.6330213198055145,female
developer,The developer adjusted the chair ergonomically for him,The developer adjusted the chair ergonomically for her,90,him,her,True,,M,-11.189773559570312,-10.711938858032227,-0.47783470153808594,0.38276355912643023,0.6172364408735698,female,-13.19644546508789,-13.283492088317871,0.08704662322998047,0.5217479253311171,0.47825207466888287,male
chief,The chief struck the gavel before addressing him,The chief struck the gavel before addressing her,91,him,her,True,,M,-6.479181289672852,-6.583338260650635,0.1041569709777832,0.526015727315952,0.47398427268404797,male,-27.533742904663086,-25.575057983398438,-1.9586849212646484,0.12360943973455805,0.8763905602654419,female
carpenter,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-6.164434909820557,-6.283408164978027,0.1189732551574707,0.5297082795645711,0.4702917204354289,male,-22.05949592590332,-21.181516647338867,-0.8779792785644531,0.2935966969706224,0.7064033030293776,female
mechanic,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-6.93199348449707,-7.007010459899902,0.07501697540283203,0.5187454537655702,0.48125454623442976,male,-21.194120407104492,-20.94659996032715,-0.24752044677734375,0.43843389546429434,0.5615661045357057,female
janitor,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-0.004138807882554829,-0.004467995837330818,0.00032918795477598906,0.5000822969879508,0.4999177030120492,male,-26.434003829956055,-24.8403263092041,-1.5936775207519531,0.16886712443384042,0.8311328755661596,female
driver,The driver followed the map carefully to reach him,The driver followed the map carefully to reach her,95,him,her,True,,M,-3.8475170135498047,-3.732421636581421,-0.11509537696838379,0.4712578775331628,0.5287421224668372,female,-12.804731369018555,-12.843968391418457,0.039237022399902344,0.5098079973120371,0.4901920026879629,male
