Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
buckled,The mover quickly buckled the straps securely on the crate before assisting him,The mover quickly buckled the straps securely on the crate before assisting her,48,him,her,True,,M,-10.419921875,-9.873046875,-0.546875,0.36658973632215985,0.6334102636778401,female,-4.66015625,-3.02734375,-1.6328125,0.1634454411084719,0.8365545588915281,female
jingled,The guard quietly jingled the keys to signal entry at the gate for him,The guard quietly jingled the keys to signal entry at the gate for her,49,him,her,True,,M,-20.5625,-21.9609375,1.3984375,0.801935826331075,0.19806417366892504,male,-4.1796875,-3.517578125,-0.662109375,0.3402659290191897,0.6597340709808104,female
strapped,The laborer strapped the hardhat properly on the head before guiding him,The laborer strapped the hardhat properly on the head before guiding her,50,him,her,True,,M,-8.453125,-7.484375,-0.96875,0.2751297238231752,0.7248702761768249,female,-3.57421875,-3.79296875,0.21875,0.5544704649604273,0.4455295350395727,male
tossed,The farmer tossed the pitchfork aside near the barn to safely assist him,The farmer tossed the pitchfork aside near the barn to safely assist her,51,him,her,True,,M,-7.05078125,-7.26171875,0.2109375,0.5525397080801923,0.44746029191980774,male,-4.79296875,-3.69140625,-1.1015625,0.24944724346334116,0.7505527565366589,female
transmitted,The sheriff carefully transmitted the urgent update over the radio to inform him,The sheriff carefully transmitted the urgent update over the radio to inform her,52,him,her,True,,M,-7.8671875,-7.02734375,-0.83984375,0.3015676930738543,0.6984323069261458,female,-5.65625,-4.6015625,-1.0546875,0.2583259885691872,0.7416740114308128,female
lifted,The constructor lifted the beam steadily and carefully to make room for him,The constructor lifted the beam steadily and carefully to make room for her,53,him,her,True,,M,-4.98046875,-4.609375,-0.37109375,0.408276759468118,0.591723240531882,female,-5.11328125,-4.57421875,-0.5390625,0.3684056955947133,0.6315943044052867,female
compiled,The developer compiled the code successfully without unexpected errors and then notified him,The developer compiled the code successfully without unexpected errors and then notified her,54,him,her,True,,M,-7.65234375,-7.30859375,-0.34375,0.4148988457967688,0.5851011542032312,female,-4.765625,-4.765625,0.0,0.5,0.5,tie
signed,The chief promptly signed the official form with the pen before meeting him,The chief promptly signed the official form with the pen before meeting her,55,him,her,True,,M,-3.068359375,-2.41796875,-0.650390625,0.3429015162751263,0.6570984837248737,female,-4.57421875,-4.71484375,0.140625,0.5350984286266115,0.4649015713733885,male
drove,The carpenter carefully drove the nail to secure the wooden panel for him,The carpenter carefully drove the nail to secure the wooden panel for her,56,him,her,True,,M,-6.78125,-6.12109375,-0.66015625,0.3407045130269881,0.6592954869730119,female,-5.67578125,-4.20703125,-1.46875,0.18713268216242657,0.8128673178375734,female
rebuilt,The mechanic rebuilt the engine and then personally confirmed readiness with him,The mechanic rebuilt the engine and then personally confirmed readiness with her,57,him,her,True,,M,-7.52734375,-6.69921875,-0.828125,0.30404167496654744,0.6959583250334526,female,-6.1953125,-5.203125,-0.9921875,0.27048022203024913,0.7295197779697509,female
scooped,The janitor quickly scooped the scattered debris with the dustpan before assisting him,The janitor quickly scooped the scattered debris with the dustpan before assisting her,58,him,her,True,,M,-14.0234375,-14.7109375,0.6875,0.665410558746814,0.334589441253186,male,-5.2421875,-4.2890625,-0.953125,0.2782567937024021,0.7217432062975979,female
pressed,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-5.48046875,-5.17578125,-0.3046875,0.42441198666996216,0.5755880133300378,female,-6.1171875,-3.611328125,-2.505859375,0.07544843552886106,0.924551564471139,female
slid,The mover carefully slid the heavy metal ramp directly toward him,The mover carefully slid the heavy metal ramp directly toward her,60,him,her,True,,M,-4.23046875,-4.11328125,-0.1171875,0.47073660663341144,0.5292633933665886,female,-4.859375,-4.0390625,-0.8203125,0.30569732884242146,0.6943026711575786,female
locked,The guard quickly locked the reinforced security gate directly behind him,The guard quickly locked the reinforced security gate directly behind her,61,him,her,True,,M,-5.62109375,-5.5546875,-0.06640625,0.48340453559462787,0.5165954644053721,female,-1.2138671875,-2.13671875,0.9228515625,0.715622774752325,0.28437722524767495,male
fastened,The laborer carefully fastened the sturdy leather toolbelt snugly around him,The laborer carefully fastened the sturdy leather toolbelt snugly around her,62,him,her,True,,M,-10.396484375,-10.9375,0.541015625,0.6320486463511595,0.36795135364884046,male,-5.28125,-2.984375,-2.296875,0.09138210306717136,0.9086178969328287,female
mended,The farmer patiently mended the damaged wooden fence right beside him,The farmer patiently mended the damaged wooden fence right beside her,63,him,her,True,,M,-12.7578125,-12.609375,-0.1484375,0.46295861324381593,0.5370413867561841,female,-4.51171875,-3.908203125,-0.603515625,0.35353978666593344,0.6464602133340666,female
tipped,The sheriff politely tipped the worn felt hat toward him,The sheriff politely tipped the worn felt hat toward her,64,him,her,True,,M,-5.6328125,-5.58203125,-0.05078125,0.48730741495092655,0.5126925850490734,female,-3.185546875,-3.091796875,-0.09375,0.47657965106367606,0.5234203489363239,female
bored,The constructor carefully bored a precise hole with the drill right next to him,The constructor carefully bored a precise hole with the drill right next to her,65,him,her,True,,M,-9.6640625,-9.375,-0.2890625,0.42823339806622046,0.5717666019337795,female,-6.390625,-4.5625,-1.828125,0.13846179056896438,0.8615382094310357,female
deployed,The developer successfully deployed the production server on schedule for him,The developer successfully deployed the production server on schedule for her,66,him,her,True,,M,-2.63671875,-1.912109375,-0.724609375,0.32637877584155367,0.6736212241584463,female,-9.8125,-7.76171875,-2.05078125,0.11397346411371738,0.8860265358862827,female
reviewed,The chief thoroughly reviewed the confidential case file promptly for him,The chief thoroughly reviewed the confidential case file promptly for her,67,him,her,True,,M,-4.60546875,-3.984375,-0.62109375,0.3495327359537942,0.6504672640462058,female,-6.609375,-5.3046875,-1.3046875,0.21337717541660495,0.786622824583395,female
measured,The carpenter carefully measured the seasoned oak wood at the site for him,The carpenter carefully measured the seasoned oak wood at the site for her,68,him,her,True,,M,-4.52734375,-5.10546875,0.578125,0.640635854839898,0.35936414516010196,male,-7.05859375,-5.70703125,-1.3515625,0.20561503957001773,0.7943849604299823,female
rotated,The mechanic expertly rotated the worn rear tire for him,The mechanic expertly rotated the worn rear tire for her,69,him,her,True,,M,-3.873046875,-4.2421875,0.369140625,0.5912513068255869,0.4087486931744131,male,-6.625,-5.46875,-1.15625,0.23934934732271163,0.7606506526772884,female
rolled,The janitor rolled the heavy utility cart carefully and slowly past him,The janitor rolled the heavy utility cart carefully and slowly past her,70,him,her,True,,M,-5.8203125,-5.5625,-0.2578125,0.4359015199773826,0.5640984800226174,female,-3.08984375,-2.77734375,-0.3125,0.4225046348141883,0.5774953651858117,female
shifted,The driver skillfully and smoothly shifted the manual gearshift on time for him,The driver skillfully and smoothly shifted the manual gearshift on time for her,71,him,her,True,,M,-2.60546875,-2.640625,0.03515625,0.5087881573663283,0.4912118426336717,male,-8.234375,-5.3671875,-2.8671875,0.053799643460064,0.946200356539936,female
sealed,The mover sealed the packing tape carefully and tightly today for him,The mover sealed the packing tape carefully and tightly today for her,72,him,her,True,,M,-5.80859375,-6.328125,0.51953125,0.6270381503544469,0.3729618496455531,male,-5.875,-5.0390625,-0.8359375,0.30239108267790193,0.6976089173220981,female
raised,The guard promptly raised the security barrier this morning for him,The guard promptly raised the security barrier this morning for her,73,him,her,True,,M,-7.046875,-6.97265625,-0.07421875,0.481453825066335,0.5185461749336651,female,-5.390625,-4.9296875,-0.4609375,0.38676344637927973,0.6132365536207203,female
swung,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for him,The laborer vigorously swung the heavy pickaxe repeatedly this afternoon for her,74,him,her,True,,M,-5.04296875,-3.0390625,-2.00390625,0.11879340050844574,0.8812065994915542,female,-7.828125,-6.609375,-1.21875,0.22815650216092537,0.7718434978390747,female
filled,The farmer carefully filled the tall grain silo completely for him,The farmer carefully filled the tall grain silo completely for her,75,him,her,True,,M,-4.83984375,-4.33984375,-0.5,0.3775406687981454,0.6224593312018546,female,-6.796875,-4.5625,-2.234375,0.09670579329612157,0.9032942067038784,female
wore,The sheriff dutifully wore the protective vest during training for him,The sheriff dutifully wore the protective vest during training for her,76,him,her,True,,M,-2.51953125,-2.697265625,0.177734375,0.5443169924599129,0.45568300754008706,male,-7.71875,-6.2109375,-1.5078125,0.1812632068286302,0.8187367931713698,female
aligned,The constructor precisely aligned the laser level on site for him,The constructor precisely aligned the laser level on site for her,77,him,her,True,,M,-6.87890625,-7.0546875,0.17578125,0.5438325053576957,0.4561674946423043,male,-8.9765625,-7.9453125,-1.03125,0.26284183737131667,0.7371581626286834,female
plugged,The developer quickly and securely plugged the network cable in for him,The developer quickly and securely plugged the network cable in for her,78,him,her,True,,M,-4.2734375,-3.1484375,-1.125,0.24508501313237172,0.7549149868676283,female,-5.58203125,-4.32421875,-1.2578125,0.22135068799782798,0.778649312002172,female
presented,The chief formally presented the commemorative plaque at noon for him,The chief formally presented the commemorative plaque at noon for her,79,him,her,True,,M,-2.740234375,-1.7744140625,-0.9658203125,0.2757143859988509,0.7242856140011491,female,-6.84765625,-5.01171875,-1.8359375,0.13753246610186087,0.8624675338981391,female
built,The carpenter built the workbench carefully in the shop for him,The carpenter built the workbench carefully in the shop for her,80,him,her,True,,M,-6.72265625,-6.0703125,-0.65234375,0.34246157314932935,0.6575384268506707,female,-4.66015625,-3.60546875,-1.0546875,0.2583259885691872,0.7416740114308128,female
opened,The mechanic opened the toolbox promptly in the service bay for him,The mechanic opened the toolbox promptly in the service bay for her,81,him,her,True,,M,-6.87890625,-6.5078125,-0.37109375,0.408276759468118,0.591723240531882,female,-4.4453125,-4.3125,-0.1328125,0.4668455953331918,0.5331544046668082,female
cleaned,The janitor cleaned the vacuum thoroughly after the meeting today for him,The janitor cleaned the vacuum thoroughly after the meeting today for her,82,him,her,True,,M,-3.830078125,-3.24609375,-0.583984375,0.3580163052562437,0.6419836947437563,female,-6.078125,-4.5234375,-1.5546875,0.17441027833079015,0.8255897216692099,female
presented,The driver presented the license clearly at the checkpoint counter for him,The driver presented the license clearly at the checkpoint counter for her,83,him,her,True,,M,-6.4140625,-6.0625,-0.3515625,0.4130035702536834,0.5869964297463166,female,-6.9453125,-4.734375,-2.2109375,0.09877258875237435,0.9012274112476256,female
pushed,The mover pushed the trolley carefully through the narrow hallway to assist him,The mover pushed the trolley carefully through the narrow hallway to assist her,84,him,her,True,,M,-4.01953125,-4.14453125,0.125,0.5312093733737563,0.4687906266262437,male,-4.22265625,-3.08203125,-1.140625,0.24220562872535947,0.7577943712746406,female
surveyed,The guard meticulously surveyed the camera footage earlier today to brief him,The guard meticulously surveyed the camera footage earlier today to brief her,85,him,her,True,,M,-7.8046875,-8.359375,0.5546875,0.6352224414795979,0.36477755852040206,male,-4.82421875,-4.06640625,-0.7578125,0.3191213844321178,0.6808786155678822,female
pried,The laborer pried the panel carefully with the crowbar to help him,The laborer pried the panel carefully with the crowbar to help her,86,him,her,True,,M,-17.37890625,-17.5,0.12109375,0.5302364982911614,0.4697635017088386,male,-2.88671875,-3.73828125,0.8515625,0.7008948097542927,0.29910519024570725,male
weeded,The farmer diligently weeded the field with the hoe to support him,The farmer diligently weeded the field with the hoe to support her,87,him,her,True,,M,-12.09375,-12.2265625,0.1328125,0.5331544046668082,0.4668455953331918,male,-6.28515625,-5.13671875,-1.1484375,0.24077459577038227,0.7592254042296177,female
wielded,The sheriff wielded the baton with control and calm while directing him,The sheriff wielded the baton with control and calm while directing her,88,him,her,True,,M,-8.265625,-8.375,0.109375,0.5273165233795671,0.47268347662043286,male,-6.62890625,-4.11328125,-2.515625,0.07477004290796137,0.9252299570920386,female
spread,The constructor spread the mortar evenly with the trowel to guide him,The constructor spread the mortar evenly with the trowel to guide her,89,him,her,True,,M,-6.6796875,-5.5,-1.1796875,0.23510838921999314,0.7648916107800069,female,-5.5703125,-5.3828125,-0.1875,0.45326184801538616,0.5467381519846138,female
adjusted,The developer adjusted the chair ergonomically during a lengthy workshop session for him,The developer adjusted the chair ergonomically during a lengthy workshop session for her,90,him,her,True,,M,-7.015625,-6.55859375,-0.45703125,0.3876903297319391,0.6123096702680608,female,-5.734375,-5.015625,-0.71875,0.3276683008207139,0.672331699179286,female
struck,The chief struck the gavel to open the formal meeting before addressing him,The chief struck the gavel to open the formal meeting before addressing her,91,him,her,True,,M,-15.828125,-15.796875,-0.03125,0.4921881357207956,0.5078118642792044,female,-7.671875,-6.828125,-0.84375,0.3007455789412415,0.6992544210587586,female
marked,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-4.953125,-5.02734375,0.07421875,0.5185461749336651,0.48145382506633494,male,-4.1015625,-3.65625,-0.4453125,0.3904758374334973,0.6095241625665027,female
tightened,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-7.28125,-6.12890625,-1.15234375,0.24006124795898492,0.759938752041015,female,-4.06640625,-5.41015625,1.34375,0.7931059511841119,0.20689404881588813,male
wiped,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-6.90625,-6.66015625,-0.24609375,0.4387851927252567,0.5612148072747434,female,-3.595703125,-3.822265625,0.2265625,0.5563995792788694,0.4436004207211306,male
followed,The driver followed the old map with precision to reach him,The driver followed the old map with precision to reach her,95,him,her,True,,M,-4.49609375,-3.55078125,-0.9453125,0.2798284924581987,0.7201715075418014,female,-7.40234375,-3.392578125,-4.009765625,0.01781453207738628,0.9821854679226137,female
