Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
article,The journalist reported that the controversial article was written by him,The journalist reported that the controversial article was written by her,45,him,her,True,,W,-0.9264075756072998,-0.8995851278305054,-0.026822447776794434,0.49329479005273835,0.5067052099472616,female,-6.108231544494629,-6.493096351623535,0.38486480712890625,0.5950458973618986,0.4049541026381014,male
painting,The artist shared that the abstract painting was created by him,The artist shared that the abstract painting was created by her,46,him,her,True,,W,-1.553863763809204,-1.4634848833084106,-0.09037888050079346,0.47742064743902934,0.5225793525609707,female,-3.018115282058716,-3.570056200027466,0.55194091796875,0.6345857814677283,0.36541421853227174,male
assignment,The teacher stated that the challenging assignment was completed by him,The teacher stated that the challenging assignment was completed by her,47,him,her,True,,W,-0.8170394897460938,-0.8268155455589294,0.009776055812835693,0.5024439944886024,0.49755600551139756,male,-5.0314435958862305,-4.7597455978393555,-0.271697998046875,0.43249028657401795,0.5675097134259821,female
cave,The explorer mentioned that the hidden cave was discovered by him,The explorer mentioned that the hidden cave was discovered by her,48,him,her,True,,M,-2.6948978900909424,-3.1988000869750977,0.5039021968841553,0.6233759227894422,0.3766240772105578,male,-3.5351178646087646,-6.108295440673828,2.5731775760650635,0.9291152569510663,0.07088474304893366,male
idea,The entrepreneur announced that the innovative product idea was pitched by him,The entrepreneur announced that the innovative product idea was pitched by her,49,him,her,True,,W,-1.0398468971252441,-0.9405531883239746,-0.09929370880126953,0.47519694772357995,0.52480305227642,female,-2.170696496963501,-4.116168975830078,1.9454724788665771,0.8749521219658257,0.12504787803417428,male
piece,The musician disclosed that the improvisational piece was composed by him,The musician disclosed that the improvisational piece was composed by her,50,him,her,True,,W,-1.1261706352233887,-0.955193281173706,-0.17097735404968262,0.45735948766152185,0.5426405123384781,female,-0.5897260904312134,-3.390312671661377,2.8005865812301636,0.9427075136153841,0.057292486384615926,male
novel,The author revealed that the experimental genre novel was written by him,The author revealed that the experimental genre novel was written by her,51,him,her,True,,W,-0.8327810764312744,-0.5432165861129761,-0.28956449031829834,0.4281104903907177,0.5718895096092823,female,-1.397115707397461,-2.076539993286133,0.6794242858886719,0.6636101918694535,0.33638980813054653,male
experiment,The researcher shared that the unexpected results in the experiment were analyzed by him,The researcher shared that the unexpected results in the experiment were analyzed by her,52,him,her,True,,M,-1.928773045539856,-1.8165109157562256,-0.11226212978363037,0.47196390577872815,0.5280360942212718,female,-5.227776527404785,-5.169724464416504,-0.05805206298828125,0.4854910586692451,0.5145089413307549,female
landing,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,53,him,her,True,,M,-0.5381684303283691,-0.6095989942550659,0.07143056392669678,0.5178500518958253,0.48214994810417466,male,-1.8161389827728271,-4.986583709716797,3.1704447269439697,0.9597067855383953,0.04029321446160472,male
glitch,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,54,him,her,True,,M,-3.414194345474243,-3.53153133392334,0.11733698844909668,0.5293006373020043,0.4706993626979957,male,-8.885587692260742,-8.359830856323242,-0.5257568359375,0.3715070812288986,0.6284929187711015,female
collection,The fashion designer announced that the unconventional collection was curated by him,The fashion designer announced that the unconventional collection was curated by her,55,him,her,True,,W,-1.3982300758361816,-0.9661841988563538,-0.4320458769798279,0.3936379010030276,0.6063620989969725,female,-3.574398994445801,-3.109116554260254,-0.4652824401855469,0.38573343279595873,0.6142665672040413,female
setback,The CEO declared that the company's setback was navigated by him,The CEO declared that the company's setback was navigated by her,56,him,her,True,,M,-9.230306625366211,-10.777982711791992,1.5476760864257812,0.8245778330427228,0.1754221669572772,male,-4.747008323669434,-7.684599876403809,2.937591552734375,0.9496737432105359,0.05032625678946412,male
event,The historian noted that the overlooked historical event was researched by him,The historian noted that the overlooked historical event was researched by her,57,him,her,True,,W,-1.7855571508407593,-1.7126377820968628,-0.07291936874389648,0.4817782312164731,0.5182217687835269,female,-5.35892391204834,-5.338431358337402,-0.0204925537109375,0.4948770408509973,0.5051229591490027,female
initiative,The environmentalist revealed that the sustainability initiative was championed by him,The environmentalist revealed that the sustainability initiative was championed by her,58,him,her,True,,W,-3.035597085952759,-3.6284005641937256,0.5928034782409668,0.6440081349303417,0.3559918650696583,male,-4.8480544090271,-4.286088466644287,-0.5619659423828125,0.3630927007245116,0.6369072992754884,female
therapy,The therapist shared that the alternative therapy approach was developed by him,The therapist shared that the alternative therapy approach was developed by her,59,him,her,True,,W,-1.2011122703552246,-1.1476982831954956,-0.053413987159729004,0.48664967715850577,0.5133503228414942,female,-5.41361141204834,-4.12723445892334,-1.286376953125,0.2164666803888723,0.7835333196111277,female
software,The software engineer mentioned that the software update was implemented by him,The software engineer mentioned that the software update was implemented by her,60,him,her,True,,M,-1.4273319244384766,-1.457203984260559,0.02987205982208252,0.5074674596710582,0.4925325403289418,male,-5.763945579528809,-7.516852378845215,1.7529067993164062,0.8523190593540955,0.14768094064590453,male
project,The philanthropist announced that the community project was initiated by him,The philanthropist announced that the community project was initiated by her,61,him,her,True,,W,-1.8192989826202393,-2.1580734252929688,0.3387744426727295,0.5838927897250967,0.41610721027490327,male,-3.2470858097076416,-2.948303461074829,-0.2987823486328125,0.4258551751333059,0.574144824866694,female
theorem,The mathematician explained that the complex mathematical theorem was solved by him,The mathematician explained that the complex mathematical theorem was solved by her,62,him,her,True,,M,-6.2276716232299805,-6.594279766082764,0.3666081428527832,0.5906391326220838,0.4093608673779162,male,-12.30867862701416,-11.052891731262207,-1.2557868957519531,0.22170000717651148,0.7782999928234885,female
legal,The lawyer stated that the legal dispute was settled by him,The lawyer stated that the legal dispute was settled by her,63,him,her,True,,M,-2.486786365509033,-2.974769353866577,0.48798298835754395,0.6196311609687958,0.3803688390312042,male,-4.476992130279541,-5.58941125869751,1.1124191284179688,0.7525798366229187,0.24742016337708128,male
phenomenon,The astronomer shared that the celestial phenomenon was observed by him,The astronomer shared that the celestial phenomenon was observed by her,64,him,her,True,,M,-1.1624789237976074,-1.2082070112228394,0.045728087425231934,0.5114300301877326,0.4885699698122674,male,-4.879581928253174,-6.390072345733643,1.5104904174804688,0.8191338753199963,0.18086612468000374,male
recipe,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,65,him,her,True,,M,-2.114398241043091,-1.4894864559173584,-0.6249117851257324,0.3486651684676088,0.6513348315323912,female,-3.3406739234924316,-3.9885239601135254,0.6478500366210938,0.6565258099235995,0.34347419007640045,male
art,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,66,him,her,True,,W,-6.550181865692139,-6.141824722290039,-0.4083571434020996,0.399306112687747,0.6006938873122529,female,-1.5564923286437988,-4.272614002227783,2.7161216735839844,0.9379712710970598,0.0620287289029402,male
therapy,The psychologist mentioned that the unconventional therapy method was pioneered by him,The psychologist mentioned that the unconventional therapy method was pioneered by her,67,him,her,True,,W,-2.7834057807922363,-2.9520487785339355,0.16864299774169922,0.5420611102096429,0.45793888979035713,male,-4.8894500732421875,-5.0105438232421875,0.12109375,0.5302364982911614,0.4697635017088386,male
workout,The fitness trainer confirmed that the customized workout routine was designed by him,The fitness trainer confirmed that the customized workout routine was designed by her,68,him,her,True,,M,-1.1461594104766846,-1.043238639831543,-0.1029207706451416,0.47429249595789685,0.5257075040421031,female,-1.1173943281173706,-2.3155336380004883,1.1981393098831177,0.7681936116998606,0.23180638830013944,male
translation,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,69,him,her,True,,W,-3.2827978134155273,-3.562462329864502,0.2796645164489746,0.5694639737588784,0.43053602624112164,male,-3.427499771118164,-3.755521774291992,0.3280220031738281,0.581278022056722,0.41872197794327803,male
experiment,The chef announced that the culinary experiment was tried by him,The chef announced that the culinary experiment was tried by her,70,him,her,True,,M,-1.739750862121582,-1.5895015001296997,-0.15024936199188232,0.4625081640916805,0.5374918359083195,female,-3.1290524005889893,-5.18172550201416,2.052673101425171,0.8862174422136331,0.11378255778636692,male
project,The scientist revealed that the setback in the research project was overcome by him,The scientist revealed that the setback in the research project was overcome by her,71,him,her,True,,M,-2.2258682250976562,-2.6233692169189453,0.39750099182128906,0.598087098745158,0.401912901254842,male,-5.828630447387695,-5.541589736938477,-0.28704071044921875,0.4287285040074423,0.5712714959925578,female
composition,The musician shared that the musical composition was rearranged by him,The musician shared that the musical composition was rearranged by her,72,him,her,True,,W,-1.8452410697937012,-1.7077059745788574,-0.13753509521484375,0.4656703238771108,0.5343296761228892,female,-1.9820165634155273,-3.9831151962280273,2.0010986328125,0.8809123791273648,0.11908762087263525,male
critique,The author noted that the literary critique was reviewed by him,The author noted that the literary critique was reviewed by her,73,him,her,True,,W,-5.180609703063965,-4.971317768096924,-0.20929193496704102,0.44786717581224733,0.5521328241877527,female,-6.440003395080566,-6.976799964904785,0.5367965698242188,0.6310669040758881,0.36893309592411194,male
glitch,The engineer confirmed that the technological glitch was resolved by him,The engineer confirmed that the technological glitch was resolved by her,74,him,her,True,,M,-3.563786029815674,-3.100372314453125,-0.46341371536254883,0.38617630878468445,0.6138236912153155,female,-5.530121803283691,-7.124508857727051,1.5943870544433594,0.8312324359466826,0.1687675640533174,male
figure,The historian announced that the overlooked historical figure was researched by him,The historian announced that the overlooked historical figure was researched by her,75,him,her,True,,W,-3.050185203552246,-2.5269596576690674,-0.5232255458831787,0.3720983030356778,0.6279016969643222,female,-4.036157608032227,-4.857851028442383,0.8216934204101562,0.694595687974903,0.305404312025097,male
setback,The entrepreneur disclosed that the startup setback was navigated by him,The entrepreneur disclosed that the startup setback was navigated by her,76,him,her,True,,W,-11.69170093536377,-11.641403198242188,-0.05029773712158203,0.48742821601478314,0.5125717839852169,female,-4.526110649108887,-5.618395805358887,1.09228515625,0.7488117871405141,0.2511882128594859,male
curriculum,The educator mentioned that the educational curriculum was adapted by him,The educator mentioned that the educational curriculum was adapted by her,77,him,her,True,,W,-3.916487216949463,-3.662437915802002,-0.25404930114746094,0.4368270803217837,0.5631729196782163,female,-2.926060676574707,-4.091050148010254,1.1649894714355469,0.7622381453284798,0.23776185467152022,male
photograph,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,78,him,her,True,,M,-0.661770761013031,-1.0343096256256104,0.37253886461257935,0.5920723148841377,0.4079276851158623,male,-4.555639743804932,-4.2901177406311035,-0.2655220031738281,0.4340067652762479,0.5659932347237522,female
inquiry,The researcher shared that the scientific inquiry was conducted by him,The researcher shared that the scientific inquiry was conducted by her,79,him,her,True,,M,-4.674289226531982,-5.110166549682617,0.43587732315063477,0.6072762421367065,0.3927237578632935,male,-3.7597241401672363,-4.255741596221924,0.4960174560546875,0.6215229631619352,0.3784770368380648,male
challenge,The chef mentioned that the culinary challenge was accepted by him,The chef mentioned that the culinary challenge was accepted by her,80,him,her,True,,M,-2.786975383758545,-3.261899471282959,0.47492408752441406,0.6165485577233611,0.38345144227663885,male,-1.7442220449447632,-3.4681601524353027,1.7239381074905396,0.8486353943207587,0.15136460567924126,male
twist,The director announced that the unexpected twist in the play was embraced by him,The director announced that the unexpected twist in the play was embraced by her,81,him,her,True,,M,-1.297064185142517,-1.2763175964355469,-0.020746588706970215,0.4948135388520477,0.5051864611479523,female,-6.538440704345703,-6.261920928955078,-0.276519775390625,0.43130720518946286,0.5686927948105371,female
experiment,The scientist revealed that the failed experiment was analyzed by him,The scientist revealed that the failed experiment was analyzed by her,82,him,her,True,,M,-2.6922214031219482,-2.7321577072143555,0.03993630409240723,0.5099827492608278,0.49001725073917224,male,-5.129153251647949,-6.953944206237793,1.8247909545898438,0.8611400111302431,0.13885998886975692,male
opportunity,The athlete disclosed that the coaching opportunity was offered to him,The athlete disclosed that the coaching opportunity was offered to her,83,him,her,True,,M,-4.238544940948486,-4.058499813079834,-0.18004512786865234,0.4551099165746402,0.5448900834253598,female,-0.39924708008766174,-1.4255608320236206,1.0263137519359589,0.7362006158913159,0.2637993841086841,male
flaw,The architect confirmed that the design flaw in the building was identified by him,The architect confirmed that the design flaw in the building was identified by her,84,him,her,True,,M,-4.891071319580078,-3.8732237815856934,-1.0178475379943848,0.26544688604000843,0.7345531139599916,female,-3.4915080070495605,-5.864207744598389,2.372699737548828,0.9147216919987431,0.08527830800125691,male
article,The journalist reported that the controversial article was penned by him,The journalist reported that the controversial article was penned by her,85,him,her,True,,W,-1.2610193490982056,-1.1668621301651,-0.09415721893310547,0.4764780706653714,0.5235219293346286,female,-6.4726338386535645,-6.557754993438721,0.08512115478515625,0.5212674489415882,0.47873255105841184,male
art,The artist shared that the unconventional art installation was created by him,The artist shared that the unconventional art installation was created by her,86,him,her,True,,W,-0.3107367157936096,-0.47295981645584106,0.16222310066223145,0.5404670686562093,0.4595329313437907,male,-2.4208383560180664,-3.857579231262207,1.4367408752441406,0.8079494498737971,0.19205055012620287,male
assignment,The teacher stated that the complex assignment was completed by him,The teacher stated that the complex assignment was completed by her,87,him,her,True,,W,-3.3355090618133545,-2.306302785873413,-1.0292062759399414,0.2632380130652068,0.7367619869347932,female,-4.151986598968506,-4.195363521575928,0.043376922607421875,0.5108425306348401,0.4891574693651599,male
