Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context,PLL_w_context,Context_Delta,Context_P_male,Context_P_female,Context_Label,PLL_m_pronoun,PLL_w_pronoun,Pronoun_Delta,Pronoun_P_male,Pronoun_P_female,Pronoun_Label
stacked,The mover stacked the box carefully for him,The mover stacked the box carefully for her,12,him,her,True,,M,-6.808186054229736,-6.838805198669434,0.030619144439697266,0.5076541881154066,0.49234581188459337,male,-15.20485782623291,-14.243180274963379,-0.9616775512695312,0.27654244691193397,0.723457553088066,female
wore,The guard wore the uniform issued to him,The guard wore the uniform issued to her,13,him,her,True,,M,-1.4392366409301758,-0.8222606182098389,-0.6169760227203369,0.3504695198829927,0.6495304801170073,female,-13.351090431213379,-13.645195007324219,0.29410457611083984,0.5730007028478167,0.4269992971521833,male
pushed,The laborer pushed the wheelbarrow to the site for him,The laborer pushed the wheelbarrow to the site for her,14,him,her,True,,M,-7.209057807922363,-6.762495040893555,-0.4465627670288086,0.39017830908782025,0.6098216909121797,female,-15.905734062194824,-16.038362503051758,0.1326284408569336,0.5331085919220924,0.46689140807790763,male
tilled,The farmer tilled the field with the plow for him,The farmer tilled the field with the plow for her,15,him,her,True,,M,-2.275163020938635,-1.6686013489961624,-0.6065616719424725,0.35284392542577353,0.6471560745742264,female,-15.463641166687012,-16.451936721801758,0.9882955551147461,0.7287511311461624,0.2712488688538376,male
locked,The sheriff locked the handcuffs in a locker for him,The sheriff locked the handcuffs in a locker for her,16,him,her,True,,M,-4.372136116027832,-4.376159191131592,0.004023075103759766,0.5010057674194003,0.4989942325805997,male,-15.5020751953125,-15.136561393737793,-0.36551380157470703,0.4096254884101864,0.5903745115898136,female
operated,The constructor operated the crane safely for him,The constructor operated the crane safely for her,17,him,her,True,,M,-6.450069904327393,-5.692460060119629,-0.7576098442077637,0.31916541968972295,0.6808345803102771,female,-14.115245819091797,-15.046055793762207,0.9308099746704102,0.7172395828970419,0.2827604171029581,male
read,The developer read the monitor output for him,The developer read the monitor output for her,18,him,her,True,,M,-9.363784790039062,-10.9601411819458,1.5963563919067383,0.8315085244131689,0.16849147558683109,male,-17.835086822509766,-18.526466369628906,0.6913795471191406,0.6662737435803538,0.33372625641964615,male
carried,The chief carried the briefcase to the meeting for him,The chief carried the briefcase to the meeting for her,19,him,her,True,,M,-1.8209123611450195,-1.6895880699157715,-0.13132429122924805,0.4672160298742692,0.5327839701257309,female,-16.35051918029785,-15.655502319335938,-0.6950168609619141,0.3329179783507375,0.6670820216492626,female
carved,The carpenter carved the panel with the chisel for him,The carpenter carved the panel with the chisel for her,20,him,her,True,,M,-4.025545597076416,-3.901144027709961,-0.12440156936645508,0.4689396541771274,0.5310603458228726,female,-14.247425079345703,-14.687108993530273,0.4396839141845703,0.608183711247279,0.391816288752721,male
attached,The mechanic attached the socket securely for him,The mechanic attached the socket securely for her,21,him,her,True,,M,-4.3443098068237305,-4.101875305175781,-0.24243450164794922,0.4396864935711049,0.5603135064288951,female,-15.780234336853027,-17.134342193603516,1.3541078567504883,0.7948004011055511,0.20519959889444894,male
swept,The janitor swept the floor with the broom for him,The janitor swept the floor with the broom for her,22,him,her,True,,M,-1.0079678297042847,-0.6840125322341919,-0.3239552974700928,0.4197121151452855,0.5802878848547145,female,-15.444803237915039,-14.465904235839844,-0.9788990020751953,0.2731103003299165,0.7268896996700835,female
buckled,The driver buckled the seatbelt before departure for him,The driver buckled the seatbelt before departure for her,23,him,her,True,,M,-1.6281216144561768,-1.7056218385696411,0.07750022411346436,0.5193653641742518,0.48063463582574817,male,-15.866887092590332,-14.875569343566895,-0.9913177490234375,0.27065187613263825,0.7293481238673618,female
loaded,The mover loaded the truck for him,The mover loaded the truck for her,24,him,her,True,,M,-3.735928535461426,-3.438429117202759,-0.297499418258667,0.42616888467262626,0.5738311153273737,female,-16.385019302368164,-15.45036506652832,-0.9346542358398438,0.28198142568291207,0.7180185743170879,female
talked,The guard talked over the phone for him,The guard talked over the phone for her,25,him,her,True,,M,-4.239345073699951,-4.93148136138916,0.692136287689209,0.6664419859709511,0.33355801402904894,male,-16.236316680908203,-15.533981323242188,-0.7023353576660156,0.33129465250128326,0.6687053474987168,female
pounded,The laborer pounded with the hammer for him,The laborer pounded with the hammer for her,26,him,her,True,,M,-11.562870025634766,-11.286966323852539,-0.27590370178222656,0.43145832291548514,0.5685416770845149,female,-18.408584594726562,-19.125328063964844,0.7167434692382812,0.6718895041121393,0.3281104958878607,male
sowed,The farmer sowed the seed for him,The farmer sowed the seed for her,27,him,her,True,,M,-0.7660141114611179,-0.5566216316074133,-0.20939247985370457,0.44784231298497146,0.5521576870150285,female,-15.602208137512207,-16.171070098876953,0.5688619613647461,0.638500537226056,0.36149946277394396,male
holstered,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-0.5259487263392657,-0.43865460192319006,-0.08729412441607565,0.47819031676628904,0.5218096832337109,female,-16.6165771484375,-16.146236419677734,-0.4703407287597656,0.3845356008521912,0.6154643991478088,female
erected,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-6.135327339172363,-5.912187576293945,-0.22313976287841797,0.4444453798608862,0.5555546201391137,female,-15.930232048034668,-15.793920516967773,-0.13631153106689453,0.46597478566192546,0.5340252143380746,female
opened,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-4.0257110595703125,-1.804193139076233,-2.2215179204940796,0.09783474610546203,0.9021652538945379,female,-16.457263946533203,-15.921563148498535,-0.535700798034668,0.36918825173907377,0.6308117482609262,female
dialed,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-7.079882621765137,-7.240950584411621,0.16106796264648438,0.5401801624078515,0.4598198375921485,male,-15.716837882995605,-14.984246253967285,-0.7325916290283203,0.32462627011306316,0.6753737298869369,female
shaved,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-12.926411628723145,-12.868913650512695,-0.05749797821044922,0.4856294643327884,0.5143705356672116,female,-13.400788307189941,-13.68147087097168,0.2806825637817383,0.5697135555942534,0.4302864444057466,male
raised,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-6.227911949157715,-5.362502098083496,-0.8654098510742188,0.29621031330790554,0.7037896866920945,female,-16.06080436706543,-15.621381759643555,-0.439422607421875,0.3918785589433878,0.6081214410566123,female
squeezed,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-12.70350170135498,-13.332377433776855,0.628875732421875,0.652234494248188,0.347765505751812,male,-14.67514705657959,-14.208740234375,-0.46640682220458984,0.3854670524291625,0.6145329475708374,female
adjusted,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-1.807793378829956,-1.9197914600372314,0.11199808120727539,0.5279702891385606,0.4720297108614394,male,-17.118635177612305,-17.00702667236328,-0.11160850524902344,0.4721268011280081,0.5278731988719919,female
wrapped,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-5.702575206756592,-5.759284019470215,0.05670881271362305,0.5141734050400086,0.48582659495999136,male,-14.3173189163208,-13.505332946777344,-0.811985969543457,0.3074674591642121,0.6925325408357879,female
inspected,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-7.999731540679932,-7.793455123901367,-0.20627641677856445,0.44861297636974773,0.5513870236302523,female,-15.338475227355957,-14.631156921386719,-0.7073183059692383,0.33019166708703573,0.6698083329129643,female
wore,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-4.834409236907959,-5.228971481323242,0.3945622444152832,0.5973804826386182,0.4026195173613818,male,-13.806285858154297,-14.442837715148926,0.6365518569946289,0.6539735877914701,0.3460264122085299,male
stocked,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-6.93348503112793,-5.941152572631836,-0.9923324584960938,0.2704516196741318,0.7295483803258682,female,-16.16996955871582,-16.389453887939453,0.2194843292236328,0.5546518612244921,0.44534813877550794,male
strapped,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-9.93409252166748,-10.421369552612305,0.4872770309448242,0.6194647609597639,0.3805352390402361,male,-14.5758638381958,-14.293634414672852,-0.2822294235229492,0.42990728814030377,0.5700927118596962,female
poured,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-0.8833451271057129,-0.7807180285453796,-0.10262709856033325,0.4743657204506232,0.5256342795493768,female,-16.951622009277344,-16.9353084564209,-0.016313552856445312,0.4959217022326183,0.5040782977673817,female
clicked,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-7.443869590759277,-7.416726589202881,-0.027143001556396484,0.49321466619278725,0.5067853338072128,female,-19.356172561645508,-19.477392196655273,0.12121963500976562,0.5302678543343651,0.4697321456656349,male
knotted,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-6.335216522216797,-6.05263614654541,-0.2825803756713867,0.42982127644367873,0.5701787235563213,female,-13.140244483947754,-13.400816917419434,0.2605724334716797,0.5647770034194757,0.4352229965805243,male
smoothed,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-7.425943851470947,-7.505773544311523,0.07982969284057617,0.5199468312713796,0.48005316872862036,male,-15.29855728149414,-15.27951717376709,-0.01904010772705078,0.4952401168656998,0.5047598831343002,female
drained,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-8.489013671875,-7.786798477172852,-0.7022151947021484,0.3313212737643797,0.6686787262356203,female,-15.509506225585938,-15.61783218383789,0.10832595825195312,0.5270550382604043,0.47294496173959566,male
sprayed,The janitor sprayed the disinfectant for him,The janitor sprayed the disinfectant for her,46,him,her,True,,M,-9.28602409362793,-8.971246719360352,-0.3147773742675781,0.4219490663806216,0.5780509336193784,female,-14.859759330749512,-14.51750659942627,-0.3422527313232422,0.41526236568863045,0.5847376343113695,female
monitored,The driver monitored the dashboard for him,The driver monitored the dashboard for her,47,him,her,True,,M,-12.122763633728027,-12.259647369384766,0.13688373565673828,0.534167600259527,0.46583239974047297,male,-18.982004165649414,-18.120643615722656,-0.8613605499267578,0.29705516618394784,0.7029448338160522,female
buckled,The mover buckled the straps securely before assisting him,The mover buckled the straps securely before assisting her,48,him,her,True,,M,-4.554872989654541,-4.687331199645996,0.13245820999145508,0.5330662205704917,0.4669337794295083,male,-27.310256958007812,-25.615137100219727,-1.695119857788086,0.15510371502706155,0.8448962849729384,female
jingled,The guard jingled the keys to signal entry for him,The guard jingled the keys to signal entry for her,49,him,her,True,,M,-0.07238866877742112,-0.05910473712719977,-0.013283931650221348,0.49667906592242267,0.5033209340775773,female,-14.216707229614258,-13.638812065124512,-0.5778951644897461,0.35941705995911144,0.6405829400408886,female
strapped,The laborer strapped the hardhat properly before guiding him,The laborer strapped the hardhat properly before guiding her,50,him,her,True,,M,-7.107438087463379,-7.244442939758301,0.13700485229492188,0.5341977378997385,0.46580226210026154,male,-20.576494216918945,-19.19985008239746,-1.3766441345214844,0.2015485072722803,0.7984514927277198,female
tossed,The farmer tossed the pitchfork aside to safely assist him,The farmer tossed the pitchfork aside to safely assist her,51,him,her,True,,M,-1.6436463594436646,-1.4102325439453125,-0.23341381549835205,0.4419100450744718,0.5580899549255283,female,-26.85563087463379,-24.94153594970703,-1.9140949249267578,0.1285215071800268,0.8714784928199732,female
transmitted,The sheriff transmitted the update over the radio to inform him,The sheriff transmitted the update over the radio to inform her,52,him,her,True,,M,-6.129032135009766,-6.209713935852051,0.08068180084228516,0.5201595156105836,0.4798404843894164,male,-12.449026107788086,-14.159171104431152,1.7101449966430664,0.8468550900195575,0.1531449099804425,male
lifted,The constructor lifted the beam steadily to make room for him,The constructor lifted the beam steadily to make room for her,53,him,her,True,,M,-4.804997444152832,-4.7091240882873535,-0.09587335586547852,0.4760500033233004,0.5239499966766996,female,-13.262401580810547,-12.34927749633789,-0.9131240844726562,0.28636097857024456,0.7136390214297554,female
compiled,The developer compiled the code successfully and then notified him,The developer compiled the code successfully and then notified her,54,him,her,True,,M,-5.2368268966674805,-5.140693664550781,-0.09613323211669922,0.4759851837299255,0.5240148162700745,female,-22.60979461669922,-22.42245101928711,-0.18734359741210938,0.453300607291217,0.546699392708783,female
signed,The chief signed the form with the pen before meeting him,The chief signed the form with the pen before meeting her,55,him,her,True,,M,-0.5588786005973816,-0.5490317344665527,-0.009846866130828857,0.49753830335792804,0.502461696642072,female,-23.10291290283203,-21.997230529785156,-1.105682373046875,0.24867670364539946,0.7513232963546006,female
drove,The carpenter drove the nail precisely to secure the panel for him,The carpenter drove the nail precisely to secure the panel for her,56,him,her,True,,M,-5.494302272796631,-5.2393012046813965,-0.2550010681152344,0.436592951003288,0.563407048996712,female,-13.35869312286377,-14.155352592468262,0.7966594696044922,0.6892594561834816,0.3107405438165184,male
rebuilt,The mechanic rebuilt the engine and then confirmed readiness with him,The mechanic rebuilt the engine and then confirmed readiness with her,57,him,her,True,,M,-9.216100692749023,-8.986825942993164,-0.22927474975585938,0.44293108850932866,0.5570689114906713,female,-15.446751594543457,-15.613892555236816,0.16714096069335938,0.5416882347696871,0.4583117652303129,male
scooped,The janitor scooped the debris with the dustpan before assisting him,The janitor scooped the debris with the dustpan before assisting her,58,him,her,True,,M,-5.550288200378418,-5.493312358856201,-0.0569758415222168,0.4857598916528836,0.5142401083471164,female,-26.023117065429688,-24.22831916809082,-1.7947978973388672,0.14248549401714922,0.8575145059828508,female
pressed,The driver pressed the pedal gently to ensure a smooth start for him,The driver pressed the pedal gently to ensure a smooth start for her,59,him,her,True,,M,-0.935582160949707,-0.9473795890808105,0.011797428131103516,0.5029493228257954,0.4970506771742046,male,-15.011295318603516,-14.153775215148926,-0.8575201034545898,0.29785772737670896,0.7021422726232911,female
slid,The mover slid the ramp toward him,The mover slid the ramp toward her,60,him,her,True,,M,-4.219386100769043,-4.194614410400391,-0.024771690368652344,0.4938073940720914,0.5061926059279086,female,-19.62502670288086,-18.54168128967285,-1.0833454132080078,0.25287345049029514,0.7471265495097048,female
locked,The guard locked the gate behind him,The guard locked the gate behind her,61,him,her,True,,M,-1.924523115158081,-2.163048028945923,0.2385249137878418,0.5593501055024005,0.4406498944975995,male,-23.911182403564453,-22.004919052124023,-1.9062633514404297,0.12940122745698307,0.8705987725430169,female
fastened,The laborer fastened the toolbelt around him,The laborer fastened the toolbelt around her,62,him,her,True,,M,-2.9146132469177246,-2.3712480068206787,-0.5433652400970459,0.36740508948598355,0.6325949105140165,female,-28.358444213867188,-26.06903648376465,-2.289407730102539,0.09200401577538453,0.9079959842246155,female
mended,The farmer mended the fence beside him,The farmer mended the fence beside her,63,him,her,True,,M,-0.949125662446022,-0.29440637677907944,-0.6547192856669426,0.34192684648889116,0.6580731535111088,female,-17.70204734802246,-17.564945220947266,-0.1371021270751953,0.4657780572471551,0.534221942752845,female
tipped,The sheriff tipped the hat toward him,The sheriff tipped the hat toward her,64,him,her,True,,M,-2.325644016265869,-1.4250178337097168,-0.9006261825561523,0.2889218336670207,0.7110781663329793,female,-15.132165908813477,-15.333818435668945,0.20165252685546875,0.5502429913215006,0.44975700867849944,male
bored,The constructor bored a hole with the drill near him,The constructor bored a hole with the drill near her,65,him,her,True,,M,-3.4542393684387207,-3.5566658973693848,0.10242652893066406,0.5255842686825689,0.4744157313174311,male,-22.809518814086914,-22.478490829467773,-0.3310279846191406,0.41799051970751,0.58200948029249,female
deployed,The developer deployed the server for him,The developer deployed the server for her,66,him,her,True,,M,-9.071311950683594,-9.04664421081543,-0.024667739868164062,0.49383337772758434,0.5061666222724157,female,-16.682226181030273,-16.532573699951172,-0.14965248107910156,0.4626565486376946,0.5373434513623054,female
reviewed,The chief reviewed the file for him,The chief reviewed the file for her,67,him,her,True,,M,-5.5794806480407715,-5.311229228973389,-0.2682514190673828,0.4333364193620661,0.5666635806379339,female,-17.506736755371094,-17.350343704223633,-0.15639305114746094,0.4609812341173446,0.5390187658826554,female
measured,The carpenter measured the wood for him,The carpenter measured the wood for her,68,him,her,True,,M,-8.667247772216797,-8.826573371887207,0.15932559967041016,0.5397473544231017,0.46025264557689827,male,-16.485450744628906,-17.162702560424805,0.6772518157958984,0.6631250554210849,0.3368749445789151,male
rotated,The mechanic rotated the tire for him,The mechanic rotated the tire for her,69,him,her,True,,M,-11.20319652557373,-11.675923347473145,0.47272682189941406,0.6160289551654234,0.38397104483457656,male,-17.808591842651367,-18.068220138549805,0.2596282958984375,0.5645449165074083,0.43545508349259165,male
rolled,The janitor rolled the cart past him,The janitor rolled the cart past her,70,him,her,True,,M,-4.274221897125244,-3.9936723709106445,-0.2805495262145996,0.4303190575400609,0.5696809424599392,female,-24.82570457458496,-22.9282169342041,-1.8974876403808594,0.13039308821815282,0.8696069117818472,female
shifted,The driver shifted the gearshift for him,The driver shifted the gearshift for her,71,him,her,True,,M,-5.102100849151611,-4.812891006469727,-0.28920984268188477,0.42819732165769847,0.5718026783423016,female,-17.258474349975586,-15.995481491088867,-1.2629928588867188,0.22045911849399585,0.7795408815060041,female
sealed,The mover sealed the tape for him,The mover sealed the tape for her,72,him,her,True,,M,-9.57722282409668,-8.744706153869629,-0.8325166702270508,0.3031131966021728,0.6968868033978273,female,-14.131824493408203,-14.617709159851074,0.4858846664428711,0.6191364868709257,0.3808635131290743,male
raised,The guard raised the barrier for him,The guard raised the barrier for her,73,him,her,True,,M,-3.377814531326294,-3.095193386077881,-0.2826211452484131,0.4298112848703484,0.5701887151296516,female,-14.315041542053223,-14.109460830688477,-0.2055807113647461,0.4487850717707698,0.5512149282292302,female
swung,The laborer swung the pickaxe for him,The laborer swung the pickaxe for her,74,him,her,True,,M,-7.349222660064697,-7.010810852050781,-0.338411808013916,0.4161953193963452,0.5838046806036548,female,-13.644481658935547,-13.826098442077637,0.18161678314208984,0.5452798025948045,0.45472019740519554,male
filled,The farmer filled the silo for him,The farmer filled the silo for her,75,him,her,True,,M,-6.587088108062744,-6.379885196685791,-0.20720291137695312,0.4483838101730087,0.5516161898269913,female,-14.748466491699219,-14.937232971191406,0.1887664794921875,0.5470519866716532,0.4529480133283468,male
wore,The sheriff wore the vest for him,The sheriff wore the vest for her,76,him,her,True,,M,-4.576668739318848,-3.913299083709717,-0.6633696556091309,0.3399830718725067,0.6600169281274932,female,-14.797649383544922,-14.39975643157959,-0.39789295196533203,0.4018186859217494,0.5981813140782506,female
aligned,The constructor aligned the level for him,The constructor aligned the level for her,77,him,her,True,,M,-10.653701782226562,-10.326375961303711,-0.32732582092285156,0.4188914340264222,0.5811085659735777,female,-22.13298225402832,-21.530921936035156,-0.6020603179931641,0.35387246706806974,0.6461275329319303,female
plugged,The developer plugged the cable for him,The developer plugged the cable for her,78,him,her,True,,M,-7.811506986618042,-4.781455755233765,-3.0300512313842773,0.04608657471992852,0.9539134252800715,female,-14.39206600189209,-15.241994857788086,0.8499288558959961,0.7005522181616017,0.29944778183839826,male
presented,The chief presented the plaque for him,The chief presented the plaque for her,79,him,her,True,,M,-5.163750648498535,-4.573894023895264,-0.5898566246032715,0.3566677519554003,0.6433322480445998,female,-12.345196723937988,-11.996959686279297,-0.3482370376586914,0.4138100000400318,0.5861899999599682,female
built,The carpenter built the workbench for him,The carpenter built the workbench for her,80,him,her,True,,M,-2.3210902214050293,-2.4193015098571777,0.09821128845214844,0.5245331058638486,0.4754668941361514,male,-13.484304428100586,-14.305366516113281,0.8210620880126953,0.6944617453925863,0.3055382546074137,male
opened,The mechanic opened the toolbox for him,The mechanic opened the toolbox for her,81,him,her,True,,M,-1.4585286378860474,-1.2849245071411133,-0.17360413074493408,0.45670764291406346,0.5432923570859365,female,-15.165401458740234,-14.497066497802734,-0.6683349609375,0.3388697710967063,0.6611302289032936,female
cleaned,The janitor cleaned the vacuum for him,The janitor cleaned the vacuum for her,82,him,her,True,,M,-4.901907920837402,-5.005972385406494,0.1040644645690918,0.525992663268298,0.47400733673170203,male,-16.629919052124023,-15.768462181091309,-0.8614568710327148,0.2970350534400349,0.7029649465599651,female
presented,The driver presented the license for him,The driver presented the license for her,83,him,her,True,,M,-7.076117515563965,-6.087497711181641,-0.9886198043823242,0.271184778308618,0.728815221691382,female,-13.466217994689941,-13.183865547180176,-0.2823524475097656,0.4298771368190375,0.5701228631809625,female
pushed,The mover pushed the trolley carefully to assist him,The mover pushed the trolley carefully to assist her,84,him,her,True,,M,-3.1220898628234863,-3.090853691101074,-0.03123617172241211,0.4921915919466921,0.5078084080533078,female,-23.01177406311035,-21.706998825073242,-1.3047752380371094,0.21336244918935854,0.7866375508106415,female
surveyed,The guard surveyed the camera footage to brief him,The guard surveyed the camera footage to brief her,85,him,her,True,,M,-10.003719329833984,-9.807516098022461,-0.19620323181152344,0.45110594245202823,0.5488940575479717,female,-19.911962509155273,-19.04720115661621,-0.8647613525390625,0.29634552350850146,0.7036544764914985,female
pried,The laborer pried the panel with the crowbar to help him,The laborer pried the panel with the crowbar to help her,86,him,her,True,,M,-0.35976263880729675,-0.34916337206959724,-0.010599266737699509,0.4973502081229808,0.5026497918770192,female,-22.04703140258789,-20.841516494750977,-1.205514907836914,0.23049559824529725,0.7695044017547028,female
weeded,The farmer weeded the field with the hoe to support him,The farmer weeded the field with the hoe to support her,87,him,her,True,,M,-6.575061798095703,-5.869529724121094,-0.7055320739746094,0.33058683907581116,0.6694131609241889,female,-24.089509963989258,-22.69040298461914,-1.3991069793701172,0.19795785857048911,0.8020421414295109,female
wielded,The sheriff wielded the baton with control while directing him,The sheriff wielded the baton with control while directing her,88,him,her,True,,M,-0.9932818312586278,-0.7543429083666524,-0.23893892289197538,0.44054785305050165,0.5594521469494984,female,-17.530031204223633,-17.84843635559082,0.3184051513671875,0.5789355262201843,0.4210644737798157,male
spread,The constructor spread the mortar with the trowel to guide him,The constructor spread the mortar with the trowel to guide her,89,him,her,True,,M,-6.957291126251221,-6.293444633483887,-0.663846492767334,0.3398760803630651,0.6601239196369348,female,-31.905786514282227,-31.360586166381836,-0.5452003479003906,0.36697868019448554,0.6330213198055145,female
adjusted,The developer adjusted the chair ergonomically for him,The developer adjusted the chair ergonomically for her,90,him,her,True,,M,-7.36524772644043,-6.522387981414795,-0.8428597450256348,0.30093283069682547,0.6990671693031745,female,-13.19644546508789,-13.283492088317871,0.08704662322998047,0.5217479253311171,0.47825207466888287,male
struck,The chief struck the gavel before addressing him,The chief struck the gavel before addressing her,91,him,her,True,,M,-4.417544364929199,-4.642285346984863,0.22474098205566406,0.5559499478144619,0.44405005218553806,male,-27.533742904663086,-25.575057983398438,-1.9586849212646484,0.12360943973455805,0.8763905602654419,female
marked,The carpenter marked the line with the square before guiding him,The carpenter marked the line with the square before guiding her,92,him,her,True,,M,-1.7970709800720215,-3.1189799308776855,1.321908950805664,0.7894991308649147,0.21050086913508526,male,-22.05949592590332,-21.181516647338867,-0.8779792785644531,0.2935966969706224,0.7064033030293776,female
tightened,The mechanic tightened the bolt using the ratchet to aid him,The mechanic tightened the bolt using the ratchet to aid her,93,him,her,True,,M,-7.586304187774658,-6.008150100708008,-1.5781540870666504,0.17105706719350952,0.8289429328064905,female,-21.194120407104492,-20.94659996032715,-0.24752044677734375,0.43843389546429434,0.5615661045357057,female
wiped,The janitor wiped the surface with the rag to help him,The janitor wiped the surface with the rag to help her,94,him,her,True,,M,-4.155517578125,-2.99829363822937,-1.1572239398956299,0.23917207563615836,0.7608279243638416,female,-26.434003829956055,-24.8403263092041,-1.5936775207519531,0.16886712443384042,0.8311328755661596,female
followed,The driver followed the map carefully to reach him,The driver followed the map carefully to reach her,95,him,her,True,,M,-2.8254332542419434,-3.4651284217834473,0.6396951675415039,0.6546845495622763,0.3453154504377237,male,-12.804731369018555,-12.843968391418457,0.039237022399902344,0.5098079973120371,0.4901920026879629,male
tied,The mover tied the rope for him,The mover tied the rope for her,96,him,her,True,,M,-4.62455415725708,-4.897850513458252,0.2732963562011719,0.5679019759386378,0.4320980240613622,male,-15.91651725769043,-16.364418029785156,0.44790077209472656,0.6101400079404596,0.38985999205954036,male
